PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Darren Collison,Dennis Schroder,Reggie Bullock,Troy Jr,Kevin Durant,Kyle Kuzma,TJ Leaf,Rudy Gobert,205.7
Russell Westbrook,Stephen Curry,Reggie Bullock,Jamal Crawford,Kevin Durant,Evan Turner,Kyle Kuzma,Domantas Sabonis,Thomas Bryant,321.2
Russell Westbrook,Stephen Curry,Dennis Schroder,Troy Daniels,Troy Jr,Bojan Bogdanovic,Domantas Sabonis,Draymond Green,Thomas Bryant,283.8
Stephen Curry,Ryan Arcidiacono,Bradley Beal,Jamal Crawford,Paul George,Bojan Bogdanovic,Kyle Kuzma,TJ Leaf,Thomas Bryant,293.9
Russell Westbrook,Ricky Rubio,Dennis Schroder,Jamal Crawford,Kevin Durant,Bojan Bogdanovic,Kyle Kuzma,Draymond Green,Ekpe Udoh,259.0
Stephen Curry,Ricky Rubio,Bradley Beal,Wayne Selden,Paul George,Jake Layman,Kyle Kuzma,Domantas Sabonis,Kyle O'Quinn,277.9
Russell Westbrook,Ricky Rubio,Andre Iguodala,Troy Daniels,Paul George,Bojan Bogdanovic,Kyle Kuzma,Derrick Favors,Kyle O'Quinn,245.9
Damian Lillard,Ricky Rubio,Antonio Blakeney,Reggie Bullock,Paul George,Bojan Bogdanovic,Derrick Favors,TJ Leaf,JaVale McGee,217.3
Russell Westbrook,Darren Collison,Bradley Beal,Reggie Bullock,Bojan Bogdanovic,Evan Turner,Domantas Sabonis,TJ Leaf,JaVale McGee,240.1
Stephen Curry,Darren Collison,Reggie Bullock,Jordan McRae,Paul George,Kevin Durant,Domantas Sabonis,Draymond Green,Kyle O'Quinn,256.7
Damian Lillard,De'Anthony Melton,Dennis Schroder,Wesley Matthews,Kevin Durant,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Thomas Bryant,259.7
Stephen Curry,Jevon Carter,Dennis Schroder,Andre Iguodala,Paul George,Kevin Durant,Domantas Sabonis,TJ Leaf,Thomas Bryant,240.2
Russell Westbrook,Darren Collison,Dennis Schroder,Antonio Blakeney,Bojan Bogdanovic,Royce O'Neale,Kyle Kuzma,Derrick Favors,JaVale McGee,234.4
Darren Collison,Jevon Carter,Dennis Schroder,Wayne Selden,Paul George,Bojan Bogdanovic,Thaddeus Young,Derrick Favors,Rudy Gobert,232.0
Stephen Curry,Darren Collison,Bradley Beal,Dennis Schroder,Chandler Parsons,Lance Stephenson,Kyle Kuzma,Domantas Sabonis,JaVale McGee,269.4
Quinn Cook,Stephen Curry,Bradley Beal,Reggie Bullock,Paul George,Royce O'Neale,Domantas Sabonis,Thaddeus Young,Thomas Bryant,257.1
Russell Westbrook,Darren Collison,Justin Holiday,Wayne Selden,Paul George,Bojan Bogdanovic,Kyle Kuzma,TJ Leaf,Steven Adams,292.0
Russell Westbrook,Ricky Rubio,Dennis Schroder,Jordan McRae,Paul George,Jake Layman,Kyle Kuzma,TJ Leaf,JaVale McGee,231.5
Ricky Rubio,Darren Collison,Bradley Beal,Jamal Crawford,Kevin Durant,Jeff Green,Kyle Kuzma,Thaddeus Young,Thomas Bryant,269.6
Stephen Curry,Ricky Rubio,Dennis Schroder,Andre Iguodala,Bojan Bogdanovic,Evan Turner,Domantas Sabonis,Thaddeus Young,Rudy Gobert,248.4
