PG,PG,SG,SG,SF,SF,PF,PF,C,P
Derrick Rose,Lorenzo Brown,CJ McCollum,Troy Daniels,LeBron James,Andrew Wiggins,Pascal Siakam,Serge Ibaka,Nikola Vucevic,206.4
Damian Lillard,Lorenzo Brown,CJ McCollum,Wayne Selden,LeBron James,Andrew Wiggins,Kyle Kuzma,Johnathan Williams,JaVale McGee,175.1
Derrick Rose,Damian Lillard,CJ McCollum,Troy Daniels,Andrew Wiggins,James Nunnally,Aaron Gordon,Kyle Kuzma,Karl-Anthony Towns,192.4
Patty Mills,Seth Curry,CJ McCollum,MarShon Brooks,LeBron James,Andrew Wiggins,Aaron Gordon,Kyle Kuzma,Nikola Vucevic,234.1
Isaiah Canaan,Jerian Grant,CJ McCollum,Kentavious Caldwell-Pope,LeBron James,Andrew Wiggins,Serge Ibaka,Kyle Kuzma,Karl-Anthony Towns,236.0
Damian Lillard,Isaiah Canaan,CJ McCollum,Troy Daniels,LeBron James,OG Anunoby,Aaron Gordon,Johnathan Williams,Nikola Vucevic,187.3
Elie Okobo,Bryn Forbes,CJ McCollum,Quincy Pondexter,LeBron James,Andrew Wiggins,Pascal Siakam,Aaron Gordon,Karl-Anthony Towns,211.1
Damian Lillard,Lorenzo Brown,Troy Daniels,Nik Stauskas,LeBron James,CJ Miles,Serge Ibaka,Aaron Gordon,Karl-Anthony Towns,199.8
Damian Lillard,Patty Mills,CJ McCollum,Kentavious Caldwell-Pope,LeBron James,Omri Casspi,Pascal Siakam,Serge Ibaka,JaVale McGee,237.4
Damian Lillard,Seth Curry,Troy Daniels,MarShon Brooks,LeBron James,Andrew Wiggins,Pascal Siakam,Johnathan Williams,Karl-Anthony Towns,193.4
Damian Lillard,Jerian Grant,CJ McCollum,Dillon Brooks,Andrew Wiggins,Davis Bertans,Serge Ibaka,Aaron Gordon,Nikola Vucevic,254.1
Damian Lillard,Mike Conley,CJ McCollum,Quincy Pondexter,Andrew Wiggins,Omri Casspi,Pascal Siakam,Kyle Kuzma,Nikola Vucevic,220.2
DJ Augustin,Shelvin Mack,CJ McCollum,Nik Stauskas,LeBron James,Andrew Wiggins,Serge Ibaka,Aaron Gordon,JaVale McGee,246.0
Damian Lillard,Tyus Jones,CJ McCollum,Nik Stauskas,Andrew Wiggins,Norman Powell,Pascal Siakam,Serge Ibaka,Karl-Anthony Towns,235.9
Derrick Rose,Damian Lillard,Troy Daniels,MarShon Brooks,LeBron James,Norman Powell,Serge Ibaka,Kyle Kuzma,JaVale McGee,200.3
Damian Lillard,Lorenzo Brown,Quincy Pondexter,Kentavious Caldwell-Pope,LeBron James,Dante Cunningham,Serge Ibaka,Kyle Kuzma,Nikola Vucevic,200.6
Damian Lillard,Patty Mills,Troy Daniels,Wayne Selden,LeBron James,CJ Miles,Pascal Siakam,Kyle Kuzma,Nikola Vucevic,197.4
Damian Lillard,Patty Mills,Marco Belinelli,Nik Stauskas,LeBron James,Andrew Wiggins,Serge Ibaka,Johnathan Williams,Nikola Vucevic,239.2
Damian Lillard,Lorenzo Brown,Josh Hart,MarShon Brooks,LeBron James,Lance Stephenson,Pascal Siakam,Aaron Gordon,Nikola Vucevic,221.5
Damian Lillard,DJ Augustin,CJ McCollum,Quincy Pondexter,LeBron James,Davis Bertans,Serge Ibaka,Johnathan Williams,Karl-Anthony Towns,194.0
Damian Lillard,Lorenzo Brown,CJ McCollum,Garrett Temple,LeBron James,Mikal Bridges,Pascal Siakam,Caleb Swanigan,Karl-Anthony Towns,204.3
Derrick Rose,Fred VanVleet,CJ McCollum,MarShon Brooks,LeBron James,OG Anunoby,Serge Ibaka,Aaron Gordon,Karl-Anthony Towns,214.9
DJ Augustin,Lorenzo Brown,CJ McCollum,Terrence Ross,LeBron James,Norman Powell,Aaron Gordon,Kyle Kuzma,Karl-Anthony Towns,187.3
Derrick Rose,Patty Mills,CJ McCollum,Marco Belinelli,LeBron James,Kyle Anderson,Pascal Siakam,Kyle Kuzma,Karl-Anthony Towns,220.3
Damian Lillard,Fred VanVleet,CJ McCollum,Marco Belinelli,Andrew Wiggins,Jonathon Simmons,Pascal Siakam,Aaron Gordon,JaVale McGee,216.2
Derrick Rose,Damian Lillard,CJ McCollum,Wayne Selden,LeBron James,Davis Bertans,Pascal Siakam,Aaron Gordon,Mohamed Bamba,212.6
Shelvin Mack,Lorenzo Brown,Evan Fournier,Danny Green,LeBron James,Andrew Wiggins,Pascal Siakam,Kyle Kuzma,Karl-Anthony Towns,256.7
Derrick Rose,Damian Lillard,Kentavious Caldwell-Pope,Dillon Brooks,LeBron James,Andrew Wiggins,Pascal Siakam,Kyle Kuzma,Pau Gasol,215.0
Damian Lillard,Bryn Forbes,CJ McCollum,MarShon Brooks,LeBron James,James Nunnally,Serge Ibaka,Taj Gibson,Nikola Vucevic,244.0
Damian Lillard,Elie Okobo,CJ McCollum,Josh Hart,LeBron James,Davis Bertans,Josh Jackson,Kyle Kuzma,Nikola Vucevic,196.5
Damian Lillard,Jerian Grant,Quincy Pondexter,Troy Daniels,LeBron James,James Nunnally,Pascal Siakam,Aaron Gordon,JaVale McGee,192.2
Damian Lillard,Seth Curry,CJ McCollum,Nik Stauskas,LeBron James,Dante Cunningham,Pascal Siakam,Chimezie Metu,Nikola Vucevic,193.2
Damian Lillard,Isaiah Canaan,Garrett Temple,Terrence Ross,LeBron James,Davis Bertans,Pascal Siakam,Serge Ibaka,Nikola Vucevic,248.6
Rajon Rondo,Damian Lillard,CJ McCollum,Troy Daniels,Evan Turner,Trevor Ariza,Serge Ibaka,Kyle Kuzma,Nikola Vucevic,245.7
Damian Lillard,DJ Augustin,CJ McCollum,Kentavious Caldwell-Pope,LeBron James,Andrew Wiggins,Ryan Anderson,Anthony Tolliver,Nikola Vucevic,173.0
Damian Lillard,Bryn Forbes,Josh Hart,Wayne Selden,LeBron James,Omri Casspi,Serge Ibaka,Kyle Kuzma,Karl-Anthony Towns,227.1
Damian Lillard,Lorenzo Brown,Devin Booker,CJ McCollum,Mikal Bridges,Jonathon Simmons,Aaron Gordon,Kyle Kuzma,Nikola Vucevic,225.4
Damian Lillard,Shelvin Mack,Quincy Pondexter,Wayne Selden,LeBron James,Andrew Wiggins,Aaron Gordon,Chimezie Metu,Nikola Vucevic,212.2
Damian Lillard,Shelvin Mack,CJ McCollum,MarShon Brooks,LeBron James,CJ Miles,Kyle Kuzma,Chimezie Metu,Karl-Anthony Towns,216.2
Damian Lillard,Jerian Grant,Marco Belinelli,Dillon Brooks,LeBron James,OG Anunoby,Pascal Siakam,Serge Ibaka,Karl-Anthony Towns,251.2
