PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Bryn Forbes,Lou Williams,Malik Beasley,Kevin Knox,Mario Hezonja,Luke Kornet,Paul Millsap,Nikola Jokic,240.7
Jamal Murray,Shai Gilgeous-Alexander,Lou Williams,Damyean Dotson,Will Barton,Lance Thomas,Montrezl Harrell,Noah Vonleh,Nikola Jokic,225.0
Patty Mills,Emmanuel Mudiay,Lou Williams,Marco Belinelli,Rudy Gay,Kevin Knox,Montrezl Harrell,Noah Vonleh,Nikola Jokic,207.2
Dennis Jr,Jamal Murray,Marco Belinelli,Monte Morris,Rudy Gay,Juancho Hernangomez,Noah Vonleh,Paul Millsap,Mitchell Robinson,205.3
Landry Shamet,Isaiah Thomas,Damyean Dotson,Monte Morris,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Noah Vonleh,Nikola Jokic,222.3
Kadeem Allen,Shai Gilgeous-Alexander,Lou Williams,Monte Morris,Rudy Gay,Gary Harris,Montrezl Harrell,Noah Vonleh,Mitchell Robinson,197.0
Kadeem Allen,Patty Mills,DeMar DeRozan,Lou Williams,Danilo Gallinari,Mario Hezonja,Montrezl Harrell,Noah Vonleh,Jakob Poeltl,162.1
Patrick Beverley,Isaiah Thomas,DeMar DeRozan,Lou Williams,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Paul Millsap,Pau Gasol,248.0
Dennis Jr,Isaiah Thomas,Lou Williams,Malik Beasley,Danilo Gallinari,Mario Hezonja,Noah Vonleh,Paul Millsap,Mitchell Robinson,201.4
Patrick Beverley,Shai Gilgeous-Alexander,Lou Williams,Allonzo Trier,Danilo Gallinari,Mario Hezonja,Luke Kornet,Noah Vonleh,Nikola Jokic,170.0
Jamal Murray,Kadeem Allen,Lou Williams,Marco Belinelli,Will Barton,Mario Hezonja,Luke Kornet,Noah Vonleh,Mitchell Robinson,136.4
Jamal Murray,Kadeem Allen,Lou Williams,Marco Belinelli,Kevin Knox,Jarred Vanderbilt,Montrezl Harrell,Paul Millsap,Jakob Poeltl,182.5
Jamal Murray,Bryn Forbes,Lou Williams,Monte Morris,Rudy Gay,Danilo Gallinari,LaMarcus Aldridge,JaMychal Green,Mitchell Robinson,239.6
Bryn Forbes,Emmanuel Mudiay,Lou Williams,Torrey Craig,Rudy Gay,Juancho Hernangomez,Montrezl Harrell,Paul Millsap,Jakob Poeltl,182.9
Jamal Murray,Landry Shamet,Damyean Dotson,Allonzo Trier,Rudy Gay,Davis Bertans,Luke Kornet,Paul Millsap,Nikola Jokic,242.1
Jamal Murray,Patty Mills,Lou Williams,Marco Belinelli,Gary Harris,Juancho Hernangomez,LaMarcus Aldridge,Paul Millsap,Nikola Jokic,239.4
Emmanuel Mudiay,Isaiah Thomas,Lou Williams,Monte Morris,Rudy Gay,Mario Hezonja,LaMarcus Aldridge,Paul Millsap,Nikola Jokic,247.8
Jamal Murray,Patrick Beverley,Lou Williams,Monte Morris,Gary Harris,Mario Hezonja,Noah Vonleh,Paul Millsap,Jakob Poeltl,199.8
Jamal Murray,Patrick Beverley,Marco Belinelli,Torrey Craig,Danilo Gallinari,Davis Bertans,Montrezl Harrell,Paul Millsap,Mitchell Robinson,223.7
Dennis Jr,Patty Mills,Lou Williams,Malik Beasley,Rudy Gay,Danilo Gallinari,Luke Kornet,JaMychal Green,Nikola Jokic,182.2
Kadeem Allen,Bryn Forbes,Lou Williams,Damyean Dotson,Rudy Gay,Davis Bertans,Montrezl Harrell,JaMychal Green,Nikola Jokic,227.8
Jamal Murray,Emmanuel Mudiay,DeMar DeRozan,Lou Williams,Jarred Vanderbilt,Lance Thomas,Noah Vonleh,Paul Millsap,Mitchell Robinson,275.0
Jamal Murray,Patrick Beverley,Damyean Dotson,Marco Belinelli,Rudy Gay,Danilo Gallinari,Luke Kornet,Noah Vonleh,Jakob Poeltl,160.6
Jamal Murray,Kadeem Allen,DeMar DeRozan,Monte Morris,Davis Bertans,Will Barton,Montrezl Harrell,Paul Millsap,Nikola Jokic,261.5
Bryn Forbes,Patrick Beverley,Lou Williams,Allonzo Trier,Rudy Gay,Will Barton,Noah Vonleh,Paul Millsap,Mitchell Robinson,231.0
