PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Ben Simmons,Lou Williams,Bogdan Bogdanovic,Bojan Bogdanovic,James III,Kyle Kuzma,Thaddeus Young,Brook Lopez,268.0
Stephen Curry,Ben Simmons,Bogdan Bogdanovic,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Thaddeus Young,Alex Poythress,Alex Len,215.4
Kemba Walker,Spencer Dinwiddie,Jeremy Lamb,Kent Bazemore,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Alex Poythress,Willie Cauley-Stein,242.0
Stephen Curry,Spencer Dinwiddie,Jeremy Lamb,Andrew Wiggins,Bojan Bogdanovic,James III,Kyle Kuzma,Montrezl Harrell,Brook Lopez,301.1
Ben Simmons,Spencer Dinwiddie,Buddy Hield,Andrew Wiggins,Kevin Durant,James III,Thaddeus Young,Marvin III,Alex Len,232.9
Stephen Curry,Spencer Dinwiddie,Lou Williams,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Kyle Kuzma,Draymond Green,Tyson Chandler,235.7
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,James III,Draymond Green,Domantas Sabonis,Jarrett Allen,227.3
Stephen Curry,Kemba Walker,Buddy Hield,Kent Bazemore,Bojan Bogdanovic,James III,Montrezl Harrell,Thaddeus Young,Jarrett Allen,241.4
Stephen Curry,Kemba Walker,Khris Middleton,Bogdan Bogdanovic,Bojan Bogdanovic,James III,Draymond Green,Marvin III,Dewayne Dedmon,260.4
Ben Simmons,Spencer Dinwiddie,Lou Williams,Andrew Wiggins,Danilo Gallinari,James III,Kyle Kuzma,Domantas Sabonis,Willie Cauley-Stein,266.8
Kemba Walker,Spencer Dinwiddie,James Harden,Khris Middleton,Bojan Bogdanovic,James III,Kyle Kuzma,Alex Poythress,JaVale McGee,230.1
Stephen Curry,TJ McConnell,Jeremy Lamb,Andrew Wiggins,Kevin Durant,Bojan Bogdanovic,Thaddeus Young,Marvin III,Willie Cauley-Stein,280.9
Kemba Walker,Ben Simmons,Kent Bazemore,Andrew Wiggins,Danilo Gallinari,Bojan Bogdanovic,Marvin III,Alex Poythress,Jarrett Allen,260.7
Kemba Walker,Ben Simmons,Khris Middleton,Andrew Wiggins,Bojan Bogdanovic,Michael Kidd-Gilchrist,Kyle Kuzma,Domantas Sabonis,Alex Len,278.4
Ben Simmons,Spencer Dinwiddie,Jeremy Lamb,Kent Bazemore,Bojan Bogdanovic,James III,Draymond Green,Thaddeus Young,Karl-Anthony Towns,267.4
Stephen Curry,Spencer Dinwiddie,Bogdan Bogdanovic,Andrew Wiggins,Kevin Durant,Corey Brewer,Montrezl Harrell,Domantas Sabonis,Alex Len,243.1
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Jeremy Lamb,Danilo Gallinari,Tyreke Evans,Kyle Kuzma,Domantas Sabonis,Brook Lopez,301.8
Ben Simmons,George Hill,Khris Middleton,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Kyle Kuzma,Marvin III,Brook Lopez,294.2
Kemba Walker,George Hill,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Danilo Gallinari,Kyle Kuzma,Thaddeus Young,JaVale McGee,220.2
Stephen Curry,Cory Joseph,Jeremy Lamb,Kent Bazemore,Kevin Durant,Danilo Gallinari,Kyle Kuzma,Thaddeus Young,Brook Lopez,296.3
Stephen Curry,Spencer Dinwiddie,Khris Middleton,Andrew Wiggins,Kevin Durant,Danilo Gallinari,Marvin III,Alex Poythress,Willy Hernangomez,256.9
Stephen Curry,Spencer Dinwiddie,Lou Williams,Jeremy Lamb,Danilo Gallinari,James III,Draymond Green,Marvin III,JaVale McGee,277.0
Spencer Dinwiddie,George Hill,Lou Williams,Buddy Hield,Kevin Durant,Bojan Bogdanovic,Montrezl Harrell,Marvin III,Willie Cauley-Stein,234.5
Ben Simmons,TJ McConnell,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Kyle Kuzma,Domantas Sabonis,Dewayne Dedmon,230.1
Stephen Curry,Ben Simmons,Bogdan Bogdanovic,Andrew Wiggins,Joe Harris,Danilo Gallinari,Kyle Kuzma,Marvin III,Alex Len,270.9
Stephen Curry,Ben Simmons,Jeremy Lamb,Bogdan Bogdanovic,Bojan Bogdanovic,Miles Bridges,Montrezl Harrell,Marvin III,JaVale McGee,302.9
