PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Eric Bledsoe,Luke Kennard,Austin Rivers,Tyreke Evans,Doug McDermott,TJ Leaf,Daniel Theis,Tony Bradley,146.3
Russell Westbrook,Chris Paul,Aaron Holiday,Grayson Allen,Paul George,Jake Layman,Markieff Morris,Meyers Leonard,Tony Bradley,131.0
Ricky Rubio,Ish Smith,Aaron Holiday,Wesley Matthews,Danuel House,Jae Crowder,PJ Tucker,Zach Collins,Zaza Pachulia,119.0
Chris Paul,Darren Collison,Aaron Holiday,Wesley Matthews,Royce O'Neale,Jae Crowder,TJ Leaf,Daniel Theis,Zaza Pachulia,96.7
Chris Paul,Terry Rozier,CJ McCollum,Wesley Matthews,Giannis Antetokounmpo,Paul George,Jerami Grant,Markieff Morris,Tony Bradley,219.8
Damian Lillard,Terry Rozier,Grayson Allen,Langston Galloway,Bojan Bogdanovic,Doug McDermott,TJ Leaf,Daniel Theis,Kyle O'Quinn,114.6
Chris Paul,Chris Chiozza,PJ Dozier,Terrance Ferguson,Tyreke Evans,Bojan Bogdanovic,PJ Tucker,Zach Collins,Thon Maker,93.4
Cory Joseph,Chris Chiozza,PJ Dozier,Terrance Ferguson,Bojan Bogdanovic,Danuel House,TJ Leaf,Daniel Theis,Kyle O'Quinn,79.6
Chris Paul,Chris Chiozza,Sterling Brown,Terrance Ferguson,Tyreke Evans,Danuel House,Marcus Morris,Ersan Ilyasova,Kyle O'Quinn,161.1
Chris Paul,Chris Chiozza,Sterling Brown,PJ Dozier,Paul George,Bojan Bogdanovic,Jayson Tatum,Derrick Favors,Kyle O'Quinn,186.4
Chris Chiozza,Darren Collison,PJ Dozier,Terrance Ferguson,Giannis Antetokounmpo,Tyreke Evans,Georges Niang,Derrick Favors,Kyle O'Quinn,122.4
Terry Rozier,Chris Chiozza,Wayne Ellington,Pat Connaughton,Tyreke Evans,Bojan Bogdanovic,Ersan Ilyasova,Zach Collins,Zaza Pachulia,119.2
Russell Westbrook,Seth Curry,Khris Middleton,Luke Kennard,Royce O'Neale,Thabo Sefolosha,TJ Leaf,Daniel Theis,Kyle O'Quinn,136.3
Reggie Jackson,Chris Chiozza,Jaylen Brown,Terrance Ferguson,Royce O'Neale,Thabo Sefolosha,Daniel Theis,Thaddeus Young,Kyle O'Quinn,92.1
Cory Joseph,Seth Curry,Sterling Brown,Austin Rivers,Giannis Antetokounmpo,Rodney Hood,Georges Niang,Thaddeus Young,Tony Bradley,180.5
Cory Joseph,Seth Curry,Wayne Ellington,Grayson Allen,Tyreke Evans,Evan Turner,Georges Niang,Thaddeus Young,Ekpe Udoh,115.2
Eric Bledsoe,Terry Rozier,CJ McCollum,Luke Kennard,Giannis Antetokounmpo,Maurice Harkless,TJ Leaf,Markieff Morris,Thon Maker,193.1
Eric Bledsoe,Terry Rozier,Pat Connaughton,Austin Rivers,Bojan Bogdanovic,Danuel House,TJ Leaf,Markieff Morris,Aron Baynes,139.6
Terry Rozier,Chris Chiozza,Wayne Ellington,Luke Kennard,Evan Turner,Rodney Hood,PJ Tucker,Thaddeus Young,Nene Nene,108.1
Eric Bledsoe,Brad Wanamaker,Donovan Mitchell,Grayson Allen,Evan Turner,Rodney Hood,Thaddeus Young,Zach Collins,Nene Nene,111.3
Terry Rozier,Brad Wanamaker,Aaron Holiday,Terrance Ferguson,Evan Turner,Rodney Hood,Derrick Favors,Domantas Sabonis,Nene Nene,95.9
Eric Bledsoe,Darren Collison,Terrance Ferguson,Luke Kennard,Bojan Bogdanovic,Rodney Hood,Al-Farouq Aminu,Thaddeus Young,Nene Nene,169.3
Chris Chiozza,Brad Wanamaker,Eric Gordon,Aaron Holiday,Bojan Bogdanovic,Evan Turner,Al-Farouq Aminu,Thaddeus Young,Nene Nene,126.5
Terry Rozier,Brad Wanamaker,Donovan Mitchell,Luke Kennard,Maurice Harkless,Doug McDermott,Al-Farouq Aminu,Thaddeus Young,Nene Nene,159.5
