PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Spencer Dinwiddie,Dennis Schroder,Andrew Wiggins,Josh Richardson,Gordon Hayward,Kyle Kuzma,Jayson Tatum,Alex Len,231.1
Ben Simmons,Spencer Dinwiddie,Dennis Schroder,Andrew Wiggins,Paul George,Gordon Hayward,Aaron Gordon,Cheick Diallo,Al Horford,271.4
Ben Simmons,Spencer Dinwiddie,Dennis Schroder,Jrue Holiday,Justise Winslow,Gordon Hayward,Blake Griffin,Kenneth Faried,Alex Len,260.2
Kemba Walker,Spencer Dinwiddie,Dennis Schroder,Jrue Holiday,Paul George,Glenn III,Aaron Gordon,Kenneth Faried,JaVale McGee,207.7
Russell Westbrook,Kemba Walker,Dennis Schroder,Andrew Wiggins,Gordon Hayward,Glenn III,Blake Griffin,Kenneth Faried,Al Horford,241.0
Russell Westbrook,Spencer Dinwiddie,Bradley Beal,Dennis Schroder,Justise Winslow,Glenn III,Jayson Tatum,Cheick Diallo,Alex Len,210.1
Kemba Walker,Ben Simmons,Dennis Schroder,Jrue Holiday,Justise Winslow,Glenn III,Kyle Kuzma,Cheick Diallo,Al Horford,167.0
Ben Simmons,Spencer Dinwiddie,Jrue Holiday,Andrew Wiggins,Gordon Hayward,Glenn III,Larry Jr,Jayson Tatum,JaVale McGee,228.2
Kemba Walker,Tony Parker,Dennis Schroder,Andrew Wiggins,Justise Winslow,Paul George,Blake Griffin,Cheick Diallo,Alex Len,242.6
Kemba Walker,Ben Simmons,Bradley Beal,Dennis Schroder,Josh Richardson,Gordon Hayward,Cheick Diallo,Kenneth Faried,JaVale McGee,214.7
Ben Simmons,Spencer Dinwiddie,Bradley Beal,Andrew Wiggins,Josh Richardson,Glenn III,Aaron Gordon,Kenneth Faried,Alex Len,259.8
Kemba Walker,Troy Caupain,Dennis Schroder,Jrue Holiday,Justise Winslow,Gordon Hayward,Aaron Gordon,Jayson Tatum,Dewayne Dedmon,209.4
Russell Westbrook,Spencer Dinwiddie,Jrue Holiday,Andrew Wiggins,Josh Richardson,Gordon Hayward,Cheick Diallo,Kenneth Faried,Jarrett Allen,250.7
Russell Westbrook,Matthew Dellavedova,Dennis Schroder,Andrew Wiggins,Justise Winslow,Gordon Hayward,Kyle Kuzma,Aaron Gordon,JaVale McGee,260.3
Ben Simmons,Matthew Dellavedova,Dennis Schroder,Jrue Holiday,Paul George,Josh Richardson,Jayson Tatum,Cheick Diallo,Alex Len,232.9
Spencer Dinwiddie,Matthew Dellavedova,Dennis Schroder,Andrew Wiggins,Justise Winslow,Paul George,Larry Jr,Jayson Tatum,Dewayne Dedmon,191.4
Kemba Walker,Troy Caupain,Jrue Holiday,Andrew Wiggins,Paul George,Gordon Hayward,Kyle Kuzma,Cheick Diallo,JaVale McGee,238.8
