PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Kyrie Irving,Dennis Schroder,Andrew Wiggins,Gordon Hayward,Bojan Bogdanovic,Jayson Tatum,Serge Ibaka,Steven Adams,321.6
Russell Westbrook,Damian Lillard,Dennis Schroder,Cameron Reynolds,Gordon Hayward,Bojan Bogdanovic,Aaron Gordon,Serge Ibaka,Al Horford,285.2
Russell Westbrook,Jevon Carter,Dennis Schroder,Andrew Wiggins,Kevin Durant,Gordon Hayward,Serge Ibaka,Zach Collins,Nikola Vucevic,240.5
Russell Westbrook,Jerian Grant,Dennis Schroder,CJ McCollum,Kawhi Leonard,Gordon Hayward,Draymond Green,Serge Ibaka,Steven Adams,288.0
Darren Collison,Jevon Carter,Dennis Schroder,CJ McCollum,Paul George,Bojan Bogdanovic,Jayson Tatum,Serge Ibaka,Al Horford,245.2
Stephen Curry,Jevon Carter,Andrew Wiggins,CJ McCollum,Kawhi Leonard,Gordon Hayward,Aaron Gordon,Serge Ibaka,Al Horford,286.9
Stephen Curry,Jerian Grant,Dennis Schroder,Tyler Dorsey,Paul George,Gordon Hayward,Thaddeus Young,Serge Ibaka,Nikola Vucevic,222.4
Russell Westbrook,Jevon Carter,Dennis Schroder,Tyler Dorsey,Paul George,Gordon Hayward,Aaron Gordon,Jayson Tatum,Steven Adams,261.0
Darren Collison,Jerian Grant,James Harden,Andrew Wiggins,Gordon Hayward,Bojan Bogdanovic,Pascal Siakam,Serge Ibaka,Al Horford,300.6
Jevon Carter,Jerian Grant,Dennis Schroder,James Harden,Kevin Durant,Bojan Bogdanovic,Aaron Gordon,Serge Ibaka,Steven Adams,230.3
Damian Lillard,Darren Collison,Andrew Wiggins,Tyler Dorsey,Kevin Durant,Gordon Hayward,Aaron Gordon,Serge Ibaka,Steven Adams,291.2
Damian Lillard,Jerian Grant,Dennis Schroder,Andrew Wiggins,Kevin Durant,Gordon Hayward,Thaddeus Young,Jayson Tatum,Al Horford,226.2
Russell Westbrook,Jevon Carter,Andrew Wiggins,Cameron Reynolds,Kawhi Leonard,Bojan Bogdanovic,Thaddeus Young,Serge Ibaka,Steven Adams,283.9
Damian Lillard,Jerian Grant,Andrew Wiggins,CJ McCollum,Paul George,Bojan Bogdanovic,Serge Ibaka,Zach Collins,Steven Adams,260.4
Darren Collison,Jevon Carter,Dennis Schroder,Andrew Wiggins,Gordon Hayward,Bojan Bogdanovic,Thaddeus Young,Aaron Gordon,Karl-Anthony Towns,290.2
Ben Simmons,Kyrie Irving,CJ McCollum,Tyler Dorsey,Gordon Hayward,Bojan Bogdanovic,Thaddeus Young,Serge Ibaka,Al Horford,313.4
Kyrie Irving,Jevon Carter,Dennis Schroder,Cameron Reynolds,Kawhi Leonard,Gordon Hayward,Pascal Siakam,Serge Ibaka,Karl-Anthony Towns,272.4
Kyrie Irving,Jerian Grant,CJ McCollum,Cameron Reynolds,Kevin Durant,Gordon Hayward,Jayson Tatum,Serge Ibaka,Nikola Vucevic,263.6
Jevon Carter,Jerian Grant,Dennis Schroder,Andrew Wiggins,Kawhi Leonard,Bojan Bogdanovic,Pascal Siakam,Jayson Tatum,Nikola Vucevic,211.5
Kyrie Irving,Jerian Grant,Dennis Schroder,CJ McCollum,Paul George,Gordon Hayward,Aaron Gordon,Zach Collins,Al Horford,221.4
Ben Simmons,Jerian Grant,Andrew Wiggins,Tyler Dorsey,Kawhi Leonard,Gordon Hayward,Jayson Tatum,Serge Ibaka,Karl-Anthony Towns,319.2
Stephen Curry,Jevon Carter,James Harden,Cameron Reynolds,Paul George,Gordon Hayward,Serge Ibaka,Zach Collins,Steven Adams,248.9
Russell Westbrook,Jerian Grant,Andrew Wiggins,Tyler Dorsey,Gordon Hayward,Bojan Bogdanovic,Draymond Green,Aaron Gordon,Nikola Vucevic,276.8
Stephen Curry,Darren Collison,CJ McCollum,Cameron Reynolds,Gordon Hayward,Bojan Bogdanovic,Pascal Siakam,Thaddeus Young,Steven Adams,289.6
Kyrie Irving,Jevon Carter,Tyler Dorsey,Cameron Reynolds,Paul George,Bojan Bogdanovic,Aaron Gordon,Serge Ibaka,Nikola Vucevic,232.9
Ben Simmons,Isaiah Briscoe,Dennis Schroder,Andrew Wiggins,Paul George,Gordon Hayward,Draymond Green,Serge Ibaka,Al Horford,273.4
