PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Jevon Carter,Dwyane Wade,Dennis Schroder,Paul George,Josh Richardson,Paul Millsap,Daniel Theis,Steven Adams,252.3
Kemba Walker,Ricky Rubio,Dennis Schroder,Kyle Korver,Paul George,Josh Richardson,Derrick Favors,Daniel Theis,Al Horford,257.6
Kyrie Irving,Kemba Walker,Dwyane Wade,Dennis Schroder,Gordon Hayward,James III,Derrick Favors,Omari Spellman,Nikola Jokic,235.3
Kyrie Irving,Brad Wanamaker,James Harden,Jeremy Lamb,Justise Winslow,Lance Thomas,Noah Vonleh,Derrick Favors,Mitchell Robinson,219.9
Russell Westbrook,Brad Wanamaker,James Harden,Dennis Schroder,Dwayne Bacon,James III,Noah Vonleh,Derrick Favors,Al Horford,204.0
Ricky Rubio,Jevon Carter,James Harden,Dwyane Wade,Justise Winslow,Lance Thomas,Jayson Tatum,Paul Millsap,Rudy Gobert,263.4
Kyrie Irving,Russell Westbrook,Dwyane Wade,Dennis Schroder,Gordon Hayward,Dwayne Bacon,Jayson Tatum,Trey Lyles,Steven Adams,209.8
Kemba Walker,Jevon Carter,Dwyane Wade,Jeremy Lamb,Paul George,Lance Thomas,Jayson Tatum,Derrick Favors,Steven Adams,248.5
Kyrie Irving,Brad Wanamaker,Jeremy Lamb,Hamidou Diallo,Paul George,Justise Winslow,Jayson Tatum,Paul Millsap,Alex Len,214.1
Kyrie Irving,Ricky Rubio,James Harden,Dennis Schroder,Gordon Hayward,Gerald Green,Jayson Tatum,Daniel Theis,Mitchell Robinson,227.2
Kemba Walker,Tony Parker,James Harden,Dwyane Wade,Justise Winslow,Josh Richardson,Jayson Tatum,Daniel Theis,Mitchell Robinson,225.5
