PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Quinn Cook,Dennis Schroder,Lonnie IV,Paul George,Rudy Gay,Marvin III,PJ Tucker,Steven Adams,211.1
Russell Westbrook,Jamal Murray,Kent Bazemore,Lonnie IV,Paul George,Rudy Gay,Johnathan Williams,Kenneth Faried,JaVale McGee,295.7
Russell Westbrook,Jamal Murray,Bogdan Bogdanovic,Scott Machado,Paul George,Rudy Gay,Jerami Grant,PJ Tucker,Alex Len,282.7
Stephen Curry,Jamal Murray,Dennis Schroder,Bogdan Bogdanovic,Kevin Durant,Davis Bertans,Marvin III,Draymond Green,Jakob Poeltl,170.6
Jamal Murray,Patty Mills,James Harden,Kent Bazemore,Paul George,Rudy Gay,Paul Millsap,PJ Tucker,Jakob Poeltl,261.4
Russell Westbrook,Alex Caruso,Dennis Schroder,Kent Bazemore,Paul George,Harrison Barnes,Marvin III,Paul Millsap,Jakob Poeltl,244.0
Russell Westbrook,Bryn Forbes,Buddy Hield,Lonnie IV,Paul George,Rudy Gay,Paul Millsap,Markieff Morris,Alex Len,296.7
Jamal Murray,Patty Mills,James Harden,Buddy Hield,Rudy Gay,Davis Bertans,Marvin III,Draymond Green,Alex Len,264.1
Russell Westbrook,Alex Caruso,Scott Machado,Lonnie IV,Kevin Durant,Rudy Gay,Marvin III,Paul Millsap,Willie Cauley-Stein,210.8
Jamal Murray,Derrick White,Buddy Hield,Dennis Schroder,Kevin Durant,Rudy Gay,Marvin III,Kenneth Faried,Willie Cauley-Stein,215.0
Russell Westbrook,Jamal Murray,Kent Bazemore,Scott Machado,Kevin Durant,Rudy Gay,Jemerrio Jones,Markieff Morris,Nikola Jokic,271.8
Russell Westbrook,Stephen Curry,Dennis Schroder,Lonnie IV,Kevin Durant,Danuel House,Marvin III,Kenneth Faried,Alex Len,245.8
Stephen Curry,Patty Mills,Dennis Schroder,Scott Machado,Kevin Durant,Paul George,Marvin III,Johnathan Williams,Steven Adams,199.3
Russell Westbrook,Jamal Murray,Dennis Schroder,Bogdan Bogdanovic,Paul George,DeAndre' Bembry,Marvin III,Kenneth Faried,Andrew Bogut,239.9
Stephen Curry,Jamal Murray,Buddy Hield,Bogdan Bogdanovic,Rudy Gay,Vince Carter,Paul Millsap,Kenneth Faried,Alex Len,247.4
Rajon Rondo,Jamal Murray,Dennis Schroder,Kent Bazemore,Kevin Durant,DeAndre' Bembry,Marvin III,Paul Millsap,JaVale McGee,215.5
Jamal Murray,Derrick White,Buddy Hield,Kent Bazemore,Paul George,DeAndre' Bembry,Draymond Green,Paul Millsap,Alex Len,301.4
Russell Westbrook,Jamal Murray,James Harden,Dennis Schroder,Rudy Gay,DeAndre' Bembry,Jemerrio Jones,Johnathan Williams,Alex Len,265.1
Russell Westbrook,Stephen Curry,Kent Bazemore,Lonnie IV,Paul George,Davis Bertans,Draymond Green,Markieff Morris,Willie Cauley-Stein,270.1
Quinn Cook,Stephen Curry,Bogdan Bogdanovic,Scott Machado,Paul George,Rudy Gay,Marvin III,Kenneth Faried,JaVale McGee,183.6
Quinn Cook,Jamal Murray,James Harden,Kent Bazemore,Kevin Durant,Paul George,Jemerrio Jones,Kenneth Faried,Alex Len,300.8
Jamal Murray,Alex Caruso,Buddy Hield,Bogdan Bogdanovic,Paul George,Rudy Gay,Marvin III,Johnathan Williams,Jakob Poeltl,206.4
