PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Quinn Cook,James Harden,CJ McCollum,Jonathon Simmons,James III,Aaron Gordon,Paul Millsap,JaVale McGee,211.1
Stephen Curry,Jamal Murray,Malik Beasley,CJ McCollum,Juancho Hernangomez,James III,Kyle Kuzma,Aaron Gordon,Nikola Vucevic,279.3
Jamal Murray,Quinn Cook,CJ McCollum,Monte Morris,Kevin Durant,Jonathon Simmons,Kyle Kuzma,Paul Millsap,Nikola Vucevic,230.6
Jamal Murray,Quinn Cook,James Harden,CJ McCollum,Evan Turner,Juancho Hernangomez,Kyle Kuzma,Draymond Green,JaVale McGee,236.0
Stephen Curry,Jamal Murray,Torrey Craig,Andre Iguodala,Kevin Durant,Jonathon Simmons,Kyle Kuzma,Aaron Gordon,JaVale McGee,295.4
Damian Lillard,Jamal Murray,CJ McCollum,Monte Morris,Juancho Hernangomez,James III,Draymond Green,Paul Millsap,Nikola Jokic,221.3
Stephen Curry,Jamal Murray,Josh Hart,CJ McCollum,Kevin Durant,James III,Paul Millsap,Jonas Jerebko,JaVale McGee,245.9
Damian Lillard,Jamal Murray,CJ McCollum,Evan Fournier,Kevin Durant,Juancho Hernangomez,Aaron Gordon,Khem Birch,JaVale McGee,243.9
Stephen Curry,Damian Lillard,CJ McCollum,Torrey Craig,Jaron Blossomgame,Juancho Hernangomez,Kyle Kuzma,Paul Millsap,JaVale McGee,221.9
Damian Lillard,Jamal Murray,Malik Beasley,Wesley Matthews,Kevin Durant,James III,Kyle Kuzma,Draymond Green,JaVale McGee,247.0
Damian Lillard,Jamal Murray,Kentavious Caldwell-Pope,CJ McCollum,Gerald Green,Jonathon Simmons,Draymond Green,Aaron Gordon,Nikola Vucevic,229.8
Stephen Curry,Quinn Cook,CJ McCollum,Monte Morris,Kevin Durant,Dorian Finney-Smith,Draymond Green,Aaron Gordon,JaVale McGee,274.2
Jamal Murray,Shaun Livingston,James Harden,Torrey Craig,Jonathon Simmons,Juancho Hernangomez,Aaron Gordon,Paul Millsap,Nikola Vucevic,226.5
Jamal Murray,Shaun Livingston,James Harden,CJ McCollum,Jonathon Simmons,James III,Kyle Kuzma,Khem Birch,Nikola Jokic,253.9
Stephen Curry,Quinn Cook,Kentavious Caldwell-Pope,Torrey Craig,Kevin Durant,James III,Aaron Gordon,Paul Millsap,Nikola Vucevic,248.3
Damian Lillard,Quinn Cook,Andre Iguodala,Wesley Matthews,Kevin Durant,Juancho Hernangomez,Kyle Kuzma,Aaron Gordon,Nikola Vucevic,266.0
Jamal Murray,Shaun Livingston,Malik Beasley,CJ McCollum,Kevin Durant,Jaron Blossomgame,Aaron Gordon,Paul Millsap,Nikola Jokic,258.8
Damian Lillard,Quinn Cook,CJ McCollum,Torrey Craig,Kevin Durant,James III,Kyle Kuzma,Jonas Jerebko,Nikola Jokic,236.3
Stephen Curry,Damian Lillard,CJ McCollum,Andre Iguodala,Jonathon Simmons,Juancho Hernangomez,Aaron Gordon,Jonas Jerebko,Nikola Jokic,280.2
Stephen Curry,Damian Lillard,Alec Burks,Terrence Ross,Jonathon Simmons,James III,Kyle Kuzma,Paul Millsap,Nikola Vucevic,280.0
Jamal Murray,Quinn Cook,James Harden,Malik Beasley,Kevin Durant,Jonathon Simmons,Draymond Green,Aaron Gordon,Ante Zizic,250.5
Damian Lillard,Jamal Murray,James Harden,CJ McCollum,Jaron Blossomgame,James III,Jonas Jerebko,Meyers Leonard,Nikola Vucevic,241.4
Stephen Curry,Jamal Murray,James Harden,Monte Morris,Jonathon Simmons,James III,Draymond Green,PJ Tucker,JaVale McGee,241.8
Damian Lillard,Jalen Brunson,James Harden,Monte Morris,Kevin Durant,Jonathon Simmons,Kyle Kuzma,Khem Birch,JaVale McGee,273.8
Stephen Curry,Jamal Murray,Austin Rivers,Wesley Matthews,Jonathon Simmons,James III,Aaron Gordon,Paul Millsap,Nikola Jokic,276.4
Jamal Murray,Quinn Cook,James Harden,Wesley Matthews,Jake Layman,James III,Draymond Green,Paul Millsap,Nikola Vucevic,227.1
Stephen Curry,Jamal Murray,CJ McCollum,Andre Iguodala,Lance Stephenson,Michael Beasley,Draymond Green,Paul Millsap,Nikola Vucevic,257.4
Damian Lillard,Jalen Brunson,James Harden,CJ McCollum,Lance Stephenson,Juancho Hernangomez,Paul Millsap,Khem Birch,Nikola Vucevic,233.4
Damian Lillard,Shaun Livingston,James Harden,Malik Beasley,Kevin Durant,Juancho Hernangomez,Paul Millsap,Jonas Jerebko,JaVale McGee,236.6
Jamal Murray,Quinn Cook,James Harden,Kentavious Caldwell-Pope,Lance Stephenson,Jaron Blossomgame,Kyle Kuzma,Aaron Gordon,Nikola Vucevic,259.3
Jamal Murray,Cameron Payne,James Harden,Kentavious Caldwell-Pope,Kevin Durant,James III,Aaron Gordon,Meyers Leonard,JaVale McGee,243.1
Stephen Curry,Jamal Murray,James Harden,CJ McCollum,Jaron Blossomgame,Jonathon Simmons,Aaron Gordon,Maxi Kleber,Mason Plumlee,290.1
Stephen Curry,Cameron Payne,James Harden,CJ McCollum,Jonathon Simmons,Juancho Hernangomez,Draymond Green,Paul Millsap,Ante Zizic,213.2
Stephen Curry,Jamal Murray,James Harden,Wesley Matthews,Juancho Hernangomez,Jake Layman,Aaron Gordon,Jonas Jerebko,JaVale McGee,282.4
Stephen Curry,Quinn Cook,James Harden,Evan Fournier,Jonathon Simmons,Juancho Hernangomez,Kyle Kuzma,Khem Birch,Nikola Vucevic,268.5
Jamal Murray,Jalen Brunson,James Harden,Andre Iguodala,Kevin Durant,Juancho Hernangomez,Kyle Kuzma,Paul Millsap,Ante Zizic,267.5
Stephen Curry,Shaun Livingston,CJ McCollum,Wesley Matthews,Kevin Durant,Jonathon Simmons,Aaron Gordon,Khem Birch,Nikola Vucevic,269.6
Jalen Brunson,Seth Curry,James Harden,CJ McCollum,Rodney Hood,Jonathon Simmons,Kyle Kuzma,Aaron Gordon,Nikola Vucevic,281.7
