PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Ricky Rubio,Dennis Schroder,Wayne Selden,Paul George,Rudy Gay,Derrick Favors,Domantas Sabonis,Steven Adams,216.2
Damian Lillard,Darren Collison,Dwyane Wade,Marco Belinelli,Bojan Bogdanovic,Josh Richardson,Pascal Siakam,Anthony Davis,Thomas Bryant,269.9
Stephen Curry,Jamal Murray,Dwyane Wade,Ian Clark,Kevin Durant,Rudy Gay,Derrick Favors,Domantas Sabonis,Mitchell Robinson,222.6
Darren Collison,Ricky Rubio,Dwyane Wade,Ian Clark,Kevin Durant,Bojan Bogdanovic,Anthony Davis,Thaddeus Young,Mitchell Robinson,236.2
Stephen Curry,Ricky Rubio,Dwyane Wade,Malik Beasley,Kevin Durant,Josh Richardson,Jayson Tatum,Thaddeus Young,Al Horford,283.6
Jamal Murray,Ricky Rubio,Dennis Schroder,Ian Clark,Bojan Bogdanovic,Rudy Gay,Pascal Siakam,Paul Millsap,Nikola Jokic,252.4
Jamal Murray,Ricky Rubio,Dwyane Wade,Malik Beasley,Bojan Bogdanovic,Josh Richardson,Pascal Siakam,Domantas Sabonis,Andre Drummond,261.0
Damian Lillard,Shaquille Harrison,Dennis Schroder,Dwyane Wade,Kevin Durant,Rudy Gay,Pascal Siakam,Domantas Sabonis,Thomas Bryant,250.5
Cory Joseph,Ricky Rubio,Bradley Beal,Dwyane Wade,Rudy Gay,Josh Richardson,Thaddeus Young,Domantas Sabonis,Rudy Gobert,238.8
Stephen Curry,Jeremy Lin,Bradley Beal,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Paul Millsap,Domantas Sabonis,Thomas Bryant,244.1
Stephen Curry,Cory Joseph,Dennis Schroder,Dwyane Wade,Kevin Durant,Rudy Gay,Paul Millsap,Draymond Green,Steven Adams,280.9
Stephen Curry,Jamal Murray,Dennis Schroder,David Nwaba,Kevin Durant,Bojan Bogdanovic,Paul Millsap,Thaddeus Young,Thomas Bryant,227.0
Stephen Curry,Kyrie Irving,Dennis Schroder,Marco Belinelli,Bojan Bogdanovic,Rudy Gay,Jayson Tatum,Derrick Favors,Thomas Bryant,236.1
Jeremy Lin,Cory Joseph,Dennis Schroder,Dwyane Wade,Paul George,Josh Richardson,Anthony Davis,Thaddeus Young,Nikola Jokic,292.7
Damian Lillard,Brandon Knight,Dennis Schroder,Dwyane Wade,Bojan Bogdanovic,Rudy Gay,Draymond Green,Thaddeus Young,Nikola Jokic,308.8
