PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jevon Carter,Trey Burke,Khris Middleton,Kent Bazemore,Kevin Durant,Giannis Antetokounmpo,Noah Vonleh,Anthony Davis,Alex Len,242.6
Stephen Curry,Isaiah Briscoe,Khris Middleton,Kent Bazemore,Kevin Durant,Wes Iwundu,Aaron Gordon,Anthony Davis,Dewayne Dedmon,236.5
Stephen Curry,Isaiah Briscoe,James Harden,Damion Lee,Giannis Antetokounmpo,Wes Iwundu,Anthony Davis,Henry Ellenson,Alex Len,205.4
Stephen Curry,Trey Burke,James Harden,Kent Bazemore,Kevin Durant,Wes Iwundu,Draymond Green,Ersan Ilyasova,Alex Len,212.2
Stephen Curry,Isaiah Briscoe,Kent Bazemore,Damion Lee,Kevin Durant,Giannis Antetokounmpo,Noah Vonleh,Ersan Ilyasova,Brook Lopez,214.0
Stephen Curry,Jevon Carter,James Harden,Kent Bazemore,Lance Thomas,Wes Iwundu,Noah Vonleh,Anthony Davis,Nikola Vucevic,220.0
Stephen Curry,Trey Burke,Khris Middleton,Damion Lee,Giannis Antetokounmpo,Alfonzo McKinnie,Draymond Green,Anthony Davis,Dewayne Dedmon,246.9
Trey Burke,Isaiah Briscoe,James Harden,Kent Bazemore,Giannis Antetokounmpo,Wes Iwundu,Aaron Gordon,Noah Vonleh,Mitchell Robinson,201.6
Stephen Curry,Jevon Carter,Kent Bazemore,Damion Lee,Giannis Antetokounmpo,Davis Bertans,Aaron Gordon,Anthony Davis,Mitchell Robinson,259.7
Stephen Curry,Jevon Carter,Khris Middleton,Kent Bazemore,Giannis Antetokounmpo,Wes Iwundu,Draymond Green,Henry Ellenson,Brook Lopez,228.7
Jevon Carter,Isaiah Briscoe,James Harden,Kent Bazemore,Kevin Durant,Bruno Caboclo,Draymond Green,Anthony Davis,Brook Lopez,215.7
Jevon Carter,Tyus Jones,James Harden,Khris Middleton,Giannis Antetokounmpo,Wes Iwundu,Anthony Davis,Ersan Ilyasova,Dewayne Dedmon,203.9
Stephen Curry,Trey Burke,James Harden,Khris Middleton,Davis Bertans,Lance Thomas,Aaron Gordon,Anthony Davis,Alex Len,232.5
Stephen Curry,Jevon Carter,James Harden,Damion Lee,Kevin Durant,Alfonzo McKinnie,Aaron Gordon,Noah Vonleh,Alex Len,203.5
Jerian Grant,Patty Mills,James Harden,Khris Middleton,Kevin Durant,Wes Iwundu,Noah Vonleh,Anthony Davis,Brook Lopez,224.2
Jerian Grant,Isaiah Briscoe,Khris Middleton,Damion Lee,Kevin Durant,Giannis Antetokounmpo,Draymond Green,Aaron Gordon,Alex Len,234.0
Jerian Grant,Patty Mills,James Harden,Kent Bazemore,Giannis Antetokounmpo,Alfonzo McKinnie,Aaron Gordon,Anthony Davis,Alex Len,258.2
Stephen Curry,Bryn Forbes,Khris Middleton,Courtney Lee,Giannis Antetokounmpo,Wes Iwundu,Noah Vonleh,Anthony Davis,Mitchell Robinson,254.1
Trey Burke,Isaiah Briscoe,James Harden,Damion Lee,Kevin Durant,Davis Bertans,Noah Vonleh,Anthony Davis,Nikola Vucevic,188.5
Stephen Curry,Jevon Carter,Khris Middleton,Damion Lee,Kevin Durant,CJ Miles,Anthony Davis,Henry Ellenson,Nikola Vucevic,201.0
