PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Kyrie Irving,CJ McCollum,Lou Williams,Danilo Gallinari,James III,Montrezl Harrell,Jayson Tatum,Brook Lopez,270.3
Kyrie Irving,Elie Okobo,Dennis Schroder,Khris Middleton,Paul George,Gordon Hayward,Montrezl Harrell,Jayson Tatum,Brook Lopez,254.6
Stephen Curry,Quinn Cook,Dennis Schroder,Lou Williams,Danilo Gallinari,Gordon Hayward,Montrezl Harrell,Jayson Tatum,Al Horford,198.5
Damian Lillard,Terry Rozier,Lou Williams,Troy Daniels,Paul George,Gordon Hayward,Montrezl Harrell,Jayson Tatum,Steven Adams,262.4
Stephen Curry,Kyrie Irving,Lou Williams,Troy Daniels,Kevin Durant,Gordon Hayward,Montrezl Harrell,Ryan Anderson,Brook Lopez,227.9
Stephen Curry,Shai Gilgeous-Alexander,Khris Middleton,Lou Williams,Paul George,Danilo Gallinari,Montrezl Harrell,Josh Jackson,Brook Lopez,256.7
Damian Lillard,Kyrie Irving,Khris Middleton,Troy Daniels,Danilo Gallinari,Gordon Hayward,Montrezl Harrell,Patrick Patterson,Al Horford,257.9
Kyrie Irving,Terry Rozier,Dennis Schroder,CJ McCollum,Paul George,Danilo Gallinari,Montrezl Harrell,Caleb Swanigan,Al Horford,280.7
Stephen Curry,Damian Lillard,Dennis Schroder,Troy Daniels,Paul George,James III,Montrezl Harrell,Richaun Holmes,Brook Lopez,182.8
Stephen Curry,Kyrie Irving,CJ McCollum,Troy Daniels,Danilo Gallinari,Gordon Hayward,Jayson Tatum,Josh Jackson,Steven Adams,223.8
Damian Lillard,Elie Okobo,CJ McCollum,James Harden,Gerald Green,Gordon Hayward,Montrezl Harrell,Jayson Tatum,Al Horford,227.0
Stephen Curry,Patrick Beverley,CJ McCollum,James Harden,Danilo Gallinari,Gordon Hayward,Montrezl Harrell,Caleb Swanigan,Brook Lopez,211.1
Kyrie Irving,Shai Gilgeous-Alexander,CJ McCollum,Lou Williams,Giannis Antetokounmpo,Gordon Hayward,Montrezl Harrell,Josh Jackson,Al Horford,295.0
Stephen Curry,Isaiah Canaan,CJ McCollum,Lou Williams,Paul George,Gordon Hayward,Jayson Tatum,Patrick Patterson,Brook Lopez,221.1
Damian Lillard,Isaiah Canaan,Dennis Schroder,Lou Williams,Giannis Antetokounmpo,Gordon Hayward,Montrezl Harrell,Caleb Swanigan,Brook Lopez,232.6
Kyrie Irving,Elie Okobo,Lou Williams,James Harden,Danilo Gallinari,Gordon Hayward,Montrezl Harrell,John Henson,Steven Adams,265.2
Patrick Beverley,Quinn Cook,Khris Middleton,CJ McCollum,Paul George,Danilo Gallinari,Montrezl Harrell,Jayson Tatum,Steven Adams,279.9
Damian Lillard,Shai Gilgeous-Alexander,Dennis Schroder,James Harden,Danilo Gallinari,Gordon Hayward,Jayson Tatum,Josh Jackson,Brook Lopez,190.1
Damian Lillard,Quinn Cook,Dennis Schroder,Khris Middleton,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Ryan Anderson,Brook Lopez,220.7
Kyrie Irving,Terry Rozier,Khris Middleton,Lou Williams,Kevin Durant,Gerald Green,Montrezl Harrell,Jayson Tatum,Al Horford,275.8
Patrick Beverley,Shai Gilgeous-Alexander,Lou Williams,James Harden,Paul George,James III,Montrezl Harrell,Jayson Tatum,Al Horford,269.1
Damian Lillard,Patrick Beverley,Khris Middleton,Lou Williams,Kevin Durant,Gordon Hayward,Jayson Tatum,John Henson,Brook Lopez,217.8
Kyrie Irving,Quinn Cook,James Harden,Troy Daniels,Paul George,Danilo Gallinari,Montrezl Harrell,Kevon Looney,Brook Lopez,284.6
Stephen Curry,Isaiah Canaan,CJ McCollum,Troy Daniels,Kevin Durant,James III,Montrezl Harrell,Jayson Tatum,Al Horford,200.6
Kyrie Irving,Shai Gilgeous-Alexander,Lou Williams,Troy Daniels,Giannis Antetokounmpo,Paul George,Jayson Tatum,Caleb Swanigan,Brook Lopez,280.6
Kyrie Irving,Quinn Cook,Dennis Schroder,CJ McCollum,Kevin Durant,Gordon Hayward,Montrezl Harrell,Patrick Patterson,Steven Adams,253.6
Damian Lillard,Kyrie Irving,Dennis Schroder,Troy Daniels,Paul George,Danilo Gallinari,Jayson Tatum,Ryan Anderson,Aron Baynes,221.7
Damian Lillard,Kyrie Irving,Dennis Schroder,Lou Williams,Paul George,James III,Josh Jackson,Patrick Patterson,Al Horford,238.0
Kyrie Irving,Patrick Beverley,Dennis Schroder,Troy Daniels,Giannis Antetokounmpo,James III,Montrezl Harrell,Jayson Tatum,Steven Adams,236.6
