PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Jamal Murray,Dennis Schroder,Jeremy Lamb,Paul George,Gordon Hayward,Jayson Tatum,Marvin III,Al Horford,258.8
Kemba Walker,Kyrie Irving,Bogdan Bogdanovic,Dennis Schroder,Gordon Hayward,Jonathon Simmons,Aaron Gordon,Marvin III,Nikola Vucevic,231.6
Kemba Walker,Jamal Murray,Bogdan Bogdanovic,Dennis Schroder,Paul George,Juancho Hernangomez,Derrick Favors,Marvin III,Willie Cauley-Stein,233.7
Kemba Walker,Kyrie Irving,Buddy Hield,Jeremy Lamb,Gordon Hayward,Juancho Hernangomez,Derrick Favors,Marvin III,Rudy Gobert,250.7
Russell Westbrook,Kemba Walker,Dennis Schroder,Jeremy Lamb,Gordon Hayward,Jonathon Simmons,Paul Millsap,Derrick Favors,Al Horford,220.3
Kyrie Irving,Jamal Murray,Bogdan Bogdanovic,Jrue Holiday,Gordon Hayward,Jonathon Simmons,Jayson Tatum,Derrick Favors,Rudy Gobert,276.6
Kemba Walker,Jamal Murray,Dennis Schroder,Buddy Hield,Gordon Hayward,Juancho Hernangomez,Jayson Tatum,Paul Millsap,Nikola Vucevic,210.7
Kemba Walker,Kyrie Irving,Andrew Wiggins,Jeremy Lamb,Paul George,Jonathon Simmons,Paul Millsap,Marvin III,Jakob Poeltl,232.0
Kemba Walker,Jamal Murray,Andrew Wiggins,Jrue Holiday,Gordon Hayward,Juancho Hernangomez,Aaron Gordon,Marvin III,Al Horford,269.4
Kemba Walker,Isaiah Briscoe,Bogdan Bogdanovic,Jeremy Lamb,Paul George,Gordon Hayward,Jayson Tatum,Paul Millsap,Willie Cauley-Stein,242.5
Jamal Murray,Tim Frazier,Bogdan Bogdanovic,Buddy Hield,Paul George,Gordon Hayward,Paul Millsap,Marvin III,Rudy Gobert,259.1
Kyrie Irving,Devonte' Graham,Dennis Schroder,Buddy Hield,Paul George,Gordon Hayward,Paul Millsap,Derrick Favors,Willie Cauley-Stein,247.7
