PG,PG,SG,SG,SF,SF,PF,PF,C,P
Spencer Dinwiddie,Ricky Rubio,CJ McCollum,Dennis Schroder,Bojan Bogdanovic,Rudy Gay,Anthony Davis,Domantas Sabonis,Steven Adams,220.0
Damian Lillard,Ricky Rubio,Dennis Schroder,Ian Clark,Paul George,Rudy Gay,Anthony Davis,Derrick Favors,Thomas Bryant,272.4
Spencer Dinwiddie,Jamal Murray,CJ McCollum,Dennis Schroder,Paul George,Bojan Bogdanovic,Derrick Favors,Jason Smith,Thomas Bryant,212.5
Jamal Murray,Ricky Rubio,Bradley Beal,Dennis Schroder,Bojan Bogdanovic,Rudy Gay,Draymond Green,Thaddeus Young,Thomas Bryant,253.9
Stephen Curry,Spencer Dinwiddie,Dennis Schroder,Terrance Ferguson,Paul George,Rudy Gay,Thaddeus Young,Domantas Sabonis,Thomas Bryant,235.8
Stephen Curry,Jamal Murray,Dennis Schroder,Tyler Dorsey,Bojan Bogdanovic,Rudy Gay,Anthony Davis,Derrick Favors,Jarrett Allen,238.3
Stephen Curry,Ricky Rubio,Dennis Schroder,Justin Holiday,Paul George,Bojan Bogdanovic,Thaddeus Young,Derrick Favors,Steven Adams,268.4
Darren Collison,Ricky Rubio,CJ McCollum,Dennis Schroder,Paul George,Rudy Gay,Thaddeus Young,Jason Smith,Jarrett Allen,210.7
Russell Westbrook,Spencer Dinwiddie,Bradley Beal,Dennis Schroder,Rudy Gay,Tyreke Evans,Anthony Davis,Jason Smith,Thomas Bryant,224.3
Stephen Curry,Darren Collison,CJ McCollum,Dennis Schroder,Rudy Gay,Evan Turner,Anthony Davis,Paul Millsap,Thomas Bryant,228.9
Spencer Dinwiddie,Jamal Murray,Dennis Schroder,Justin Holiday,Paul George,Rudy Gay,Anthony Davis,Paul Millsap,Jakob Poeltl,223.4
Russell Westbrook,Patty Mills,Dennis Schroder,Tyler Dorsey,Paul George,Bojan Bogdanovic,Anthony Davis,Domantas Sabonis,Thomas Bryant,233.2
Jamal Murray,Darren Collison,Dennis Schroder,Malik Beasley,Paul George,Rudy Gay,Derrick Favors,Domantas Sabonis,Steven Adams,237.8
Damian Lillard,Darren Collison,Dennis Schroder,Terrance Ferguson,Bojan Bogdanovic,Rudy Gay,Anthony Davis,Jason Smith,Rudy Gobert,219.2
Jamal Murray,Ricky Rubio,CJ McCollum,Dennis Schroder,Rudy Gay,Alfonzo McKinnie,Paul Millsap,Derrick Favors,Rudy Gobert,245.6
Jamal Murray,Ricky Rubio,Dennis Schroder,Terrance Ferguson,Paul George,Tyreke Evans,Anthony Davis,Domantas Sabonis,Rudy Gobert,242.3
Stephen Curry,Ricky Rubio,CJ McCollum,Justin Holiday,Paul George,Alfonzo McKinnie,Anthony Davis,Domantas Sabonis,Thomas Bryant,264.6
Spencer Dinwiddie,Ricky Rubio,Bradley Beal,Dennis Schroder,Paul George,Evan Turner,Derrick Favors,Domantas Sabonis,Jakob Poeltl,238.2
Russell Westbrook,Ricky Rubio,Dennis Schroder,Kyle Korver,Bojan Bogdanovic,Rudy Gay,Derrick Favors,Jason Smith,Nikola Jokic,198.8
Damian Lillard,Spencer Dinwiddie,Dennis Schroder,Malik Beasley,Paul George,Alfonzo McKinnie,Anthony Davis,Domantas Sabonis,Jarrett Allen,259.2
Spencer Dinwiddie,Ricky Rubio,CJ McCollum,Tyler Dorsey,Paul George,Rudy Gay,Draymond Green,Paul Millsap,Thomas Bryant,244.6
Spencer Dinwiddie,Ricky Rubio,Dennis Schroder,Tyler Dorsey,Paul George,Bruno Caboclo,Thaddeus Young,Anthony Davis,Nikola Jokic,233.8
Russell Westbrook,Ricky Rubio,Dennis Schroder,Justin Holiday,Rudy Gay,Evan Turner,Thaddeus Young,Anthony Davis,Rudy Gobert,232.5
Damian Lillard,Darren Collison,CJ McCollum,Tyler Dorsey,Bojan Bogdanovic,Rudy Gay,Derrick Favors,Domantas Sabonis,Thomas Bryant,241.5
Stephen Curry,Spencer Dinwiddie,Dennis Schroder,Ian Clark,Paul George,Bojan Bogdanovic,Draymond Green,Anthony Davis,Jahlil Okafor,255.3
Damian Lillard,Spencer Dinwiddie,CJ McCollum,Dennis Schroder,Rudy Gay,Evan Turner,Draymond Green,Derrick Favors,Jarrett Allen,224.8
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Ian Clark,Bojan Bogdanovic,Rudy Gay,Thaddeus Young,Paul Millsap,Jarrett Allen,222.0
Stephen Curry,Ricky Rubio,Bradley Beal,Dennis Schroder,Rudy Gay,Bruno Caboclo,Domantas Sabonis,Jason Smith,Rudy Gobert,252.4
Spencer Dinwiddie,Ricky Rubio,Bradley Beal,Terrance Ferguson,Paul George,Bojan Bogdanovic,Anthony Davis,Ivan Rabb,Thomas Bryant,262.5
Jamal Murray,Ricky Rubio,CJ McCollum,Tyler Dorsey,Paul George,Evan Turner,Anthony Davis,Derrick Favors,Steven Adams,241.5
Stephen Curry,Ricky Rubio,Malik Beasley,Terrance Ferguson,Paul George,Rudy Gay,Draymond Green,Anthony Davis,Steven Adams,261.9
Russell Westbrook,Ricky Rubio,Monte Morris,CJ McCollum,Bojan Bogdanovic,Tyreke Evans,Anthony Davis,Derrick Favors,Thomas Bryant,224.6
Russell Westbrook,Ricky Rubio,Dennis Schroder,Marco Belinelli,Paul George,Rudy Gay,Paul Millsap,Domantas Sabonis,Jahlil Okafor,235.2
