PG,PG,SG,SG,SF,SF,PF,PF,C,P
Spencer Dinwiddie,Damian Lillard,Jrue Holiday,Dwyane Wade,Gordon Hayward,Rudy Gay,Aaron Gordon,Derrick Favors,Al Horford,251.8
Kyrie Irving,Spencer Dinwiddie,Andrew Wiggins,Dwyane Wade,Danilo Gallinari,Rudy Gay,Jayson Tatum,Derrick Favors,Jarrett Allen,255.6
Stephen Curry,Spencer Dinwiddie,CJ McCollum,Dwyane Wade,Rudy Gay,Luol Deng,Aaron Gordon,Jayson Tatum,Nikola Vucevic,271.6
Kyrie Irving,Spencer Dinwiddie,CJ McCollum,Dwyane Wade,Justise Winslow,Rudy Gay,Blake Griffin,Khem Birch,Al Horford,300.2
Spencer Dinwiddie,Damian Lillard,Andrew Wiggins,CJ McCollum,Gordon Hayward,Rudy Gay,Blake Griffin,Jayson Tatum,Mo Bamba,251.9
Stephen Curry,Spencer Dinwiddie,Andrew Wiggins,Dwyane Wade,Gordon Hayward,Rudy Gay,Montrezl Harrell,Khem Birch,Andre Drummond,206.0
Kyrie Irving,Spencer Dinwiddie,CJ McCollum,Dwyane Wade,Danilo Gallinari,Gordon Hayward,Aaron Gordon,Montrezl Harrell,Mo Bamba,239.1
Spencer Dinwiddie,Damian Lillard,Andrew Wiggins,Dwyane Wade,Justise Winslow,Luol Deng,Montrezl Harrell,Jayson Tatum,Al Horford,213.6
Stephen Curry,Spencer Dinwiddie,Andrew Wiggins,CJ McCollum,Gordon Hayward,Justise Winslow,Aaron Gordon,Derrick Favors,Jakob Poeltl,238.8
Kyrie Irving,Spencer Dinwiddie,Jrue Holiday,Dwyane Wade,Gordon Hayward,Luol Deng,Jayson Tatum,Khem Birch,Karl-Anthony Towns,212.5
Spencer Dinwiddie,Damian Lillard,Jrue Holiday,CJ McCollum,Danilo Gallinari,Rudy Gay,Montrezl Harrell,Khem Birch,Jakob Poeltl,203.2
Stephen Curry,Spencer Dinwiddie,Andrew Wiggins,Jrue Holiday,Danilo Gallinari,Luol Deng,Aaron Gordon,Khem Birch,Al Horford,187.8
Spencer Dinwiddie,Seth Curry,Jrue Holiday,CJ McCollum,Danilo Gallinari,Gordon Hayward,Jayson Tatum,Derrick Favors,Nikola Vucevic,212.1
Kyrie Irving,Damian Lillard,Andrew Wiggins,Dwyane Wade,Gordon Hayward,Luol Deng,Blake Griffin,Derrick Favors,Jakob Poeltl,263.5
Kyrie Irving,Stephen Curry,Jrue Holiday,CJ McCollum,Gordon Hayward,Rudy Gay,Derrick Favors,Khem Birch,Mo Bamba,259.9
Spencer Dinwiddie,Quinn Cook,Andrew Wiggins,CJ McCollum,Kevin Durant,Rudy Gay,Montrezl Harrell,Derrick Favors,Al Horford,241.7
Damian Lillard,Shaun Livingston,CJ McCollum,Dwyane Wade,Justise Winslow,Rudy Gay,Jayson Tatum,Derrick Favors,Andre Drummond,229.4
