PG,PG,SG,SG,SF,SF,PF,PF,C,P
Emmanuel Mudiay,Kyrie Irving,Khris Middleton,Bogdan Bogdanovic,Lance Stephenson,Gordon Hayward,Jayson Tatum,Montrezl Harrell,Al Horford,195.6
Rajon Rondo,Brad Wanamaker,Bradley Beal,Lou Williams,Kevin Durant,Gordon Hayward,Marvin III,Jayson Tatum,Alex Len,225.0
Damian Lillard,Elie Okobo,Kent Bazemore,Bogdan Bogdanovic,Giannis Antetokounmpo,Kevin Durant,Marvin III,Georges Niang,Willie Cauley-Stein,269.3
Emmanuel Mudiay,Kyrie Irving,Lou Williams,Kent Bazemore,Gordon Hayward,Royce O'Neale,Marvin III,Jayson Tatum,Nikola Vucevic,185.4
Kyrie Irving,Chris Chiozza,James Harden,Kent Bazemore,Kevin Durant,Jake Layman,Aaron Gordon,Marvin III,Willie Cauley-Stein,256.1
Damian Lillard,Rajon Rondo,Khris Middleton,Kent Bazemore,Kevin Durant,Sam Dekker,Marvin III,Montrezl Harrell,Brook Lopez,241.0
Stephen Curry,Brad Wanamaker,Khris Middleton,Kent Bazemore,Giannis Antetokounmpo,Lance Stephenson,Marvin III,Draymond Green,Willie Cauley-Stein,278.4
Stephen Curry,Chris Chiozza,Bradley Beal,Kent Bazemore,Giannis Antetokounmpo,Gordon Hayward,Marvin III,Ray Spalding,Alex Len,285.0
Damian Lillard,Stephen Curry,James Harden,Kent Bazemore,Sam Dekker,Jarred Vanderbilt,Aaron Gordon,Marvin III,Alex Len,309.3
Damian Lillard,Kyrie Irving,Lou Williams,Bogdan Bogdanovic,Lance Stephenson,Jarred Vanderbilt,Aaron Gordon,Marvin III,Al Horford,257.4
Kyrie Irving,Rajon Rondo,Bradley Beal,Kent Bazemore,Kevin Durant,Jake Layman,Draymond Green,Montrezl Harrell,Alex Len,258.4
Stephen Curry,Kyrie Irving,Lou Williams,Kent Bazemore,Giannis Antetokounmpo,Gordon Hayward,Georges Niang,Jonas Jerebko,Willie Cauley-Stein,273.5
Stephen Curry,Elie Okobo,Bradley Beal,Khris Middleton,Kevin Durant,Royce O'Neale,Marvin III,Jayson Tatum,Willie Cauley-Stein,230.8
Stephen Curry,Brad Wanamaker,Khris Middleton,Kent Bazemore,Kevin Durant,Jake Layman,Jayson Tatum,Montrezl Harrell,Nikola Vucevic,164.4
Quinn Cook,De'Anthony Melton,Lou Williams,Kent Bazemore,Giannis Antetokounmpo,Kevin Durant,Jayson Tatum,Montrezl Harrell,Willie Cauley-Stein,230.5
Stephen Curry,Quinn Cook,Buddy Hield,Kent Bazemore,Kevin Durant,Royce O'Neale,Aaron Gordon,Marvin III,Nikola Vucevic,233.1
