PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Ish Smith,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Gordon Hayward,Kyle Kuzma,Blake Griffin,Andrew Bogut,274.4
Quinn Cook,Kyrie Irving,Buddy Hield,Khyri Thomas,Kevin Durant,Glenn III,Marvin III,Anthony Davis,JaVale McGee,241.8
Patty Mills,Yogi Ferrell,James Harden,Khyri Thomas,Gordon Hayward,LeBron James,Kyle Kuzma,Anthony Davis,Willie Cauley-Stein,264.4
Quinn Cook,Bryn Forbes,James Harden,Bogdan Bogdanovic,Kevin Durant,Rudy Gay,Kyle Kuzma,Marvin III,JaVale McGee,270.7
Stephen Curry,Kyrie Irving,Buddy Hield,Austin Rivers,Gordon Hayward,Gerald Green,Marvin III,Anthony Davis,Jakob Poeltl,224.3
Kyrie Irving,Ish Smith,James Harden,Bogdan Bogdanovic,Rudy Gay,Gerald Green,Blake Griffin,Johnathan Williams,JaVale McGee,239.7
Kyrie Irving,Ish Smith,Bogdan Bogdanovic,Langston Galloway,LeBron James,Rudy Gay,Marvin III,Anthony Davis,Jakob Poeltl,265.2
Quinn Cook,Yogi Ferrell,James Harden,Buddy Hield,Gordon Hayward,Rudy Gay,Draymond Green,Anthony Davis,JaVale McGee,237.6
Quinn Cook,Stephen Curry,Buddy Hield,Bogdan Bogdanovic,Rudy Gay,Gerald Green,Kyle Kuzma,Draymond Green,Andre Drummond,230.0
Kyrie Irving,Patty Mills,James Harden,Buddy Hield,Gordon Hayward,Glenn III,Kyle Kuzma,Johnathan Williams,JaVale McGee,242.2
Stephen Curry,Kyrie Irving,Bogdan Bogdanovic,Langston Galloway,Gordon Hayward,Gerald Green,Blake Griffin,Jon Leuer,Andre Drummond,226.5
Quinn Cook,Kyrie Irving,James Harden,Langston Galloway,Rudy Gay,Glenn III,Kyle Kuzma,Anthony Davis,Willie Cauley-Stein,222.7
Alex Caruso,Bryn Forbes,Bogdan Bogdanovic,Khyri Thomas,Gordon Hayward,LeBron James,Marvin III,Anthony Davis,Andre Drummond,244.3
Reggie Jackson,Alex Caruso,James Harden,Bogdan Bogdanovic,Kevin Durant,Gordon Hayward,Anthony Davis,Johnathan Williams,Willie Cauley-Stein,214.2
Stephen Curry,Ish Smith,Buddy Hield,Langston Galloway,Gordon Hayward,LeBron James,Anthony Davis,Johnathan Williams,JaVale McGee,276.0
Stephen Curry,Ish Smith,Buddy Hield,Khyri Thomas,LeBron James,Rudy Gay,Kyle Kuzma,Jon Leuer,Willie Cauley-Stein,244.7
Quinn Cook,Stephen Curry,James Harden,Khyri Thomas,Rudy Gay,Gerald Green,Blake Griffin,Anthony Davis,Jakob Poeltl,181.8
Stephen Curry,Frank Jackson,James Harden,Bogdan Bogdanovic,Rudy Gay,Stanley Johnson,Anthony Davis,Jon Leuer,Willie Cauley-Stein,244.5
Kyrie Irving,Alex Caruso,James Harden,Khyri Thomas,Gordon Hayward,Rudy Gay,Marvin III,Jon Leuer,Willie Cauley-Stein,211.7
Quinn Cook,Yogi Ferrell,Bogdan Bogdanovic,Austin Rivers,Kevin Durant,LeBron James,Kyle Kuzma,Anthony Davis,Andre Drummond,256.8
Stephen Curry,Frank Jackson,Bogdan Bogdanovic,Austin Rivers,Gordon Hayward,LeBron James,Marvin III,Draymond Green,JaVale McGee,320.3
Stephen Curry,Yogi Ferrell,Buddy Hield,Khyri Thomas,Kevin Durant,Gordon Hayward,Kyle Kuzma,Johnathan Williams,Andre Drummond,219.8
Stephen Curry,Ish Smith,Bogdan Bogdanovic,Austin Rivers,Rudy Gay,Glenn III,Blake Griffin,Anthony Davis,Andre Drummond,225.8
Stephen Curry,Yogi Ferrell,Buddy Hield,Bogdan Bogdanovic,LeBron James,Stanley Johnson,Draymond Green,Anthony Davis,Jakob Poeltl,257.5
Quinn Cook,Stephen Curry,Buddy Hield,Austin Rivers,LeBron James,Glenn III,Kyle Kuzma,Blake Griffin,JaVale McGee,283.3
Stephen Curry,Alex Caruso,Jaylen Brown,Bogdan Bogdanovic,LeBron James,Gerald Green,Kyle Kuzma,Blake Griffin,Willie Cauley-Stein,262.7
