PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Jamal Murray,Bogdan Bogdanovic,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Blake Griffin,Marvin III,Thomas Bryant,256.6
Kemba Walker,Ricky Rubio,Bogdan Bogdanovic,Andrew Wiggins,Kevin Durant,Bojan Bogdanovic,Derrick Favors,Domantas Sabonis,Alex Len,247.1
Jamal Murray,Ricky Rubio,Buddy Hield,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Paul Millsap,Domantas Sabonis,Willie Cauley-Stein,255.9
Stephen Curry,Ricky Rubio,Jeremy Lamb,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Thaddeus Young,Marvin III,Alex Len,248.8
Stephen Curry,Isaiah Thomas,Buddy Hield,Andrew Wiggins,Kevin Durant,Bojan Bogdanovic,Domantas Sabonis,Marvin III,Thomas Bryant,259.5
Stephen Curry,Tony Parker,Andrew Wiggins,Kent Bazemore,Kevin Durant,Bojan Bogdanovic,Blake Griffin,Derrick Favors,Willie Cauley-Stein,243.6
Jamal Murray,Isaiah Thomas,Jeremy Lamb,Andrew Wiggins,Kevin Durant,Bojan Bogdanovic,Blake Griffin,Paul Millsap,Alex Len,231.0
Jamal Murray,Isaiah Thomas,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Derrick Favors,Thaddeus Young,Rudy Gobert,239.6
Kemba Walker,Ricky Rubio,Buddy Hield,Kent Bazemore,Bojan Bogdanovic,Troy Jr,Derrick Favors,Marvin III,Nikola Jokic,273.2
Stephen Curry,Ricky Rubio,Bogdan Bogdanovic,Kent Bazemore,Bojan Bogdanovic,Royce O'Neale,Blake Griffin,Domantas Sabonis,Nikola Jokic,214.7
Kemba Walker,Tony Parker,Jeremy Lamb,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Paul Millsap,Thaddeus Young,Willie Cauley-Stein,238.0
Jamal Murray,Ricky Rubio,Bogdan Bogdanovic,Andrew Wiggins,Bojan Bogdanovic,Keita Bates-Diop,Paul Millsap,Marvin III,Nikola Jokic,239.3
Jamal Murray,Ricky Rubio,Bradley Beal,Andrew Wiggins,Kevin Durant,Bojan Bogdanovic,Thaddeus Young,Georges Niang,Thomas Bryant,261.1
Stephen Curry,Jamal Murray,Jeremy Lamb,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Domantas Sabonis,Georges Niang,Dewayne Dedmon,208.6
