PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ben Simmons,Spencer Dinwiddie,Lou Williams,Grayson Allen,Andrew Wiggins,Kawhi Leonard,Marvin III,Derrick Favors,Nikola Vucevic,236.7
Ben Simmons,Spencer Dinwiddie,Bradley Beal,Damion Lee,Justise Winslow,Josh Richardson,Pascal Siakam,Marvin III,Nikola Vucevic,215.3
Ricky Rubio,Spencer Dinwiddie,Jrue Holiday,Jared Terrell,Josh Richardson,Andrew Wiggins,Pascal Siakam,Serge Ibaka,Nikola Vucevic,253.4
Cameron Payne,Spencer Dinwiddie,Lou Williams,Bradley Beal,Justise Winslow,Andrew Wiggins,Serge Ibaka,Aaron Gordon,Rudy Gobert,269.8
Ricky Rubio,Cameron Payne,Buddy Hield,Lou Williams,Justise Winslow,Rudy Gay,Serge Ibaka,Montrezl Harrell,Karl-Anthony Towns,263.1
Ricky Rubio,Spencer Dinwiddie,Lou Williams,Bradley Beal,Josh Richardson,Troy Jr,Montrezl Harrell,Derrick Favors,Karl-Anthony Towns,272.4
Cameron Payne,Spencer Dinwiddie,Buddy Hield,Lou Williams,Kawhi Leonard,Rudy Gay,Aaron Gordon,Marvin III,Steven Adams,249.9
Ricky Rubio,Spencer Dinwiddie,Dennis Schroder,Jared Terrell,Josh Richardson,Rudy Gay,Aaron Gordon,Marvin III,Joel Embiid,200.1
Ben Simmons,Spencer Dinwiddie,Jrue Holiday,Lou Williams,Justise Winslow,Danilo Gallinari,Pascal Siakam,Serge Ibaka,Boban Marjanovic,259.3
Ben Simmons,Spencer Dinwiddie,Bradley Beal,Jared Terrell,Andrew Wiggins,Danilo Gallinari,Marvin III,Rodions Kurucs,Joel Embiid,216.9
Dante Exum,Spencer Dinwiddie,Jrue Holiday,Lou Williams,Paul George,Troy Jr,Serge Ibaka,Marvin III,Joel Embiid,282.7
Ricky Rubio,Spencer Dinwiddie,Buddy Hield,Jared Terrell,Kawhi Leonard,Rudy Gay,Pascal Siakam,Derrick Favors,Karl-Anthony Towns,249.6
Cameron Payne,Spencer Dinwiddie,Dennis Schroder,Bradley Beal,Danilo Gallinari,Kawhi Leonard,Pascal Siakam,Marvin III,Willie Cauley-Stein,208.6
Ricky Rubio,Spencer Dinwiddie,Jrue Holiday,Grayson Allen,Justise Winslow,Kevin Durant,Serge Ibaka,Marvin III,Willie Cauley-Stein,258.3
Ricky Rubio,Cameron Payne,Jrue Holiday,Buddy Hield,Danilo Gallinari,Rudy Gay,Pascal Siakam,Marvin III,Rudy Gobert,245.0
Ricky Rubio,Cameron Payne,Lou Williams,Bradley Beal,Justise Winslow,Paul George,Pascal Siakam,Ryan Anderson,Nikola Vucevic,233.3
Ben Simmons,Spencer Dinwiddie,Buddy Hield,Damion Lee,Andrew Wiggins,Rudy Gay,Serge Ibaka,Marvin III,Rudy Gobert,228.5
Ricky Rubio,Spencer Dinwiddie,Lou Williams,Damion Lee,Andrew Wiggins,Rudy Gay,Anthony Davis,Derrick Favors,Willie Cauley-Stein,259.4
Dante Exum,Spencer Dinwiddie,Lou Williams,Bradley Beal,Paul George,Danilo Gallinari,Pascal Siakam,Derrick Favors,Steven Adams,286.1
Ricky Rubio,Cameron Payne,Dennis Schroder,Bradley Beal,Josh Richardson,Andrew Wiggins,Marvin III,Derrick Favors,Nikola Vucevic,191.3
Ricky Rubio,Ben Simmons,Buddy Hield,Lou Williams,Josh Richardson,Danilo Gallinari,Montrezl Harrell,Marvin III,Jakob Poeltl,219.9
Ben Simmons,Spencer Dinwiddie,Bradley Beal,Grayson Allen,Paul George,Rudy Gay,Aaron Gordon,Marvin III,Jakob Poeltl,224.1
Ricky Rubio,Spencer Dinwiddie,Lou Williams,Damion Lee,Danilo Gallinari,Kawhi Leonard,Aaron Gordon,Rodions Kurucs,Joel Embiid,236.4
