PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Jamal Murray,Dwyane Wade,Kent Bazemore,LeBron James,Bojan Bogdanovic,Serge Ibaka,Thaddeus Young,Nikola Jokic,225.9
Darren Collison,Jamal Murray,Dwyane Wade,Kent Bazemore,Kawhi Leonard,Justise Winslow,Blake Griffin,Domantas Sabonis,Alex Len,260.7
Darren Collison,Jamal Murray,Dwyane Wade,MarShon Brooks,LeBron James,Kawhi Leonard,Paul Millsap,Kyle Kuzma,Dewayne Dedmon,263.2
Darren Collison,Jamal Murray,Dwyane Wade,MarShon Brooks,Josh Richardson,Bojan Bogdanovic,Pascal Siakam,Domantas Sabonis,Andre Drummond,250.1
Jamal Murray,Lorenzo Brown,Dwyane Wade,Kent Bazemore,LeBron James,Josh Richardson,Pascal Siakam,Kyle Kuzma,Alex Len,233.0
Jamal Murray,Shelvin Mack,Dwyane Wade,Kent Bazemore,Josh Richardson,Justise Winslow,Paul Millsap,Serge Ibaka,Andre Drummond,241.6
Darren Collison,Ish Smith,Dwyane Wade,Kent Bazemore,Kawhi Leonard,Josh Richardson,Thaddeus Young,Kyle Kuzma,Andre Drummond,256.4
Darren Collison,Lorenzo Brown,Dwyane Wade,MarShon Brooks,LeBron James,Justise Winslow,Blake Griffin,Serge Ibaka,Andre Drummond,198.4
Darren Collison,Jamal Murray,Kent Bazemore,MarShon Brooks,LeBron James,Justise Winslow,Noah Vonleh,Pascal Siakam,JaVale McGee,198.6
Fred VanVleet,Darren Collison,Dwyane Wade,Kent Bazemore,LeBron James,Josh Richardson,Paul Millsap,Domantas Sabonis,JaVale McGee,285.0
Darren Collison,Jamal Murray,Kent Bazemore,MarShon Brooks,Josh Richardson,Juancho Hernangomez,Blake Griffin,Kyle Kuzma,Nikola Jokic,236.0
Jamal Murray,Lorenzo Brown,Kent Bazemore,MarShon Brooks,LeBron James,Bojan Bogdanovic,Blake Griffin,Domantas Sabonis,Dewayne Dedmon,212.2
Jamal Murray,Ish Smith,Dwyane Wade,Kent Bazemore,Kawhi Leonard,Bojan Bogdanovic,Pascal Siakam,Paul Millsap,JaVale McGee,228.3
Fred VanVleet,Jamal Murray,Dwyane Wade,MarShon Brooks,Kawhi Leonard,Justise Winslow,Pascal Siakam,Serge Ibaka,Nikola Jokic,229.5
Darren Collison,Jamal Murray,Kent Bazemore,Allonzo Trier,Kawhi Leonard,Josh Richardson,Pascal Siakam,Serge Ibaka,Dewayne Dedmon,268.7
Shelvin Mack,Ish Smith,Dwyane Wade,Kent Bazemore,LeBron James,Justise Winslow,Blake Griffin,Kyle Kuzma,Nikola Jokic,234.6
Jamal Murray,Ish Smith,Dwyane Wade,MarShon Brooks,LeBron James,Josh Richardson,Blake Griffin,Thaddeus Young,Mitchell Robinson,229.9
Fred VanVleet,Jamal Murray,Kentavious Caldwell-Pope,Dwyane Wade,LeBron James,Justise Winslow,Domantas Sabonis,Thaddeus Young,Andre Drummond,233.4
Cory Joseph,Jamal Murray,Kent Bazemore,MarShon Brooks,Kawhi Leonard,Bojan Bogdanovic,Serge Ibaka,Kyle Kuzma,Andre Drummond,208.1
Jamal Murray,Lorenzo Brown,Delon Wright,Dwyane Wade,Kawhi Leonard,Bojan Bogdanovic,Blake Griffin,Kyle Kuzma,Nikola Jokic,227.1
Darren Collison,Cory Joseph,Dwyane Wade,Kent Bazemore,LeBron James,Juancho Hernangomez,Blake Griffin,Pascal Siakam,Dewayne Dedmon,221.8
Jeremy Lin,Jamal Murray,Dwyane Wade,Allonzo Trier,LeBron James,Bojan Bogdanovic,Blake Griffin,Paul Millsap,Alex Len,255.1
Jamal Murray,Shelvin Mack,Dwyane Wade,Allonzo Trier,Kawhi Leonard,Josh Richardson,Domantas Sabonis,Thaddeus Young,Nikola Jokic,296.1
