PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Isaiah Thomas,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Deng Adel,Noah Vonleh,Anthony Davis,Jahlil Okafor,240.9
Jamal Murray,Darren Collison,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Deng Adel,Kyle Kuzma,Henry Ellenson,Brook Lopez,283.2
Damian Lillard,Isaiah Thomas,Lou Williams,Khris Middleton,LeBron James,Bojan Bogdanovic,Jonah Bolden,Noah Vonleh,Kyle O'Quinn,219.5
Jamal Murray,Isaiah Thomas,Kentavious Caldwell-Pope,Timothe Luwawu-Cabarrot,LeBron James,Giannis Antetokounmpo,Domantas Sabonis,Anthony Davis,JaVale McGee,270.1
Damian Lillard,Ryan Arcidiacono,Khris Middleton,Monte Morris,Giannis Antetokounmpo,Bojan Bogdanovic,Thaddeus Young,Kyle Kuzma,JaVale McGee,285.6
Damian Lillard,Jamal Murray,Ian Clark,Timothe Luwawu-Cabarrot,LeBron James,Bojan Bogdanovic,Kyle Kuzma,Montrezl Harrell,JaVale McGee,306.1
Damian Lillard,Darren Collison,Khris Middleton,CJ McCollum,Bojan Bogdanovic,Keita Bates-Diop,Domantas Sabonis,Montrezl Harrell,Jahlil Okafor,299.3
Jamal Murray,Isaiah Thomas,Lou Williams,Tony Snell,LeBron James,Bojan Bogdanovic,Thaddeus Young,Montrezl Harrell,Mitchell Robinson,273.7
Damian Lillard,Brandon Knight,Lou Williams,Kentavious Caldwell-Pope,Giannis Antetokounmpo,Bojan Bogdanovic,Kyle Kuzma,Anthony Davis,Jahlil Okafor,278.5
Ben Simmons,Ryan Arcidiacono,Lou Williams,Khris Middleton,Bojan Bogdanovic,Keita Bates-Diop,Thaddeus Young,Anthony Davis,Brook Lopez,283.0
Damian Lillard,Patty Mills,CJ McCollum,Ian Clark,Giannis Antetokounmpo,Bojan Bogdanovic,Amir Johnson,Anthony Davis,JaVale McGee,263.5
Damian Lillard,Isaiah Thomas,CJ McCollum,Tony Snell,Giannis Antetokounmpo,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Kyle O'Quinn,238.9
Damian Lillard,TJ McConnell,CJ McCollum,Monte Morris,LeBron James,Bojan Bogdanovic,Kyle Kuzma,Anthony Davis,Kyle O'Quinn,293.6
Damian Lillard,Darren Collison,Khris Middleton,Timothe Luwawu-Cabarrot,Will Barton,Bojan Bogdanovic,Kyle Kuzma,Anthony Davis,Brook Lopez,287.9
Damian Lillard,Jamal Murray,Lou Williams,CJ McCollum,Dorian Finney-Smith,Keita Bates-Diop,Kyle Kuzma,Anthony Davis,Mitchell Robinson,287.0
Damian Lillard,Jamal Murray,Khris Middleton,Timothe Luwawu-Cabarrot,Giannis Antetokounmpo,Bojan Bogdanovic,Paul Millsap,Henry Ellenson,Jahlil Okafor,228.3
Damian Lillard,Jamal Murray,Khris Middleton,CJ McCollum,LeBron James,Darius Miller,Amir Johnson,Jonah Bolden,JaVale McGee,283.6
Damian Lillard,Ryan Arcidiacono,Lou Williams,CJ McCollum,LeBron James,Bojan Bogdanovic,Amir Johnson,Henry Ellenson,Brook Lopez,272.3
Damian Lillard,Isaiah Thomas,Lou Williams,Monte Morris,LeBron James,Darius Miller,Montrezl Harrell,Anthony Davis,JaVale McGee,299.0
