PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Darren Collison,Dennis Schroder,Dwyane Wade,Paul George,Bojan Bogdanovic,Domantas Sabonis,Kyle Kuzma,Alex Len,273.8
Russell Westbrook,Darren Collison,Dennis Schroder,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Thaddeus Young,Paul Millsap,JaVale McGee,241.5
Ben Simmons,Jamal Murray,Khris Middleton,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Thaddeus Young,Paul Millsap,Alex Len,281.6
Stephen Curry,Darren Collison,Andrew Wiggins,Dwyane Wade,Justise Winslow,Josh Richardson,Domantas Sabonis,Thaddeus Young,Alex Len,263.1
Stephen Curry,Jamal Murray,Dennis Schroder,Svi Mykhailiuk,Paul George,Josh Richardson,Thaddeus Young,Paul Millsap,Alex Len,241.7
Russell Westbrook,Jamal Murray,Andrew Wiggins,Dwyane Wade,Josh Richardson,Juancho Hernangomez,Kyle Kuzma,Paul Millsap,Alex Len,257.5
Ben Simmons,Darren Collison,Andrew Wiggins,Dennis Schroder,Justise Winslow,Bojan Bogdanovic,Domantas Sabonis,Paul Millsap,Brook Lopez,253.6
Russell Westbrook,Jamal Murray,Dennis Schroder,Dwyane Wade,Justise Winslow,Juancho Hernangomez,Domantas Sabonis,Thaddeus Young,Brook Lopez,235.0
Jamal Murray,Darren Collison,Andrew Wiggins,Khris Middleton,Josh Richardson,Bojan Bogdanovic,Thaddeus Young,Kyle Kuzma,Brook Lopez,233.2
Stephen Curry,Darren Collison,Dwyane Wade,Shake Milton,Paul George,Josh Richardson,Kyle Kuzma,Paul Millsap,Brook Lopez,231.9
Jamal Murray,Darren Collison,Dwyane Wade,Shake Milton,Giannis Antetokounmpo,Justise Winslow,Thaddeus Young,Kyle Kuzma,JaVale McGee,251.1
Ben Simmons,Stephen Curry,Andrew Wiggins,Dennis Schroder,Bojan Bogdanovic,Juancho Hernangomez,Thaddeus Young,Kyle Kuzma,Alex Len,261.7
Stephen Curry,Jamal Murray,Dennis Schroder,Khris Middleton,Bojan Bogdanovic,Juancho Hernangomez,Domantas Sabonis,Paul Millsap,JaVale McGee,202.4
Jamal Murray,Landry Shamet,Khris Middleton,Dwyane Wade,Paul George,Josh Richardson,Domantas Sabonis,Thaddeus Young,JaVale McGee,235.8
