PG,PG,SG,SG,SF,SF,PF,PF,C,P
Spencer Dinwiddie,Ricky Rubio,Dennis Schroder,Dwyane Wade,Justise Winslow,Paul George,Blake Griffin,Aaron Gordon,Alex Len,252.7
Stephen Curry,Spencer Dinwiddie,Dennis Schroder,Kent Bazemore,Josh Richardson,Paul George,Aaron Gordon,Derrick Favors,Thomas Bryant,283.8
Russell Westbrook,Ricky Rubio,Kent Bazemore,Dwyane Wade,Josh Richardson,Justise Winslow,Blake Griffin,Derrick Favors,Thomas Bryant,277.4
Russell Westbrook,Ricky Rubio,Dennis Schroder,Kent Bazemore,Paul George,Wes Iwundu,Draymond Green,Derrick Favors,Alex Len,241.7
Stephen Curry,Russell Westbrook,Dennis Schroder,Dwyane Wade,Josh Richardson,Paul George,Jarell Martin,Markieff Morris,Alex Len,254.3
Russell Westbrook,Jevon Carter,Dennis Schroder,Kent Bazemore,Justise Winslow,Paul George,Blake Griffin,Markieff Morris,Steven Adams,208.3
Spencer Dinwiddie,Jevon Carter,James Harden,Dwyane Wade,Josh Richardson,Paul George,Blake Griffin,Jarell Martin,Thomas Bryant,258.9
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Dwyane Wade,Josh Richardson,Wes Iwundu,Blake Griffin,Draymond Green,Dewayne Dedmon,226.6
Ricky Rubio,Jevon Carter,James Harden,Dennis Schroder,Josh Richardson,Justise Winslow,Aaron Gordon,Derrick Favors,Steven Adams,246.9
Stephen Curry,Jevon Carter,Dennis Schroder,Dwyane Wade,Justise Winslow,Paul George,Draymond Green,Derrick Favors,Jarrett Allen,218.6
Russell Westbrook,Spencer Dinwiddie,James Harden,Dennis Schroder,Justise Winslow,Wes Iwundu,Aaron Gordon,Markieff Morris,Thomas Bryant,258.8
Stephen Curry,Ricky Rubio,James Harden,Kent Bazemore,Justise Winslow,Paul George,Jarell Martin,Markieff Morris,Thomas Bryant,241.2
Spencer Dinwiddie,Ricky Rubio,Kent Bazemore,Dwyane Wade,Josh Richardson,Paul George,Draymond Green,Markieff Morris,Steven Adams,211.4
Stephen Curry,Jevon Carter,Kent Bazemore,Dwyane Wade,Paul George,Wes Iwundu,Blake Griffin,Aaron Gordon,Dewayne Dedmon,203.4
Stephen Curry,Ricky Rubio,Bradley Beal,Dennis Schroder,Justise Winslow,Wes Iwundu,Blake Griffin,Draymond Green,Thomas Bryant,218.9
Spencer Dinwiddie,Ricky Rubio,Bradley Beal,Dwyane Wade,Josh Richardson,Wes Iwundu,Aaron Gordon,Derrick Favors,Jarrett Allen,247.7
Stephen Curry,Spencer Dinwiddie,James Harden,Kent Bazemore,Josh Richardson,Wes Iwundu,Blake Griffin,Markieff Morris,Alex Len,239.8
