PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Spencer Dinwiddie,Lou Williams,Jrue Holiday,Danilo Gallinari,Gordon Hayward,Jayson Tatum,Marvin III,Jarrett Allen,319.4
Damian Lillard,Spencer Dinwiddie,Buddy Hield,Jeremy Lamb,Danilo Gallinari,Gordon Hayward,Montrezl Harrell,Marvin III,Al Horford,240.0
Kemba Walker,Damian Lillard,CJ McCollum,Jeremy Lamb,Danilo Gallinari,Gordon Hayward,Jayson Tatum,Derrick Favors,Boban Marjanovic,272.2
Kemba Walker,Spencer Dinwiddie,Bogdan Bogdanovic,Buddy Hield,Danilo Gallinari,Gordon Hayward,Blake Griffin,Derrick Favors,Jakob Poeltl,219.8
Kemba Walker,Damian Lillard,Bogdan Bogdanovic,CJ McCollum,Gordon Hayward,Stanley Johnson,Montrezl Harrell,Marvin III,Jarrett Allen,265.4
Kemba Walker,Damian Lillard,Bogdan Bogdanovic,Jrue Holiday,Danilo Gallinari,Gordon Hayward,Johnathan Motley,Kenneth Faried,Al Horford,235.8
Kemba Walker,Spencer Dinwiddie,CJ McCollum,Buddy Hield,Gordon Hayward,Justin Jackson,Jayson Tatum,Montrezl Harrell,Rudy Gobert,274.2
Kemba Walker,Spencer Dinwiddie,CJ McCollum,Jeremy Lamb,Gordon Hayward,Jake Layman,Blake Griffin,Marvin III,Willie Cauley-Stein,214.8
Kemba Walker,Spencer Dinwiddie,Bogdan Bogdanovic,Jeremy Lamb,Danilo Gallinari,Stanley Johnson,Anthony Davis,Marvin III,Boban Marjanovic,287.8
Kemba Walker,Damian Lillard,Lou Williams,Buddy Hield,Gordon Hayward,Justin Jackson,Derrick Favors,Marvin III,Willie Cauley-Stein,247.8
Kemba Walker,Spencer Dinwiddie,Lou Williams,CJ McCollum,Danilo Gallinari,Stanley Johnson,Derrick Favors,Montrezl Harrell,Al Horford,234.1
Damian Lillard,Spencer Dinwiddie,Lou Williams,Bogdan Bogdanovic,Gordon Hayward,Stanley Johnson,Jayson Tatum,Blake Griffin,Al Horford,233.7
Kemba Walker,Damian Lillard,Lou Williams,Jeremy Lamb,Danilo Gallinari,Jake Layman,Johnathan Motley,Marvin III,Rudy Gobert,301.9
Damian Lillard,Spencer Dinwiddie,Bogdan Bogdanovic,CJ McCollum,Danilo Gallinari,Justin Jackson,Jayson Tatum,Marvin III,Willie Cauley-Stein,252.4
Damian Lillard,Spencer Dinwiddie,Lou Williams,CJ McCollum,Gordon Hayward,Michael Kidd-Gilchrist,Anthony Davis,Marvin III,Boban Marjanovic,236.6
Kemba Walker,Patty Mills,Buddy Hield,Jeremy Lamb,Danilo Gallinari,Gordon Hayward,Anthony Davis,Johnathan Motley,Jarrett Allen,308.7
Kemba Walker,Spencer Dinwiddie,Lou Williams,Buddy Hield,Gordon Hayward,Jake Layman,Anthony Davis,Kenneth Faried,Al Horford,244.9
Damian Lillard,Spencer Dinwiddie,Jrue Holiday,Jeremy Lamb,Danilo Gallinari,Justin Jackson,Blake Griffin,Johnathan Motley,Jarrett Allen,277.3
Kemba Walker,Damian Lillard,Lou Williams,Jeremy Lamb,Gordon Hayward,Michael Kidd-Gilchrist,Blake Griffin,Kenneth Faried,Jarrett Allen,265.7
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,Jeremy Lamb,Danilo Gallinari,Michael Kidd-Gilchrist,Derrick Favors,Kenneth Faried,Rudy Gobert,284.2
Damian Lillard,Spencer Dinwiddie,Lou Williams,Jrue Holiday,Gordon Hayward,Jake Layman,Montrezl Harrell,Johnathan Motley,Andre Drummond,246.8
Kemba Walker,Spencer Dinwiddie,James Harden,Jeremy Lamb,Gordon Hayward,Michael Kidd-Gilchrist,Jayson Tatum,Johnathan Motley,Al Horford,267.8
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,Buddy Hield,Danilo Gallinari,E'Twaun Moore,Montrezl Harrell,Johnathan Motley,Willie Cauley-Stein,266.1
Damian Lillard,Spencer Dinwiddie,James Harden,CJ McCollum,Gordon Hayward,Jake Layman,Jayson Tatum,Kenneth Faried,Jarrett Allen,274.6
Damian Lillard,Spencer Dinwiddie,Bogdan Bogdanovic,Jrue Holiday,Danilo Gallinari,Nemanja Bjelica,Derrick Favors,Montrezl Harrell,Boban Marjanovic,256.3
Kemba Walker,Spencer Dinwiddie,CJ McCollum,Buddy Hield,Jae Crowder,Danilo Gallinari,Kenneth Faried,Marvin III,Andre Drummond,217.7
Damian Lillard,Spencer Dinwiddie,Lou Williams,Buddy Hield,Danilo Gallinari,E'Twaun Moore,Jayson Tatum,Kenneth Faried,Rudy Gobert,285.3
Kemba Walker,Damian Lillard,Jrue Holiday,Jeremy Lamb,Stanley Johnson,Justin Jackson,Jayson Tatum,Montrezl Harrell,Al Horford,307.3
Spencer Dinwiddie,Devonte' Graham,Lou Williams,Bogdan Bogdanovic,Danilo Gallinari,Gordon Hayward,Anthony Davis,Johnathan Motley,Willie Cauley-Stein,239.0
Spencer Dinwiddie,Patty Mills,Jrue Holiday,Jeremy Lamb,Danilo Gallinari,Jake Layman,Anthony Davis,Jayson Tatum,Al Horford,312.8
Damian Lillard,Spencer Dinwiddie,Buddy Hield,Jeremy Lamb,Stanley Johnson,Michael Kidd-Gilchrist,Anthony Davis,Jayson Tatum,Jarrett Allen,321.2
Kemba Walker,Spencer Dinwiddie,Lou Williams,Jeremy Lamb,E'Twaun Moore,Justin Jackson,Anthony Davis,Derrick Favors,Jarrett Allen,302.8
Kemba Walker,Damian Lillard,Lou Williams,Bogdan Bogdanovic,Danilo Gallinari,Michael Kidd-Gilchrist,Jayson Tatum,Montrezl Harrell,Marcin Gortat,307.3
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,CJ McCollum,Gordon Hayward,Stanley Johnson,Anthony Davis,Johnathan Motley,Jakob Poeltl,235.0
Kemba Walker,Spencer Dinwiddie,Bogdan Bogdanovic,Jeremy Lamb,Gordon Hayward,E'Twaun Moore,Montrezl Harrell,Kenneth Faried,Andre Drummond,229.5
Kemba Walker,Damian Lillard,Buddy Hield,Jeremy Lamb,Davis Bertans,E'Twaun Moore,Jayson Tatum,Marvin III,Andre Drummond,301.7
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,Buddy Hield,Stanley Johnson,Michael Kidd-Gilchrist,Blake Griffin,Marvin III,Al Horford,231.8
Kemba Walker,Damian Lillard,Jrue Holiday,Buddy Hield,Danilo Gallinari,Stanley Johnson,Derrick Favors,Isaiah Hartenstein,Jarrett Allen,298.4
Damian Lillard,Spencer Dinwiddie,CJ McCollum,Jeremy Lamb,Danilo Gallinari,Davis Bertans,Anthony Davis,Kenneth Faried,Jakob Poeltl,250.6
Kemba Walker,Damian Lillard,Jrue Holiday,CJ McCollum,E'Twaun Moore,Jake Layman,Derrick Favors,Marvin III,Al Horford,240.5
