PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Jamal Murray,Dwyane Wade,Deonte Burton,Josh Richardson,Bojan Bogdanovic,Derrick Favors,Terrence Jones,Rudy Gobert,261.1
Darren Collison,Jerian Grant,Dwyane Wade,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Draymond Green,Paul Millsap,Karl-Anthony Towns,251.9
Stephen Curry,Jamal Murray,Andrew Wiggins,Dennis Schroder,Justise Winslow,Wes Iwundu,Aaron Gordon,Terrence Jones,Nikola Jokic,220.4
Stephen Curry,Ben Simmons,Dwyane Wade,Dennis Schroder,Josh Richardson,Justise Winslow,Terrence Jones,Isaiah Hartenstein,Rudy Gobert,226.1
Ben Simmons,Darren Collison,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Wes Iwundu,Larry Jr,Paul Millsap,Steven Adams,232.3
Stephen Curry,Jamal Murray,James Harden,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Isaiah Hartenstein,Markieff Morris,Mitchell Robinson,312.3
Jamal Murray,Jerian Grant,James Harden,Deonte Burton,Josh Richardson,Bojan Bogdanovic,Larry Jr,Aaron Gordon,Steven Adams,280.7
Stephen Curry,Ben Simmons,Dennis Schroder,Deonte Burton,Bojan Bogdanovic,Justise Winslow,Paul Millsap,Luke Kornet,Steven Adams,241.8
Russell Westbrook,Ben Simmons,Dwyane Wade,Deonte Burton,Justise Winslow,Wes Iwundu,Larry Jr,Noah Vonleh,Rudy Gobert,227.4
Stephen Curry,Brandon Knight,James Harden,Dennis Schroder,Bojan Bogdanovic,Wes Iwundu,Draymond Green,Aaron Gordon,Steven Adams,302.3
Stephen Curry,Jamal Murray,Dwyane Wade,Dennis Schroder,Justise Winslow,Thabo Sefolosha,Thaddeus Young,Luke Kornet,Karl-Anthony Towns,251.7
Jamal Murray,Raymond Felton,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Justise Winslow,Larry Jr,Derrick Favors,Nikola Jokic,233.5
Russell Westbrook,Jamal Murray,Andrew Wiggins,Dennis Schroder,Josh Richardson,Gary Clark,Noah Vonleh,Luke Kornet,Karl-Anthony Towns,260.2
Russell Westbrook,Ben Simmons,Dennis Schroder,Deonte Burton,Derrick Jr,Bojan Bogdanovic,Derrick Favors,Noah Vonleh,Nikola Jokic,258.0
Stephen Curry,Darren Collison,Dwyane Wade,Dennis Schroder,Josh Richardson,Gary Clark,Draymond Green,Noah Vonleh,Nikola Jokic,247.7
Russell Westbrook,Jerian Grant,Andrew Wiggins,Dennis Schroder,Josh Richardson,Wes Iwundu,Aaron Gordon,Paul Millsap,Mitchell Robinson,211.9
