PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Jamal Murray,Jeremy Lamb,Bogdan Bogdanovic,Rudy Gay,Jeff Green,Paul Millsap,Montrezl Harrell,Willie Cauley-Stein,220.0
Stephen Curry,Jamal Murray,Jeremy Lamb,Bogdan Bogdanovic,Danilo Gallinari,Rudy Gay,Ivan Rabb,Draymond Green,Thomas Bryant,289.2
Quinn Cook,Jamal Murray,Buddy Hield,Lou Williams,Danilo Gallinari,Rudy Gay,Paul Millsap,Draymond Green,Willie Cauley-Stein,268.9
Stephen Curry,Jevon Carter,Buddy Hield,Bogdan Bogdanovic,Danilo Gallinari,Rudy Gay,Paul Millsap,Montrezl Harrell,Jakob Poeltl,268.0
Jamal Murray,Jerome Robinson,Buddy Hield,Bogdan Bogdanovic,Danilo Gallinari,Jeff Green,Montrezl Harrell,Draymond Green,Nikola Jokic,248.5
Quinn Cook,Stephen Curry,Jeremy Lamb,Lou Williams,Danilo Gallinari,Jeff Green,Paul Millsap,Montrezl Harrell,Thomas Bryant,295.5
Jamal Murray,Patty Mills,Lou Williams,Bogdan Bogdanovic,Kevin Durant,Rudy Gay,Montrezl Harrell,Draymond Green,Jakob Poeltl,194.6
Kemba Walker,Jerome Robinson,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Rudy Gay,Paul Millsap,Ivan Rabb,Thomas Bryant,242.4
Jamal Murray,Jevon Carter,Jeremy Lamb,Lou Williams,Danilo Gallinari,Rudy Gay,Montrezl Harrell,JaMychal Green,Nikola Jokic,254.9
Stephen Curry,Jevon Carter,Jeremy Lamb,Lou Williams,Kevin Durant,Rudy Gay,Paul Millsap,Ivan Rabb,Willie Cauley-Stein,235.7
Kemba Walker,Jevon Carter,Lou Williams,Bogdan Bogdanovic,Rudy Gay,Davis Bertans,Paul Millsap,Draymond Green,Nikola Jokic,232.9
Jamal Murray,Patty Mills,Buddy Hield,Jeremy Lamb,Kevin Durant,Jeff Green,Paul Millsap,Draymond Green,Thomas Bryant,239.3
