PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Darren Collison,Dennis Schroder,Buddy Hield,Bojan Bogdanovic,Rudy Gay,Noah Vonleh,Thaddeus Young,Joel Embiid,267.6
Damian Lillard,Spencer Dinwiddie,Dennis Schroder,CJ McCollum,Paul George,Bojan Bogdanovic,Larry Jr,Derrick Favors,JaVale McGee,231.7
Damian Lillard,Ben Simmons,Andrew Wiggins,Bogdan Bogdanovic,Paul George,Bojan Bogdanovic,Noah Vonleh,Kyle Kuzma,JaVale McGee,276.8
Russell Westbrook,Spencer Dinwiddie,Buddy Hield,Bogdan Bogdanovic,Bojan Bogdanovic,Rudy Gay,Derrick Favors,Marvin III,Nikola Jokic,273.8
Ben Simmons,Ricky Rubio,Dennis Schroder,Buddy Hield,Paul George,Bojan Bogdanovic,Paul Millsap,Thaddeus Young,JaVale McGee,272.3
Spencer Dinwiddie,Jamal Murray,Dennis Schroder,CJ McCollum,Bojan Bogdanovic,Rudy Gay,Paul Millsap,Kyle Kuzma,Joel Embiid,289.7
Kyrie Irving,Darren Collison,Dennis Schroder,Bogdan Bogdanovic,Gordon Hayward,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,Joel Embiid,272.8
Spencer Dinwiddie,Jamal Murray,Dennis Schroder,Bogdan Bogdanovic,Giannis Antetokounmpo,Bojan Bogdanovic,Serge Ibaka,Domantas Sabonis,Brook Lopez,252.5
Russell Westbrook,Ricky Rubio,CJ McCollum,Bogdan Bogdanovic,Bojan Bogdanovic,Rudy Gay,Domantas Sabonis,Kyle Kuzma,Al Horford,275.3
Russell Westbrook,Jamal Murray,Jrue Holiday,Bogdan Bogdanovic,Bojan Bogdanovic,Rudy Gay,Jayson Tatum,Thaddeus Young,JaVale McGee,285.4
Kyrie Irving,Spencer Dinwiddie,Dennis Schroder,James Harden,Bojan Bogdanovic,Rudy Gay,Thaddeus Young,Marvin III,JaVale McGee,310.2
Darren Collison,Spencer Dinwiddie,Dennis Schroder,Buddy Hield,LeBron James,Bojan Bogdanovic,Domantas Sabonis,Marvin III,Al Horford,252.2
Darren Collison,Spencer Dinwiddie,Jrue Holiday,James Harden,Bojan Bogdanovic,Rudy Gay,Noah Vonleh,Kyle Kuzma,Rudy Gobert,330.3
