PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Frank Ntilikina,CJ McCollum,Bradley Beal,Justise Winslow,Rudy Gay,Kyle Kuzma,Noah Vonleh,Nikola Vucevic,261.6
Damian Lillard,Shaun Livingston,CJ McCollum,Bradley Beal,LeBron James,Josh Richardson,Noah Vonleh,Jarell Martin,Mitchell Robinson,260.1
Damian Lillard,Bryn Forbes,CJ McCollum,Bradley Beal,Josh Richardson,Rudy Gay,Aaron Gordon,Johnathan Williams,JaVale McGee,255.5
Damian Lillard,Shaun Livingston,CJ McCollum,Bradley Beal,Kevin Durant,Justise Winslow,Aaron Gordon,Caleb Swanigan,Ian Mahinmi,230.0
Trey Burke,Jerian Grant,CJ McCollum,Bradley Beal,LeBron James,Rudy Gay,Aaron Gordon,Kyle Kuzma,Mitchell Robinson,265.2
Damian Lillard,Patty Mills,CJ McCollum,Bradley Beal,Kevin Durant,Wes Iwundu,Kyle Kuzma,Jarell Martin,JaVale McGee,231.2
Damian Lillard,Patty Mills,CJ McCollum,Damion Lee,LeBron James,Justise Winslow,Aaron Gordon,Noah Vonleh,JaVale McGee,274.0
Damian Lillard,Jerian Grant,CJ McCollum,Bradley Beal,LeBron James,Mario Hezonja,Caleb Swanigan,Johnathan Williams,Nikola Vucevic,245.2
Damian Lillard,DJ Augustin,Bradley Beal,Nik Stauskas,LeBron James,Rudy Gay,Kyle Kuzma,Caleb Swanigan,JaVale McGee,232.6
Damian Lillard,Patty Mills,Bradley Beal,Nik Stauskas,Kevin Durant,Rudy Gay,Aaron Gordon,Noah Vonleh,Mitchell Robinson,253.2
Trey Burke,Shaun Livingston,CJ McCollum,Bradley Beal,Kevin Durant,Josh Richardson,Kyle Kuzma,Johnathan Williams,Nikola Vucevic,275.4
Emmanuel Mudiay,Damian Lillard,Bradley Beal,Damion Lee,Josh Richardson,Justise Winslow,Aaron Gordon,Kyle Kuzma,Mitchell Robinson,206.4
Bryn Forbes,DJ Augustin,CJ McCollum,Bradley Beal,LeBron James,Wes Iwundu,Aaron Gordon,Noah Vonleh,Nikola Vucevic,260.9
Frank Ntilikina,Trey Burke,CJ McCollum,Bradley Beal,Kevin Durant,LeBron James,Noah Vonleh,Caleb Swanigan,JaVale McGee,272.7
Damian Lillard,Bryn Forbes,CJ McCollum,Nik Stauskas,Kevin Durant,Josh Richardson,Noah Vonleh,Caleb Swanigan,Nikola Vucevic,278.4
Damian Lillard,DJ Augustin,CJ McCollum,Marco Belinelli,Kevin Durant,Rudy Gay,Aaron Gordon,Kyle Kuzma,Jakob Poeltl,243.0
Quinn Cook,Tyler Johnson,CJ McCollum,Bradley Beal,LeBron James,Justise Winslow,Kyle Kuzma,Johnathan Williams,JaVale McGee,245.6
Damian Lillard,Tyler Johnson,CJ McCollum,Andre Iguodala,Josh Richardson,Wes Iwundu,Aaron Gordon,Kyle Kuzma,Nikola Vucevic,280.6
Damian Lillard,Jerian Grant,Bradley Beal,Marco Belinelli,Kevin Durant,Josh Richardson,Kyle Kuzma,Noah Vonleh,Ian Mahinmi,223.4
Lonzo Ball,Damian Lillard,Wayne Ellington,Bradley Beal,Josh Richardson,Mario Hezonja,Aaron Gordon,Noah Vonleh,Nikola Vucevic,269.3
Patty Mills,Jerian Grant,CJ McCollum,Bradley Beal,Josh Richardson,Justise Winslow,Aaron Gordon,Jarell Martin,Nikola Vucevic,224.0
Damian Lillard,Bryn Forbes,CJ McCollum,Damyean Dotson,LeBron James,Justise Winslow,Kyle Kuzma,Caleb Swanigan,Mitchell Robinson,222.6
Damian Lillard,Frank Ntilikina,CJ McCollum,Nik Stauskas,Kevin Durant,LeBron James,Kyle Kuzma,Johnathan Williams,Ian Mahinmi,249.0
Damian Lillard,Bryn Forbes,Bradley Beal,Damion Lee,Kevin Durant,LeBron James,Noah Vonleh,Johnathan Williams,Jakob Poeltl,250.1
Damian Lillard,Shaun Livingston,Marco Belinelli,Kentavious Caldwell-Pope,LeBron James,Rudy Gay,Aaron Gordon,Noah Vonleh,Nikola Vucevic,314.6
Damian Lillard,Trey Burke,Bradley Beal,Damion Lee,Kevin Durant,Rudy Gay,Jarell Martin,Caleb Swanigan,Nikola Vucevic,270.2
Emmanuel Mudiay,Shaun Livingston,CJ McCollum,Nik Stauskas,LeBron James,Justise Winslow,Aaron Gordon,Kyle Kuzma,Nikola Vucevic,256.5
Damian Lillard,Trey Burke,Damion Lee,Damyean Dotson,LeBron James,Josh Richardson,Kyle Kuzma,Noah Vonleh,Nikola Vucevic,304.2
Damian Lillard,Frank Ntilikina,Bradley Beal,Kentavious Caldwell-Pope,LeBron James,Mario Hezonja,Aaron Gordon,Kyle Kuzma,Jakob Poeltl,246.2
Damian Lillard,Tyler Johnson,Bradley Beal,Damyean Dotson,LeBron James,Rudy Gay,Aaron Gordon,Jarell Martin,Ian Mahinmi,254.5
Emmanuel Mudiay,Tyler Johnson,CJ McCollum,Bradley Beal,Kevin Durant,Josh Richardson,Aaron Gordon,Noah Vonleh,Jakob Poeltl,245.8
Damian Lillard,Jerian Grant,CJ McCollum,Wayne Ellington,LeBron James,Josh Richardson,Kyle Kuzma,Kelly Olynyk,JaVale McGee,262.5
Damian Lillard,Frank Ntilikina,CJ McCollum,Damyean Dotson,Kevin Durant,Mario Hezonja,Aaron Gordon,Jarell Martin,Nikola Vucevic,244.2
Damian Lillard,Bryn Forbes,Bradley Beal,Marco Belinelli,LeBron James,Jake Layman,Kyle Kuzma,Jarell Martin,Nikola Vucevic,282.3
Damian Lillard,Trey Burke,CJ McCollum,Terrence Ross,LeBron James,Josh Richardson,Aaron Gordon,Caleb Swanigan,Jakob Poeltl,290.0
Emmanuel Mudiay,Patty Mills,CJ McCollum,Bradley Beal,LeBron James,Josh Richardson,Kyle Kuzma,Caleb Swanigan,Ian Mahinmi,223.9
Damian Lillard,Jerian Grant,Josh Hart,Andre Iguodala,Kevin Durant,Justise Winslow,Aaron Gordon,Noah Vonleh,Nikola Vucevic,267.3
