PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Spencer Dinwiddie,Lou Williams,Dwyane Wade,Josh Richardson,Danilo Gallinari,Kyle Kuzma,Anthony Davis,JaVale McGee,276.9
Jamal Murray,Spencer Dinwiddie,Dwyane Wade,Jrue Holiday,Rudy Gay,Justise Winslow,Montrezl Harrell,Anthony Davis,Alex Len,301.3
Jamal Murray,Spencer Dinwiddie,Kent Bazemore,Buddy Hield,Giannis Antetokounmpo,Justise Winslow,Noah Vonleh,Anthony Davis,JaVale McGee,313.8
Ricky Rubio,Spencer Dinwiddie,Kent Bazemore,Lou Williams,LeBron James,Josh Richardson,Noah Vonleh,Anthony Davis,Alex Len,281.4
Ricky Rubio,Spencer Dinwiddie,Kent Bazemore,Jrue Holiday,Danilo Gallinari,Rudy Gay,Derrick Favors,Anthony Davis,JaVale McGee,274.3
Ricky Rubio,Spencer Dinwiddie,Buddy Hield,Bogdan Bogdanovic,Danilo Gallinari,Justise Winslow,Kyle Kuzma,Anthony Davis,Alex Len,267.5
Jamal Murray,Ricky Rubio,Kent Bazemore,Bogdan Bogdanovic,Josh Richardson,Justise Winslow,Montrezl Harrell,Anthony Davis,Willie Cauley-Stein,279.2
Elie Okobo,Spencer Dinwiddie,Kent Bazemore,Dwyane Wade,LeBron James,Justise Winslow,Kyle Kuzma,Anthony Davis,Willie Cauley-Stein,282.1
Jamal Murray,Elie Okobo,Kent Bazemore,Lou Williams,LeBron James,Rudy Gay,Montrezl Harrell,Anthony Davis,JaVale McGee,286.8
Jamal Murray,Ricky Rubio,Buddy Hield,Lou Williams,Danilo Gallinari,Rudy Gay,Noah Vonleh,Anthony Davis,Willie Cauley-Stein,303.4
Jamal Murray,Elie Okobo,Kent Bazemore,Khris Middleton,Josh Richardson,Giannis Antetokounmpo,Kyle Kuzma,Anthony Davis,Alex Len,256.0
Jamal Murray,Spencer Dinwiddie,Dwyane Wade,Bogdan Bogdanovic,Josh Richardson,Giannis Antetokounmpo,Noah Vonleh,Derrick Favors,Alex Len,264.4
Jamal Murray,Spencer Dinwiddie,Khris Middleton,Bogdan Bogdanovic,Danilo Gallinari,Justise Winslow,Montrezl Harrell,Derrick Favors,JaVale McGee,239.6
Jamal Murray,Ricky Rubio,Khris Middleton,Jrue Holiday,Justise Winslow,Stanley Johnson,Kyle Kuzma,Anthony Davis,JaVale McGee,245.3
Ricky Rubio,Elie Okobo,Dwyane Wade,Bogdan Bogdanovic,Giannis Antetokounmpo,Danilo Gallinari,Noah Vonleh,Anthony Davis,JaVale McGee,253.9
Jamal Murray,Spencer Dinwiddie,Kent Bazemore,Jrue Holiday,Josh Richardson,Justise Winslow,Kyle Kuzma,Derrick Favors,Dewayne Dedmon,273.1
Elie Okobo,Spencer Dinwiddie,Bogdan Bogdanovic,Jrue Holiday,Josh Richardson,Justise Winslow,Paul Millsap,Anthony Davis,JaVale McGee,257.5
Ricky Rubio,Spencer Dinwiddie,Kent Bazemore,Dwyane Wade,Giannis Antetokounmpo,Rudy Gay,Montrezl Harrell,Noah Vonleh,Willie Cauley-Stein,272.8
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,Buddy Hield,Josh Richardson,Rudy Gay,Kyle Kuzma,Montrezl Harrell,JaVale McGee,257.3
Jamal Murray,Spencer Dinwiddie,Kent Bazemore,Bogdan Bogdanovic,LeBron James,Rudy Gay,Kyle Kuzma,Noah Vonleh,Brook Lopez,256.1
Jamal Murray,Ricky Rubio,Khris Middleton,Jrue Holiday,Josh Richardson,Danilo Gallinari,Montrezl Harrell,Noah Vonleh,Alex Len,253.8
Jamal Murray,Elie Okobo,Bogdan Bogdanovic,Jrue Holiday,Danilo Gallinari,Rudy Gay,Kyle Kuzma,Anthony Davis,Dewayne Dedmon,274.6
Jamal Murray,Spencer Dinwiddie,Khris Middleton,Buddy Hield,Josh Richardson,Stanley Johnson,Derrick Favors,Anthony Davis,Willie Cauley-Stein,288.8
Jamal Murray,Ricky Rubio,Lou Williams,Dwyane Wade,Danilo Gallinari,Justise Winslow,Paul Millsap,Derrick Favors,Alex Len,248.7
Elie Okobo,Spencer Dinwiddie,Lou Williams,Jrue Holiday,Giannis Antetokounmpo,Rudy Gay,Kyle Kuzma,Noah Vonleh,JaVale McGee,252.2
Jamal Murray,Spencer Dinwiddie,Kent Bazemore,Lou Williams,Giannis Antetokounmpo,Danilo Gallinari,Montrezl Harrell,James Johnson,Alex Len,254.1
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,Lou Williams,Danilo Gallinari,Stanley Johnson,Montrezl Harrell,Anthony Davis,Dewayne Dedmon,255.3
Jamal Murray,Elie Okobo,Dwyane Wade,Jrue Holiday,LeBron James,Justise Winslow,Noah Vonleh,Derrick Favors,JaVale McGee,266.8
Elie Okobo,Spencer Dinwiddie,Buddy Hield,Dwyane Wade,Josh Richardson,Rudy Gay,Noah Vonleh,Anthony Davis,Nikola Jokic,312.6
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,Dwyane Wade,Josh Richardson,Justise Winslow,Anthony Davis,James Johnson,Brook Lopez,253.3
Jamal Murray,Ricky Rubio,Kent Bazemore,Dwyane Wade,LeBron James,Stanley Johnson,Kyle Kuzma,Montrezl Harrell,Alex Len,235.6
Jamal Murray,Elie Okobo,Buddy Hield,Dwyane Wade,LeBron James,Danilo Gallinari,Anthony Davis,James Johnson,Alex Len,267.8
Elie Okobo,Spencer Dinwiddie,Dwyane Wade,Jrue Holiday,Josh Richardson,Danilo Gallinari,Montrezl Harrell,Derrick Favors,Willie Cauley-Stein,265.3
Ricky Rubio,Elie Okobo,Buddy Hield,Lou Williams,Josh Richardson,Justise Winslow,Derrick Favors,Anthony Davis,Dewayne Dedmon,290.6
Ricky Rubio,Elie Okobo,Kent Bazemore,Bogdan Bogdanovic,LeBron James,Josh Richardson,Kyle Kuzma,Derrick Favors,JaVale McGee,223.9
Jamal Murray,Trey Burke,Khris Middleton,Bogdan Bogdanovic,LeBron James,Josh Richardson,Noah Vonleh,Anthony Davis,JaVale McGee,262.0
Jamal Murray,Ricky Rubio,Kent Bazemore,Dwyane Wade,Josh Richardson,Giannis Antetokounmpo,Paul Millsap,James Johnson,JaVale McGee,254.7
