PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ben Simmons,Ricky Rubio,Bogdan Bogdanovic,Kent Bazemore,Kevin Durant,Josh Richardson,Blake Griffin,Derrick Favors,Alex Len,243.8
Damian Lillard,Ricky Rubio,Dwyane Wade,Bogdan Bogdanovic,Kevin Durant,Josh Richardson,Marvin III,Alex Poythress,Willie Cauley-Stein,231.9
Damian Lillard,Ben Simmons,Dwyane Wade,Kent Bazemore,Josh Richardson,James III,Blake Griffin,Marvin III,Thomas Bryant,285.6
Damian Lillard,Ricky Rubio,Buddy Hield,Andrew Wiggins,Josh Richardson,James III,Marvin III,Derrick Favors,Alex Len,247.3
Ben Simmons,Ricky Rubio,Andrew Wiggins,Bogdan Bogdanovic,Kevin Durant,James III,Draymond Green,Marvin III,Thomas Bryant,231.8
Damian Lillard,Ricky Rubio,Buddy Hield,Kent Bazemore,Kevin Durant,James III,Blake Griffin,Alex Poythress,Dewayne Dedmon,221.1
Ricky Rubio,Jevon Carter,Bradley Beal,Dwyane Wade,Kevin Durant,James III,Blake Griffin,Marvin III,Alex Len,224.1
Ricky Rubio,TJ McConnell,Buddy Hield,Dwyane Wade,Kevin Durant,Josh Richardson,Draymond Green,Blake Griffin,Thomas Bryant,256.6
Damian Lillard,Quinn Cook,Andrew Wiggins,Bogdan Bogdanovic,Kevin Durant,James III,Blake Griffin,Derrick Favors,Willie Cauley-Stein,208.8
Damian Lillard,Ricky Rubio,Andrew Wiggins,Kent Bazemore,Josh Richardson,Jake Layman,Draymond Green,Blake Griffin,Willie Cauley-Stein,195.9
Damian Lillard,Yogi Ferrell,Dwyane Wade,Kent Bazemore,Kevin Durant,Josh Richardson,Draymond Green,Derrick Favors,Dewayne Dedmon,227.5
Damian Lillard,Ben Simmons,Andrew Wiggins,Kent Bazemore,Kevin Durant,Evan Turner,Marvin III,Alex Poythress,Alex Len,233.5
Ben Simmons,Ricky Rubio,Buddy Hield,Kent Bazemore,Troy Jr,Josh Richardson,Marvin III,Alex Poythress,Joel Embiid,235.6
Ben Simmons,Ricky Rubio,Bradley Beal,Dwyane Wade,Josh Richardson,James III,Derrick Favors,Alex Poythress,Dewayne Dedmon,234.1
Ben Simmons,TJ McConnell,Buddy Hield,Dwyane Wade,Kevin Durant,James III,Marvin III,Derrick Favors,Willie Cauley-Stein,236.3
Ricky Rubio,Yogi Ferrell,Andrew Wiggins,Dwyane Wade,Josh Richardson,Evan Turner,Blake Griffin,Marvin III,Joel Embiid,245.9
Damian Lillard,Yogi Ferrell,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Troy Jr,Blake Griffin,Marvin III,Alex Len,228.0
Jevon Carter,TJ McConnell,Andrew Wiggins,Bogdan Bogdanovic,Kevin Durant,Josh Richardson,Marvin III,Derrick Favors,Joel Embiid,209.5
De'Anthony Melton,Damian Lillard,Andrew Wiggins,Dwyane Wade,Kevin Durant,Josh Richardson,Blake Griffin,Georges Niang,Alex Len,263.0
Ricky Rubio,Quinn Cook,Dwyane Wade,Kent Bazemore,Kevin Durant,Royce O'Neale,Marvin III,Derrick Favors,Joel Embiid,225.6
Damian Lillard,TJ McConnell,Bradley Beal,Bogdan Bogdanovic,Josh Richardson,James III,Draymond Green,Blake Griffin,Alex Len,191.5
Damian Lillard,Ben Simmons,Andrew Wiggins,Bogdan Bogdanovic,Troy Jr,Josh Richardson,Blake Griffin,Alex Poythress,Dewayne Dedmon,249.6
Quinn Cook,TJ McConnell,Bradley Beal,Kent Bazemore,Kevin Durant,Josh Richardson,Blake Griffin,Marvin III,Willie Cauley-Stein,206.5
Ben Simmons,Yogi Ferrell,Dwyane Wade,Bogdan Bogdanovic,Kevin Durant,James III,Blake Griffin,Alex Poythress,Karl-Anthony Towns,249.0
Damian Lillard,Ricky Rubio,Bogdan Bogdanovic,Kent Bazemore,Troy Jr,James III,Draymond Green,Derrick Favors,Joel Embiid,155.4
De'Anthony Melton,Ben Simmons,Buddy Hield,Bradley Beal,Josh Richardson,Jake Layman,Blake Griffin,Marvin III,Alex Len,273.6
Damian Lillard,Ricky Rubio,Bogdan Bogdanovic,Kent Bazemore,Keita Bates-Diop,Evan Turner,Blake Griffin,Marvin III,Karl-Anthony Towns,242.7
Ben Simmons,Ricky Rubio,Andrew Wiggins,Dwyane Wade,Kevin Durant,Troy Jr,Blake Griffin,Ray Spalding,Willie Cauley-Stein,241.0
Ben Simmons,Quinn Cook,Buddy Hield,Andrew Wiggins,Kevin Durant,Josh Richardson,Derrick Favors,Alex Poythress,Thomas Bryant,269.4
Damian Lillard,Ben Simmons,Buddy Hield,Dwyane Wade,Alfonzo McKinnie,Evan Turner,Blake Griffin,Derrick Favors,Alex Len,272.4
De'Anthony Melton,Ricky Rubio,Andrew Wiggins,Kent Bazemore,Kevin Durant,Alfonzo McKinnie,Blake Griffin,Marvin III,Rudy Gobert,239.5
Ben Simmons,Ricky Rubio,Dwyane Wade,Kent Bazemore,Kevin Durant,Jake Layman,Draymond Green,Alex Poythress,Rudy Gobert,226.9
Ben Simmons,Ricky Rubio,Bradley Beal,Bogdan Bogdanovic,Alfonzo McKinnie,Royce O'Neale,Blake Griffin,Marvin III,Willie Cauley-Stein,209.1
Damian Lillard,Ryan Arcidiacono,Bogdan Bogdanovic,Kent Bazemore,Kevin Durant,Jake Layman,Marvin III,Derrick Favors,Rudy Gobert,216.2
Damian Lillard,Jevon Carter,Dwyane Wade,Bogdan Bogdanovic,Josh Richardson,Keita Bates-Diop,Blake Griffin,Derrick Favors,Rudy Gobert,260.7
Ricky Rubio,Yogi Ferrell,Bradley Beal,Kent Bazemore,Josh Richardson,James III,Draymond Green,Marvin III,Karl-Anthony Towns,201.9
Ryan Arcidiacono,Ricky Rubio,Bradley Beal,Andrew Wiggins,Kevin Durant,Josh Richardson,Draymond Green,Alex Poythress,Alex Len,196.1
Damian Lillard,Ben Simmons,Buddy Hield,Bogdan Bogdanovic,Josh Richardson,Evan Turner,Draymond Green,Marvin III,Miles Plumlee,244.1
Ben Simmons,Yogi Ferrell,Bradley Beal,Bogdan Bogdanovic,Kevin Durant,Josh Richardson,Marvin III,Ryan Broekhoff,Dewayne Dedmon,262.0
Damian Lillard,Ben Simmons,Dwyane Wade,Bogdan Bogdanovic,Kevin Durant,Troy Jr,Derrick Favors,Ryan Broekhoff,Thomas Bryant,265.6
