PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Jamal Murray,Khris Middleton,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Kyle Kuzma,Jayson Tatum,Alex Len,280.5
Jamal Murray,Darren Collison,Dwyane Wade,Buddy Hield,Giannis Antetokounmpo,Bojan Bogdanovic,Serge Ibaka,Marvin III,Alex Len,276.5
Kyrie Irving,Darren Collison,Bogdan Bogdanovic,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Blake Griffin,Marvin III,JaVale McGee,274.6
Kyrie Irving,Darren Collison,Dwyane Wade,Buddy Hield,Justise Winslow,Bojan Bogdanovic,Domantas Sabonis,Jayson Tatum,Al Horford,277.0
Kyrie Irving,Jamal Murray,Dwyane Wade,Buddy Hield,Justise Winslow,Josh Richardson,Serge Ibaka,Paul Millsap,JaVale McGee,283.2
Jamal Murray,Darren Collison,Khris Middleton,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Blake Griffin,Paul Millsap,Dewayne Dedmon,241.7
Kyrie Irving,Darren Collison,Khris Middleton,Buddy Hield,Justise Winslow,Josh Richardson,Pascal Siakam,Marvin III,Alex Len,265.0
Kyrie Irving,Darren Collison,Dwyane Wade,Svi Mykhailiuk,Giannis Antetokounmpo,Josh Richardson,Serge Ibaka,Jayson Tatum,Brook Lopez,285.7
Kyrie Irving,Jamal Murray,Bogdan Bogdanovic,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Thaddeus Young,Pascal Siakam,Brook Lopez,244.7
Jamal Murray,Darren Collison,Bogdan Bogdanovic,Khris Middleton,Justise Winslow,Josh Richardson,Serge Ibaka,Jayson Tatum,Al Horford,239.3
Jamal Murray,Darren Collison,Bogdan Bogdanovic,Buddy Hield,Bojan Bogdanovic,Josh Richardson,Thaddeus Young,Paul Millsap,Nikola Vucevic,271.9
Jamal Murray,Darren Collison,Khris Middleton,Svi Mykhailiuk,Giannis Antetokounmpo,Bojan Bogdanovic,Domantas Sabonis,Jayson Tatum,JaVale McGee,258.6
Jamal Murray,Darren Collison,Bogdan Bogdanovic,Dwyane Wade,Giannis Antetokounmpo,Josh Richardson,Domantas Sabonis,Pascal Siakam,Moritz Wagner,267.9
Kyrie Irving,Jalen Brunson,Khris Middleton,Dwyane Wade,Giannis Antetokounmpo,Bojan Bogdanovic,Pascal Siakam,Serge Ibaka,JaVale McGee,258.6
Kyrie Irving,George Hill,Bogdan Bogdanovic,Dwyane Wade,Giannis Antetokounmpo,Bojan Bogdanovic,Domantas Sabonis,Paul Millsap,Alex Len,254.4
Jamal Murray,Jalen Brunson,Khris Middleton,Dwyane Wade,Giannis Antetokounmpo,Josh Richardson,Paul Millsap,Marvin III,Al Horford,245.9
Jamal Murray,Darren Collison,Dwyane Wade,Svi Mykhailiuk,Justise Winslow,Josh Richardson,Kyle Kuzma,Marvin III,Nikola Vucevic,269.8
Kyrie Irving,Jamal Murray,Bogdan Bogdanovic,Svi Mykhailiuk,Giannis Antetokounmpo,Josh Richardson,Marvin III,Marquese Chriss,Alex Len,234.2
Kyrie Irving,Jamal Murray,Buddy Hield,Svi Mykhailiuk,Bojan Bogdanovic,Josh Richardson,Domantas Sabonis,Pascal Siakam,Dewayne Dedmon,254.2
Jamal Murray,Cameron Payne,Bogdan Bogdanovic,Dwyane Wade,Giannis Antetokounmpo,Justise Winslow,Jayson Tatum,Marvin III,JaVale McGee,260.1
Kyrie Irving,Jamal Murray,Khris Middleton,Buddy Hield,Giannis Antetokounmpo,Bojan Bogdanovic,Henry Ellenson,Marquese Chriss,Brook Lopez,249.7
Kyrie Irving,Cameron Payne,Bogdan Bogdanovic,Khris Middleton,Justise Winslow,Bojan Bogdanovic,Serge Ibaka,Blake Griffin,Alex Len,240.9
Jalen Brunson,Darren Collison,Khris Middleton,Dwyane Wade,Giannis Antetokounmpo,Justise Winslow,Domantas Sabonis,Kyle Kuzma,Alex Len,266.3
Kyrie Irving,Darren Collison,Khris Middleton,Dwyane Wade,Stanley Johnson,Josh Richardson,Domantas Sabonis,Paul Millsap,Nikola Vucevic,264.3
Jamal Murray,George Hill,Dwyane Wade,Buddy Hield,Giannis Antetokounmpo,Josh Richardson,Thaddeus Young,Jayson Tatum,Dewayne Dedmon,279.2
Tyler Johnson,Darren Collison,Bogdan Bogdanovic,Buddy Hield,Giannis Antetokounmpo,Josh Richardson,Kyle Kuzma,Jayson Tatum,Alex Len,308.3
Kyrie Irving,Darren Collison,Bogdan Bogdanovic,Svi Mykhailiuk,Giannis Antetokounmpo,Bojan Bogdanovic,Kyle Kuzma,Khem Birch,Al Horford,242.0
Kyrie Irving,Darren Collison,Bogdan Bogdanovic,Khris Middleton,Bojan Bogdanovic,James Nunnally,Pascal Siakam,Jayson Tatum,Nikola Vucevic,256.9
Jamal Murray,George Hill,Bogdan Bogdanovic,Khris Middleton,Giannis Antetokounmpo,Bojan Bogdanovic,Pascal Siakam,Marvin III,Dewayne Dedmon,220.3
Jamal Murray,Jalen Brunson,Khris Middleton,Buddy Hield,Justise Winslow,Bojan Bogdanovic,Jayson Tatum,Marvin III,Nikola Vucevic,255.8
Darren Collison,Cameron Payne,Khris Middleton,Buddy Hield,Giannis Antetokounmpo,Bojan Bogdanovic,Pascal Siakam,Paul Millsap,Al Horford,259.4
Darren Collison,Cameron Payne,James Harden,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Pascal Siakam,Jayson Tatum,Dewayne Dedmon,273.9
Kyrie Irving,Jamal Murray,Dwyane Wade,Svi Mykhailiuk,Bojan Bogdanovic,Lance Stephenson,Serge Ibaka,Blake Griffin,Nikola Vucevic,276.7
Kyrie Irving,Darren Collison,Bogdan Bogdanovic,Dwyane Wade,Giannis Antetokounmpo,Justise Winslow,Henry Ellenson,Marquese Chriss,Dewayne Dedmon,216.3
Kyrie Irving,Jamal Murray,Khris Middleton,Svi Mykhailiuk,Justise Winslow,Josh Richardson,Blake Griffin,Khem Birch,Brook Lopez,239.7
Kyrie Irving,Jamal Murray,Bogdan Bogdanovic,Buddy Hield,Justise Winslow,James Nunnally,Domantas Sabonis,Kyle Kuzma,Alex Len,285.7
Jamal Murray,Darren Collison,James Harden,Khris Middleton,Bojan Bogdanovic,Josh Richardson,Marvin III,Marquese Chriss,Moritz Wagner,234.6
Kyrie Irving,Cameron Payne,Dwyane Wade,Buddy Hield,Giannis Antetokounmpo,Josh Richardson,Kyle Kuzma,Marquese Chriss,Al Horford,288.2
Jamal Murray,Tyler Johnson,Bogdan Bogdanovic,Dwyane Wade,Giannis Antetokounmpo,Bojan Bogdanovic,Blake Griffin,Marquese Chriss,Al Horford,261.0
Jamal Murray,Darren Collison,Khris Middleton,Buddy Hield,Josh Richardson,Lance Stephenson,Kyle Kuzma,Blake Griffin,JaVale McGee,311.4
