PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Shaun Livingston,James Harden,Buddy Hield,Kevin Durant,Rudy Gay,Jonas Jerebko,Chris Boucher,Jakob Poeltl,264.9
Stephen Curry,Shaun Livingston,James Harden,Marco Belinelli,Rudy Gay,Juancho Hernangomez,Draymond Green,Serge Ibaka,Jakob Poeltl,244.7
Stephen Curry,Patty Mills,Buddy Hield,Marco Belinelli,Kevin Durant,Rudy Gay,Serge Ibaka,Chris Boucher,Willie Cauley-Stein,224.8
Jamal Murray,Yogi Ferrell,James Harden,Bogdan Bogdanovic,Gerald Green,Rudy Gay,Draymond Green,Paul Millsap,Greg Monroe,303.2
Jamal Murray,Patty Mills,Delon Wright,Torrey Craig,Kevin Durant,Rudy Gay,Draymond Green,Serge Ibaka,Nikola Jokic,283.2
Jamal Murray,Patty Mills,James Harden,Buddy Hield,Kawhi Leonard,James III,Pascal Siakam,Chris Boucher,Kosta Koufos,262.5
Jamal Murray,Yogi Ferrell,James Harden,Buddy Hield,Rudy Gay,James III,PJ Tucker,Harry III,Nikola Jokic,279.3
Jamal Murray,Yogi Ferrell,James Harden,Buddy Hield,Kevin Durant,Gerald Green,Pascal Siakam,Trey Lyles,Pau Gasol,287.1
Stephen Curry,Bryn Forbes,Buddy Hield,Bogdan Bogdanovic,Gerald Green,OG Anunoby,Pascal Siakam,Paul Millsap,Nikola Jokic,266.4
Jamal Murray,Bryn Forbes,James Harden,Buddy Hield,Kawhi Leonard,OG Anunoby,Trey Lyles,Paul Millsap,Jakob Poeltl,260.6
Jamal Murray,Shaun Livingston,James Harden,Bogdan Bogdanovic,Kawhi Leonard,James III,Serge Ibaka,Harry III,Greg Monroe,271.4
Stephen Curry,Shaun Livingston,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Justin Jackson,Pascal Siakam,Jonas Jerebko,Willie Cauley-Stein,231.2
Stephen Curry,Derrick White,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Juancho Hernangomez,Serge Ibaka,Trey Lyles,Pau Gasol,201.0
