PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Darren Collison,Khris Middleton,Jeremy Lamb,LeBron James,Justise Winslow,Aaron Gordon,Thaddeus Young,Alex Len,236.4
Kemba Walker,Kyrie Irving,Jrue Holiday,CJ McCollum,Larry Jr,Gordon Hayward,Kyle Kuzma,Domantas Sabonis,Alex Len,224.0
Kemba Walker,Kyrie Irving,Khris Middleton,Dwyane Wade,Bojan Bogdanovic,Gordon Hayward,Kyle Kuzma,Derrick Favors,Nikola Vucevic,246.4
Damian Lillard,Darren Collison,Khris Middleton,Kent Bazemore,Bojan Bogdanovic,Justise Winslow,Thaddeus Young,Domantas Sabonis,Joel Embiid,281.7
Kyrie Irving,Ricky Rubio,CJ McCollum,Dwyane Wade,LeBron James,Rudy Gay,Domantas Sabonis,Derrick Favors,Brook Lopez,277.2
Kemba Walker,Ben Simmons,Jrue Holiday,Dwyane Wade,Josh Richardson,Rudy Gay,Thaddeus Young,Derrick Favors,Brook Lopez,270.9
Kemba Walker,Ben Simmons,CJ McCollum,Kent Bazemore,Bojan Bogdanovic,Justise Winslow,Jayson Tatum,Domantas Sabonis,Alex Len,232.1
Kyrie Irving,Ricky Rubio,Jrue Holiday,Dwyane Wade,Larry Jr,Bojan Bogdanovic,Blake Griffin,Domantas Sabonis,Rudy Gobert,259.2
Damian Lillard,Ricky Rubio,Jrue Holiday,Dwyane Wade,Bojan Bogdanovic,Rudy Gay,Aaron Gordon,Thaddeus Young,Nikola Vucevic,302.4
Kyrie Irving,Darren Collison,CJ McCollum,Kent Bazemore,Bojan Bogdanovic,Rudy Gay,Jayson Tatum,Derrick Favors,Joel Embiid,257.3
Kemba Walker,Damian Lillard,Kent Bazemore,Dwyane Wade,Rudy Gay,Justise Winslow,Kyle Kuzma,Derrick Favors,Alex Len,267.3
Damian Lillard,Darren Collison,Dwyane Wade,Jeremy Lamb,Larry Jr,Rudy Gay,Aaron Gordon,Derrick Favors,Joel Embiid,269.9
Kemba Walker,Ben Simmons,Khris Middleton,Jeremy Lamb,Bojan Bogdanovic,Rudy Gay,Domantas Sabonis,Derrick Favors,Al Horford,261.6
Ricky Rubio,Darren Collison,CJ McCollum,Dwyane Wade,Giannis Antetokounmpo,Josh Richardson,Jayson Tatum,Domantas Sabonis,Alex Len,239.1
