PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ricky Rubio,Spencer Dinwiddie,Dennis Schroder,CJ McCollum,Justise Winslow,Bojan Bogdanovic,Thaddeus Young,Derrick Favors,Nikola Vucevic,225.4
Ricky Rubio,Darren Collison,Dennis Schroder,Dwyane Wade,Giannis Antetokounmpo,Bojan Bogdanovic,Noah Vonleh,Thaddeus Young,Dewayne Dedmon,220.8
Damian Lillard,Darren Collison,Dennis Schroder,Khris Middleton,Danilo Gallinari,Bojan Bogdanovic,Jayson Tatum,Aaron Gordon,Alex Len,229.9
Damian Lillard,Darren Collison,Dennis Schroder,CJ McCollum,Justise Winslow,Gordon Hayward,Jayson Tatum,Thaddeus Young,Rudy Gobert,236.7
Ricky Rubio,Troy Caupain,Lou Williams,Dennis Schroder,Paul George,Bojan Bogdanovic,Thaddeus Young,Domantas Sabonis,Rudy Gobert,249.2
Russell Westbrook,Damian Lillard,Dennis Schroder,Andrew Wiggins,Bojan Bogdanovic,Jaron Blossomgame,Montrezl Harrell,Thaddeus Young,Dewayne Dedmon,216.4
Damian Lillard,Darren Collison,Lou Williams,CJ McCollum,Bojan Bogdanovic,Gordon Hayward,Montrezl Harrell,Aaron Gordon,Brook Lopez,230.2
Ricky Rubio,Spencer Dinwiddie,CJ McCollum,Dwyane Wade,Danilo Gallinari,Josh Richardson,Aaron Gordon,Domantas Sabonis,Al Horford,259.2
Darren Collison,Spencer Dinwiddie,Lou Williams,Dennis Schroder,Paul George,Danilo Gallinari,Noah Vonleh,Thaddeus Young,Alex Len,249.9
Russell Westbrook,Troy Caupain,Dennis Schroder,Dwyane Wade,Danilo Gallinari,Josh Richardson,Montrezl Harrell,Jayson Tatum,JaVale McGee,245.6
Damian Lillard,Troy Caupain,CJ McCollum,Andrew Wiggins,Paul George,Gordon Hayward,Jayson Tatum,Domantas Sabonis,Alex Len,267.1
Damian Lillard,Spencer Dinwiddie,Khris Middleton,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Derrick Favors,Aaron Gordon,Dewayne Dedmon,235.5
