PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Ricky Rubio,Dwyane Wade,Jeremy Lamb,Giannis Antetokounmpo,Bojan Bogdanovic,Kyle Kuzma,Marvin III,JaVale McGee,269.0
Stephen Curry,Kemba Walker,Buddy Hield,Khris Middleton,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Domantas Sabonis,JaVale McGee,288.9
Kemba Walker,Darren Collison,Buddy Hield,Dwyane Wade,Rudy Gay,Bojan Bogdanovic,Paul Millsap,Marvin III,Nikola Vucevic,337.0
Ben Simmons,Kemba Walker,Bogdan Bogdanovic,Jeremy Lamb,Rudy Gay,Bojan Bogdanovic,Aaron Gordon,Paul Millsap,JaVale McGee,230.6
Stephen Curry,Kemba Walker,Dwyane Wade,Jeremy Lamb,Bojan Bogdanovic,Josh Richardson,Aaron Gordon,Domantas Sabonis,Willie Cauley-Stein,278.2
Ben Simmons,Stephen Curry,Khris Middleton,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Paul Millsap,Marvin III,JaVale McGee,229.3
Stephen Curry,Kemba Walker,Bogdan Bogdanovic,Dwyane Wade,Rudy Gay,Josh Richardson,Kyle Kuzma,Paul Millsap,Brook Lopez,239.6
Darren Collison,Ricky Rubio,Khris Middleton,Jeremy Lamb,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Paul Millsap,Joel Embiid,246.0
Kemba Walker,Darren Collison,Jrue Holiday,Jeremy Lamb,Rudy Gay,Josh Richardson,Domantas Sabonis,Marvin III,JaVale McGee,244.5
Kemba Walker,Darren Collison,Bogdan Bogdanovic,Jeremy Lamb,Bojan Bogdanovic,Josh Richardson,Kyle Kuzma,Derrick Favors,Nikola Vucevic,262.1
Kemba Walker,Ricky Rubio,Khris Middleton,Dwyane Wade,Kevin Durant,Rudy Gay,Aaron Gordon,Derrick Favors,JaVale McGee,275.3
Kemba Walker,Ricky Rubio,Jrue Holiday,Buddy Hield,Bojan Bogdanovic,Josh Richardson,Kyle Kuzma,Paul Millsap,Dewayne Dedmon,257.1
Darren Collison,Ricky Rubio,Bogdan Bogdanovic,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Domantas Sabonis,Marvin III,Joel Embiid,272.3
Ben Simmons,Kemba Walker,Buddy Hield,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Kyle Kuzma,Derrick Favors,Willie Cauley-Stein,305.3
Darren Collison,Ricky Rubio,Buddy Hield,Dwyane Wade,Giannis Antetokounmpo,Rudy Gay,Kyle Kuzma,Domantas Sabonis,Brook Lopez,288.9
Kemba Walker,Darren Collison,Khris Middleton,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Thaddeus Young,Marvin III,JaVale McGee,292.2
Stephen Curry,Kemba Walker,Khris Middleton,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Marvin III,Derrick Favors,Brook Lopez,268.4
Ben Simmons,Ricky Rubio,Dwyane Wade,Jeremy Lamb,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,Nikola Vucevic,275.2
Darren Collison,Ricky Rubio,Buddy Hield,Bogdan Bogdanovic,Giannis Antetokounmpo,Bojan Bogdanovic,Aaron Gordon,Derrick Favors,JaVale McGee,252.8
Stephen Curry,Ricky Rubio,Buddy Hield,Jeremy Lamb,Rudy Gay,Bojan Bogdanovic,Aaron Gordon,Marvin III,Dewayne Dedmon,241.7
Ben Simmons,Darren Collison,Jrue Holiday,Dwyane Wade,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,JaVale McGee,264.2
Stephen Curry,Darren Collison,Buddy Hield,Jeremy Lamb,Kevin Durant,Josh Richardson,Kyle Kuzma,Paul Millsap,JaVale McGee,191.1
Kemba Walker,Ricky Rubio,Khris Middleton,Bogdan Bogdanovic,Rudy Gay,Justise Winslow,Kyle Kuzma,Marvin III,Willie Cauley-Stein,249.0
Kemba Walker,Darren Collison,Andrew Wiggins,Dwyane Wade,Kevin Durant,Bojan Bogdanovic,Kyle Kuzma,Domantas Sabonis,Dewayne Dedmon,292.8
Stephen Curry,Ricky Rubio,Jrue Holiday,Dwyane Wade,Rudy Gay,Justise Winslow,Paul Millsap,Domantas Sabonis,JaVale McGee,190.0
Stephen Curry,Ricky Rubio,Bogdan Bogdanovic,Jeremy Lamb,Kevin Durant,Bojan Bogdanovic,Paul Millsap,Domantas Sabonis,Brook Lopez,211.8
Ben Simmons,Kemba Walker,Khris Middleton,Jeremy Lamb,Justise Winslow,Josh Richardson,Kyle Kuzma,Larry Jr,JaVale McGee,195.0
Kemba Walker,Ricky Rubio,Bradley Beal,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Aaron Gordon,Paul Millsap,Brook Lopez,278.5
Kemba Walker,Darren Collison,Andrew Wiggins,Buddy Hield,Rudy Gay,Josh Richardson,Aaron Gordon,Kyle Kuzma,Willie Cauley-Stein,282.2
Kemba Walker,Darren Collison,Buddy Hield,Jeremy Lamb,Kevin Durant,Bojan Bogdanovic,Aaron Gordon,Larry Jr,Brook Lopez,294.3
Kemba Walker,Ricky Rubio,Buddy Hield,Jeremy Lamb,Kevin Durant,Justise Winslow,Thaddeus Young,Domantas Sabonis,JaVale McGee,260.7
Ben Simmons,Kemba Walker,Buddy Hield,Dwyane Wade,Rudy Gay,Josh Richardson,Domantas Sabonis,Larry Jr,Dewayne Dedmon,287.5
Kemba Walker,Ricky Rubio,Khris Middleton,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Thaddeus Young,Larry Jr,Nikola Vucevic,302.2
Stephen Curry,Ricky Rubio,Bradley Beal,Dwyane Wade,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Larry Jr,Willie Cauley-Stein,241.0
Ben Simmons,Ricky Rubio,Khris Middleton,Bogdan Bogdanovic,Bojan Bogdanovic,Josh Richardson,Aaron Gordon,Kyle Kuzma,Brook Lopez,238.6
Kemba Walker,Ricky Rubio,Jrue Holiday,Bogdan Bogdanovic,Rudy Gay,Bojan Bogdanovic,Thaddeus Young,Derrick Favors,Brook Lopez,283.1
Stephen Curry,Darren Collison,Khris Middleton,Dwyane Wade,Rudy Gay,Justise Winslow,Aaron Gordon,Kyle Kuzma,Dewayne Dedmon,224.4
Stephen Curry,Darren Collison,Andrew Wiggins,Dwyane Wade,Kevin Durant,Rudy Gay,Marvin III,Larry Jr,JaVale McGee,225.3
Ben Simmons,Kemba Walker,Jrue Holiday,Jeremy Lamb,Bojan Bogdanovic,Carmelo Anthony,Kyle Kuzma,Domantas Sabonis,Brook Lopez,262.6
Kemba Walker,Ricky Rubio,Andrew Wiggins,Bradley Beal,Bojan Bogdanovic,Josh Richardson,Domantas Sabonis,Derrick Favors,JaVale McGee,254.3
