PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Darren Collison,Andrew Wiggins,Jeremy Lamb,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Montrezl Harrell,Boban Marjanovic,235.4
De'Anthony Melton,Kemba Walker,Andrew Wiggins,Malik Monk,Bojan Bogdanovic,Michael Kidd-Gilchrist,Thaddeus Young,Montrezl Harrell,Karl-Anthony Towns,227.8
Kemba Walker,Derrick Rose,Andrew Wiggins,Avery Bradley,Rudy Gay,Mikal Bridges,Domantas Sabonis,Thaddeus Young,Karl-Anthony Towns,271.6
Patty Mills,Cory Joseph,Andrew Wiggins,Jeremy Lamb,TJ Warren,Rudy Gay,Thaddeus Young,Montrezl Harrell,Karl-Anthony Towns,221.6
Darren Collison,Shai Gilgeous-Alexander,Marco Belinelli,Jamal Crawford,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Karl-Anthony Towns,254.3
Jeff Teague,Kemba Walker,Josh Okogie,Jeremy Lamb,Bojan Bogdanovic,Davis Bertans,Domantas Sabonis,Thaddeus Young,Karl-Anthony Towns,242.5
Kemba Walker,Darren Collison,Josh Okogie,Tyrone Wallace,Rudy Gay,Nicolas Batum,Thaddeus Young,Montrezl Harrell,Karl-Anthony Towns,251.0
Darren Collison,Devonte' Graham,Victor Oladipo,Jeremy Lamb,Bojan Bogdanovic,Miles Bridges,Thaddeus Young,Montrezl Harrell,Karl-Anthony Towns,252.4
Darren Collison,Tony Parker,Andrew Wiggins,Jeremy Lamb,Kelly Jr,Tyreke Evans,Domantas Sabonis,Thaddeus Young,Karl-Anthony Towns,224.1
Kemba Walker,Cory Joseph,Devin Booker,Jamal Crawford,Rudy Gay,Bojan Bogdanovic,Thaddeus Young,Montrezl Harrell,Jakob Poeltl,208.6
Jeff Teague,Kemba Walker,Andrew Wiggins,Jamal Crawford,Rudy Gay,Miles Bridges,Montrezl Harrell,Johnathan Motley,Karl-Anthony Towns,226.7
Kemba Walker,Tony Parker,Andrew Wiggins,Marco Belinelli,Bojan Bogdanovic,Nicolas Batum,Domantas Sabonis,Johnathan Motley,Karl-Anthony Towns,235.9
