PG,PG,SG,SG,SF,SF,PF,PF,C,P
Elie Okobo,Jawun Evans,Dennis Schroder,Shake Milton,Giannis Antetokounmpo,Paul George,Blake Griffin,Aaron Gordon,Nene Nene,193.5
Russell Westbrook,Collin Sexton,Bradley Beal,Dennis Schroder,Rudy Gay,Jaron Blossomgame,Jon Leuer,Jarell Martin,Joel Embiid,203.9
Jawun Evans,Patty Mills,Bradley Beal,Dennis Schroder,Paul George,James III,Aaron Gordon,Jon Leuer,Joel Embiid,216.3
Collin Sexton,Jawun Evans,Jrue Holiday,Dennis Schroder,Giannis Antetokounmpo,Theo Pinson,Aaron Gordon,Jarell Martin,Joel Embiid,219.9
Russell Westbrook,Jawun Evans,Bradley Beal,Khris Middleton,Theo Pinson,Jaron Blossomgame,Blake Griffin,Jon Leuer,Thomas Bryant,182.3
Russell Westbrook,Bryn Forbes,Khris Middleton,Shake Milton,Rudy Gay,Gary Clark,Blake Griffin,Aaron Gordon,Jarrett Allen,231.5
Bryn Forbes,DJ Augustin,Jrue Holiday,Dennis Schroder,Giannis Antetokounmpo,Rudy Gay,Blake Griffin,Jarell Martin,JaVale McGee,243.7
Russell Westbrook,Ben Simmons,James Harden,Khris Middleton,Gary Clark,Jaron Blossomgame,Cheick Diallo,Jarell Martin,JaVale McGee,250.9
Ben Simmons,Patty Mills,Dennis Schroder,Khris Middleton,Giannis Antetokounmpo,Paul George,Cheick Diallo,DJ Wilson,JaVale McGee,267.5
Ben Simmons,Elie Okobo,Jrue Holiday,Dennis Schroder,Rudy Gay,James III,Aaron Gordon,DJ Wilson,Joel Embiid,223.8
Russell Westbrook,Collin Sexton,Dennis Schroder,Khris Middleton,Giannis Antetokounmpo,James III,Aaron Gordon,Cheick Diallo,Thomas Bryant,227.4
Ben Simmons,Jawun Evans,James Harden,Furkan Korkmaz,Giannis Antetokounmpo,James III,Aaron Gordon,Jarell Martin,JaVale McGee,261.5
Russell Westbrook,Shabazz Napier,Jrue Holiday,Dennis Schroder,Paul George,Theo Pinson,Jon Leuer,Jarell Martin,Brook Lopez,245.5
Ben Simmons,Collin Sexton,James Harden,Khris Middleton,Rudy Gay,Gary Clark,Aaron Gordon,Jon Leuer,Thomas Bryant,252.0
Russell Westbrook,TJ McConnell,Jrue Holiday,Bradley Beal,Rudy Gay,Emanuel Terry,Aaron Gordon,Jon Leuer,JaVale McGee,284.0
