PG,PG,SG,SG,SF,SF,PF,PF,C,P
Elfrid Payton,Patrick Beverley,Buddy Hield,Lou Williams,Danilo Gallinari,Darius Miller,Blake Griffin,Paul Millsap,Joel Embiid,315.2
Jamal Murray,Monte Morris,Buddy Hield,Frank Jackson,Danilo Gallinari,Robert Covington,Anthony Davis,Paul Millsap,Willie Cauley-Stein,263.4
Jamal Murray,Reggie Jackson,Jrue Holiday,Buddy Hield,Glenn III,Stanley Johnson,Nikola Jokic,Luc Moute,Joel Embiid,208.1
TJ McConnell,Landry Shamet,Jrue Holiday,Lou Williams,Glenn III,Juancho Hernangomez,Anthony Davis,Blake Griffin,Willie Cauley-Stein,230.7
De'Aaron Fox,Jamal Murray,Jrue Holiday,Lou Williams,Nikola Mirotic,Juancho Hernangomez,Marvin III,Montrezl Harrell,Willie Cauley-Stein,233.1
Patrick Beverley,Landry Shamet,Jrue Holiday,Buddy Hield,Robert Covington,Glenn III,Anthony Davis,Marvin III,Joel Embiid,298.2
Jamal Murray,Reggie Jackson,Buddy Hield,Lou Williams,E'Twaun Moore,Nemanja Bjelica,Marvin III,Montrezl Harrell,Joel Embiid,255.4
Jamal Murray,Shai Gilgeous-Alexander,Buddy Hield,Lou Williams,Nikola Mirotic,Robert Covington,Blake Griffin,Marvin III,Andre Drummond,305.4
Jamal Murray,Yogi Ferrell,Lou Williams,Langston Galloway,Nemanja Bjelica,Danilo Gallinari,Anthony Davis,Cheick Diallo,Joel Embiid,255.0
Elfrid Payton,TJ McConnell,Jrue Holiday,Lou Williams,Danilo Gallinari,Solomon Hill,Montrezl Harrell,Paul Millsap,Andre Drummond,259.2
Jamal Murray,Patrick Beverley,Lou Williams,Luke Kennard,Glenn III,Darius Miller,Anthony Davis,Blake Griffin,Andre Drummond,285.6
De'Aaron Fox,Shai Gilgeous-Alexander,Jrue Holiday,Buddy Hield,E'Twaun Moore,Danilo Gallinari,Marvin III,Montrezl Harrell,Andre Drummond,252.8
Jamal Murray,Landry Shamet,Jrue Holiday,Frank Jackson,Nemanja Bjelica,Stanley Johnson,Blake Griffin,Marvin III,Joel Embiid,276.1
Jamal Murray,Ish Smith,Jrue Holiday,Buddy Hield,E'Twaun Moore,Robert Covington,Blake Griffin,Cheick Diallo,Joel Embiid,298.4
Jamal Murray,Reggie Jackson,Jrue Holiday,Lou Williams,Robert Covington,Solomon Hill,Blake Griffin,Paul Millsap,Willie Cauley-Stein,277.5
Jamal Murray,TJ McConnell,Buddy Hield,Luke Kennard,E'Twaun Moore,Danilo Gallinari,Anthony Davis,Luc Moute,Joel Embiid,242.3
