PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ricky Rubio,Spencer Dinwiddie,Andrew Wiggins,CJ McCollum,Justise Winslow,Paul George,Kyle Kuzma,Noah Vonleh,Nikola Vucevic,280.8
Kyrie Irving,Spencer Dinwiddie,CJ McCollum,Bradley Beal,Justise Winslow,Gordon Hayward,Pascal Siakam,Kyle Kuzma,JaVale McGee,255.8
Ben Simmons,Spencer Dinwiddie,Khris Middleton,Andrew Wiggins,Justise Winslow,Gordon Hayward,Pascal Siakam,Derrick Favors,Nikola Vucevic,266.0
Elie Okobo,Spencer Dinwiddie,Andrew Wiggins,CJ McCollum,Kawhi Leonard,Gordon Hayward,Kyle Kuzma,Derrick Favors,Joel Embiid,273.5
Ricky Rubio,Spencer Dinwiddie,Jrue Holiday,CJ McCollum,Justise Winslow,Kawhi Leonard,Pascal Siakam,Derrick Favors,Brook Lopez,242.9
Kyrie Irving,Ricky Rubio,Andrew Wiggins,CJ McCollum,Justise Winslow,Gordon Hayward,Aaron Gordon,Derrick Favors,Al Horford,272.1
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,Bradley Beal,Kawhi Leonard,Gordon Hayward,Kyle Kuzma,Noah Vonleh,Brook Lopez,228.2
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,CJ McCollum,Paul George,Gordon Hayward,Larry Jr,Derrick Favors,JaVale McGee,269.2
Damian Lillard,Spencer Dinwiddie,Andrew Wiggins,CJ McCollum,Justise Winslow,Josh Richardson,Jayson Tatum,Derrick Favors,JaVale McGee,270.9
Damian Lillard,Spencer Dinwiddie,Jrue Holiday,Andrew Wiggins,Justise Winslow,Gordon Hayward,Aaron Gordon,Noah Vonleh,Brook Lopez,270.7
Ricky Rubio,Spencer Dinwiddie,Dennis Schroder,Jrue Holiday,Justise Winslow,Gordon Hayward,Kyle Kuzma,Larry Jr,Al Horford,186.6
Kyrie Irving,Spencer Dinwiddie,Khris Middleton,Andrew Wiggins,Justise Winslow,Kawhi Leonard,Kyle Kuzma,Luke Kornet,Al Horford,261.1
Damian Lillard,Ricky Rubio,Andrew Wiggins,CJ McCollum,Josh Richardson,Gordon Hayward,Pascal Siakam,Kyle Kuzma,Mitchell Robinson,275.0
Kyrie Irving,Spencer Dinwiddie,Khris Middleton,CJ McCollum,LeBron James,Justise Winslow,Noah Vonleh,Derrick Favors,Mitchell Robinson,274.2
Ben Simmons,Spencer Dinwiddie,Khris Middleton,CJ McCollum,Justise Winslow,Josh Richardson,Kyle Kuzma,Larry Jr,Brook Lopez,192.5
Kyrie Irving,Spencer Dinwiddie,CJ McCollum,CJ Williams,Kawhi Leonard,Gordon Hayward,Jayson Tatum,Noah Vonleh,Nikola Vucevic,264.2
Ricky Rubio,Elie Okobo,Khris Middleton,CJ McCollum,LeBron James,Justise Winslow,Pascal Siakam,Kyle Kuzma,Al Horford,273.5
Damian Lillard,Spencer Dinwiddie,CJ McCollum,Troy Daniels,LeBron James,Gordon Hayward,Kyle Kuzma,Noah Vonleh,Al Horford,289.6
Ricky Rubio,Spencer Dinwiddie,Andrew Wiggins,CJ Williams,LeBron James,Gordon Hayward,Aaron Gordon,Kyle Kuzma,JaVale McGee,300.7
Damian Lillard,Elie Okobo,Andrew Wiggins,Bradley Beal,Justise Winslow,Gordon Hayward,Kyle Kuzma,Larry Jr,Nikola Vucevic,254.5
Elie Okobo,Spencer Dinwiddie,Andrew Wiggins,Bradley Beal,Justise Winslow,Paul George,Pascal Siakam,Jayson Tatum,Brook Lopez,257.5
Damian Lillard,Elie Okobo,Jrue Holiday,CJ McCollum,Justise Winslow,Kawhi Leonard,Kyle Kuzma,Noah Vonleh,JaVale McGee,256.2
Kyrie Irving,Spencer Dinwiddie,Jrue Holiday,CJ Williams,Justise Winslow,Josh Richardson,Kyle Kuzma,Derrick Favors,Nikola Vucevic,233.2
Ricky Rubio,Elie Okobo,Jrue Holiday,Andrew Wiggins,Kawhi Leonard,Gordon Hayward,Pascal Siakam,Noah Vonleh,Nikola Vucevic,280.5
Kyrie Irving,Spencer Dinwiddie,Andrew Wiggins,Troy Daniels,Paul George,Gordon Hayward,Kyle Kuzma,Larry Jr,Brook Lopez,231.6
Ben Simmons,Kyrie Irving,Dennis Schroder,Andrew Wiggins,Justise Winslow,Gordon Hayward,Kyle Kuzma,Noah Vonleh,Mitchell Robinson,208.5
Ben Simmons,Ricky Rubio,Andrew Wiggins,Troy Daniels,Justise Winslow,Kawhi Leonard,Pascal Siakam,Kyle Kuzma,JaVale McGee,246.6
Elie Okobo,Spencer Dinwiddie,Jrue Holiday,CJ McCollum,Paul George,Gordon Hayward,Pascal Siakam,Aaron Gordon,Mitchell Robinson,281.1
Ricky Rubio,Spencer Dinwiddie,CJ McCollum,Bradley Beal,Josh Richardson,Gordon Hayward,Aaron Gordon,Jarell Martin,Nikola Vucevic,271.6
Damian Lillard,Spencer Dinwiddie,Bradley Beal,Troy Daniels,Justise Winslow,Kawhi Leonard,Noah Vonleh,Derrick Favors,Nikola Vucevic,272.0
Kyrie Irving,Spencer Dinwiddie,Andrew Wiggins,Troy Daniels,Justise Winslow,Josh Richardson,Pascal Siakam,Noah Vonleh,Joel Embiid,260.0
Elie Okobo,Spencer Dinwiddie,Dennis Schroder,CJ McCollum,Justise Winslow,Josh Richardson,Blake Griffin,Pascal Siakam,Nikola Vucevic,250.4
Damian Lillard,Ricky Rubio,Khris Middleton,CJ Williams,Justise Winslow,Gordon Hayward,Kyle Kuzma,Derrick Favors,Joel Embiid,257.6
Kyrie Irving,Elie Okobo,Dennis Schroder,CJ McCollum,Justise Winslow,Paul George,Kyle Kuzma,Derrick Favors,Brook Lopez,202.2
Elie Okobo,Spencer Dinwiddie,Khris Middleton,Andrew Wiggins,Paul George,Gordon Hayward,Blake Griffin,Noah Vonleh,Al Horford,303.3
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,CJ Williams,Justise Winslow,Kawhi Leonard,Aaron Gordon,Larry Jr,Nikola Vucevic,246.0
Ricky Rubio,Spencer Dinwiddie,Jrue Holiday,Bradley Beal,Justise Winslow,Josh Richardson,Jayson Tatum,Noah Vonleh,Mitchell Robinson,212.2
Ben Simmons,Ricky Rubio,CJ McCollum,Troy Daniels,Justise Winslow,Gordon Hayward,Jayson Tatum,Noah Vonleh,Joel Embiid,224.0
Ricky Rubio,Spencer Dinwiddie,Andrew Wiggins,CJ McCollum,Giannis Antetokounmpo,Gordon Hayward,Jayson Tatum,Luke Kornet,Brook Lopez,251.3
Ricky Rubio,Spencer Dinwiddie,Andrew Wiggins,Bradley Beal,LeBron James,Justise Winslow,Larry Jr,Derrick Favors,Jakob Poeltl,254.5
