Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,14300.0,47.86,75.6,2.8
1,Domantas Sabonis,PF,IND,7000.0,21.98,30.2,1.5
2,Kyrie Irving,PG,BOS,9500.0,21.04,42.1,2.2
3,Omari Spellman,PF,ATL,3600.0,16.34,17.4,-1.0
4,Marcus Morris,PF,BOS,4800.0,16.18,22.9,-1.0
5,Jaylen Brown,SG,BOS,4400.0,16.08,28.8,-1.0
6,Brandon Ingram,SF,LAL,7500.0,14.34,27.0,-1.0
7,Kyle Kuzma,PF,LAL,7600.0,13.62,49.1,1.6
8,Lonzo Ball,PG,LAL,7700.0,13.38,33.1,-1.0
9,Terry Rozier,PG,BOS,4400.0,12.44,37.2,-1.0
10,Jamal Murray,PG,DEN,7600.0,12.2,33.9,1.7
11,Luka Doncic,SG,DAL,8900.0,12.0,30.0,-1.0
12,Giannis Antetokounmpo,SF,MIL,11500.0,11.84,49.1,2.8
13,Thaddeus Young,PF,IND,6300.0,10.68,22.4,1.2
14,De'Aaron Fox,PG,SAC,8400.0,10.68,39.2,-1.0
15,Pascal Siakam,PF,TOR,6600.0,10.34,32.6,1.4
16,Serge Ibaka,PF,TOR,6500.0,10.24,27.0,1.5
17,Eric Bledsoe,PG,MIL,7700.0,10.22,41.4,-1.0
18,Kyle Lowry,PG,TOR,8000.0,10.12,35.3,-1.0
19,Jeremy Lin,PG,ATL,4600.0,9.98,22.6,-1.0
20,Fred VanVleet,PG,TOR,4700.0,9.84,24.9,-1.0
21,Nikola Jokic,C1B,DEN,10700.0,9.53,52.2,2.1
22,Alec Burks,SG,CLE,5100.0,9.38,14.8,-1.0
23,Nikola Vucevic,C1B,ORL,9300.0,9.3,46.2,2.2
24,Harrison Barnes,SF,DAL,5800.0,9.04,25.6,-1.0
25,Malik Beasley,SG,DEN,4800.0,9.0,18.3,-1.0
26,Jordan Clarkson,SG,CLE,5300.0,8.66,19.3,-1.0
27,Tyler Johnson,PG,MIA,3900.0,8.38,21.2,-1.0
28,Blake Griffin,PF,DET,9700.0,8.0,53.7,2.2
29,PJ Tucker,PF,HOU,5500.0,7.94,0.0,-1.0
30,Jayson Tatum,PF,BOS,6600.0,7.84,39.0,1.7
31,Ersan Ilyasova,PF,MIL,3600.0,7.78,8.7,-1.0
32,Trae Young,PG,ATL,7100.0,7.78,24.7,-1.0
33,DJ Augustin,PG,ORL,5000.0,7.76,0.0,-1.0
34,Reggie Jackson,PG,DET,5400.0,7.68,16.9,-1.0
35,Victor Oladipo,SG,IND,7800.0,7.66,38.6,-1.0
36,Gary Clark,SF,HOU,3900.0,7.52,7.4,-1.0
37,Justise Winslow,SF,MIA,7100.0,7.44,23.0,1.4
38,Bojan Bogdanovic,SF,IND,5500.0,7.42,17.9,1.5
39,Maxi Kleber,PF,DAL,4800.0,7.4,11.0,-1.0
40,Malcolm Brogdon,SG,MIL,5900.0,7.3,22.9,-1.0
41,Paul Millsap,PF,DEN,6400.0,7.22,27.5,1.4
42,Ante Zizic,C1B,CLE,4400.0,7.16,0.0,-1.0
43,Bogdan Bogdanovic,SG,SAC,6100.0,7.1,25.9,1.4
44,Kentavious Caldwell-Pope,SG,LAL,4600.0,6.94,18.8,-1.0
45,DeAndre Jordan,C1B,DAL,7000.0,6.88,33.2,-1.0
46,Jalen Brunson,PG,DAL,3500.0,6.84,0.0,-1.0
47,Norman Powell,SF,TOR,3700.0,6.76,30.2,-1.0
48,Collin Sexton,PG,CLE,4900.0,6.44,25.3,-1.0
49,Bobby Portis,PF,CHI,5200.0,6.3,32.2,-1.0
50,Kris Dunn,PG,CHI,7100.0,6.28,22.3,-1.0
51,Cedi Osman,SF,CLE,4800.0,6.1,24.1,-1.0
52,Khris Middleton,SG,MIL,6800.0,6.0,22.1,1.7
53,Austin Rivers,SG,HOU,5300.0,6.0,21.5,-1.0
54,Zach LaVine,SG,CHI,6700.0,5.88,34.6,-1.0
55,JaMychal Green,PF,MEM,5800.0,5.76,9.5,-1.0
56,Dwyane Wade,SG,MIA,4900.0,5.74,32.5,1.7
57,Danny Green,SG,TOR,4800.0,5.62,44.7,-1.0
58,Hassan Whiteside,C1B,MIA,7400.0,5.52,30.5,-1.0
59,Gerald Green,SF,HOU,5000.0,5.32,23.6,-1.0
60,DeAndre' Bembry,SF,ATL,5800.0,5.28,13.5,-1.0
61,John Collins,PF,ATL,8300.0,5.2,29.7,-1.0
62,Mike Conley,PG,MEM,8000.0,4.9,17.9,-1.0
63,Stanley Johnson,SF,DET,3500.0,4.9,5.8,-1.0
64,Bam Adebayo,PF,MIA,4900.0,4.8,17.7,-1.0
65,Rodney Hood,SF,CLE,4400.0,4.7,27.5,-1.0
66,Harry III,PF,SAC,3600.0,4.54,18.0,-1.0
67,Cory Joseph,PG,IND,4200.0,4.4,20.0,-1.0
68,Lauri Markkanen,PF,CHI,6900.0,4.34,37.8,-1.0
69,Buddy Hield,SG,SAC,6400.0,4.22,52.3,1.5
70,Willie Cauley-Stein,C1B,SAC,7700.0,4.03,22.2,1.1
71,Kevin Huerter,SG,ATL,5500.0,4.02,40.3,-1.0
72,Josh Hart,SG,LAL,4900.0,4.02,15.0,-1.0
73,Garrett Temple,SG,MEM,3700.0,4.0,16.9,-1.0
74,Justin Holiday,SG,MEM,4100.0,3.88,18.3,-1.0
75,Delon Wright,SG,TOR,4500.0,3.82,28.7,-1.0
76,Evan Fournier,SG,ORL,5900.0,3.74,24.7,-1.0
77,Reggie Bullock,SG,DET,4900.0,3.56,10.2,-1.0
78,Michael Beasley,SF,LAL,3700.0,3.48,11.2,-1.0
79,Kyle O'Quinn,C1B,IND,3700.0,3.48,1.0,-1.0
80,Chandler Hutchison,SF,CHI,3800.0,3.44,12.8,-1.0
81,Al Horford,C1B,BOS,6500.0,3.37,26.8,1.6
82,Moritz Wagner,C1B,LAL,3500.0,3.32,0.0,0.0
83,Jonathan Isaac,SF,ORL,4400.0,3.26,19.2,-1.0
84,Myles Turner,C1B,IND,7200.0,3.25,26.6,-1.0
85,Omri Casspi,SF,MEM,4300.0,3.24,16.3,-1.0
86,Josh Richardson,SF,MIA,6300.0,3.22,32.6,1.5
87,Jaren Jr,PF,MEM,5600.0,3.18,0.0,-1.0
88,Jon Leuer,PF,DET,3500.0,3.06,10.6,-1.0
89,Brook Lopez,C1B,MIL,5200.0,3.04,32.3,1.2
90,Nemanja Bjelica,SF,SAC,4400.0,3.02,5.2,-1.0
91,Darren Collison,PG,IND,6000.0,3.0,31.1,1.2
92,Derrick Jr,SF,MIA,4300.0,2.92,0.0,-1.0
93,Henry Ellenson,PF,DET,3600.0,2.82,0.0,0.0
94,Monte Morris,SG,DEN,3700.0,2.66,25.5,-1.0
95,Cameron Payne,PG,CLE,3700.0,2.64,3.7,-1.0
96,Torrey Craig,SG,DEN,3700.0,2.6,6.4,-1.0
97,James Nunnally,SF,HOU,3500.0,2.52,0.0,-1.0
98,Marcus Smart,SG,BOS,5000.0,2.52,13.0,-1.0
99,Tyreke Evans,SF,IND,4600.0,2.44,21.0,-1.0
100,Terrence Ross,SG,ORL,5500.0,2.36,24.2,-1.0
101,Shelvin Mack,PG,MEM,4100.0,2.26,25.1,-1.0
102,Alex Len,C1B,ATL,5100.0,2.22,29.2,1.6
103,Justin Jackson,SF,SAC,3700.0,2.2,1.5,-1.0
104,James Johnson,PF,MIA,3700.0,2.1,18.6,-1.0
105,JaVale McGee,C1B,LAL,5200.0,2.06,35.3,1.4
106,Marvin III,PF,SAC,6100.0,2.04,21.4,1.5
107,Khem Birch,PF,ORL,3700.0,2.0,0.0,0.0
108,Khyri Thomas,SG,DET,3500.0,1.84,7.6,-1.0
109,Mason Plumlee,C1B,DEN,4800.0,1.82,24.3,-1.0
110,Iman Shumpert,SG,SAC,3700.0,1.8,23.9,-1.0
111,Svi Mykhailiuk,SG,LAL,3500.0,1.74,0.0,0.0
112,Nene Nene,C1B,HOU,3700.0,1.73,0.0,0.0
113,Jabari Parker,SF,CHI,5000.0,1.7,18.0,-1.0
114,Bruce Brown,SG,DET,3700.0,1.68,23.0,-1.0
115,Dewayne Dedmon,C1B,ATL,6000.0,1.65,12.6,1.3
