Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11000.0,25.5,65.5,2.8
1,Kevin Durant,SF,GS,10800.0,19.64,55.5,2.2
2,Larry Jr,PF,CLE,5300.0,16.9,0.0,1.1
3,Joel Embiid,C1B,PHI,10700.0,16.76,33.9,2.8
4,Giannis Antetokounmpo,SF,MIL,12700.0,16.04,31.9,2.8
5,Anthony Davis,PF,NO,12800.0,15.76,64.3,2.8
6,LeBron James,SF,LAL,10700.0,15.72,61.0,2.8
7,Blake Griffin,PF,DET,9000.0,14.88,41.4,2.0
8,Kemba Walker,PG,CHA,9000.0,14.36,26.9,2.0
9,Jrue Holiday,SG,NO,9600.0,12.7,44.2,2.0
10,Paul George,SF,OKC,8300.0,12.54,72.0,2.8
11,LaMarcus Aldridge,PF,SA,8000.0,12.04,37.3,-1.0
12,Stephen Curry,PG,GS,9700.0,11.82,64.3,2.2
13,Markieff Morris,PF,WAS,6300.0,11.74,22.9,-1.0
14,Jeremy Lamb,SG,CHA,6500.0,11.52,37.2,1.5
15,Kawhi Leonard,SF,TOR,9800.0,11.52,64.3,2.0
16,Klay Thompson,SG,GS,7200.0,11.26,25.8,-1.0
17,Tristan Thompson,C1B,CLE,7700.0,9.56,41.3,-1.0
18,Harrison Barnes,SF,DAL,7000.0,9.4,19.9,-1.0
19,Taj Gibson,PF,MIN,4900.0,9.24,27.5,-1.0
20,Dennis Schroder,SG,OKC,5900.0,9.12,0.0,1.7
21,Ben Simmons,PG,PHI,8900.0,8.92,32.5,1.9
22,Otto Jr,SF,WAS,7100.0,8.72,0.0,-1.0
23,Paul Millsap,PF,DEN,6800.0,8.52,28.6,1.3
24,Eric Bledsoe,PG,MIL,7200.0,8.3,44.6,-1.0
25,DeMar DeRozan,SG,SA,8400.0,8.22,48.9,-1.0
26,Bradley Beal,SG,WAS,8500.0,8.08,56.7,2.2
27,D'Angelo Russell,SG,BKN,8100.0,7.76,24.2,-1.0
28,Kyle Lowry,PG,TOR,8000.0,7.74,25.8,-1.0
29,JJ Barea,PG,DAL,5900.0,7.72,0.0,-1.0
30,John Collins,PF,ATL,7400.0,7.68,40.8,-1.0
31,Jamal Murray,PG,DEN,7000.0,7.46,49.8,1.7
32,Mike Conley,PG,MEM,9100.0,7.46,45.4,-1.0
33,Kelly Jr,SF,WAS,4900.0,7.44,0.0,-1.0
34,Jonas Jerebko,PF,GS,4500.0,7.4,23.3,-1.0
35,Montrezl Harrell,PF,LAC,7400.0,7.36,13.6,1.2
36,Robert Covington,SF,MIN,7000.0,7.3,32.7,-1.0
37,Jaren Jr,PF,MEM,7600.0,7.26,0.0,-1.0
38,Julius Randle,C1B,NO,7000.0,7.1,49.1,-1.0
39,Trae Young,PG,ATL,7000.0,7.08,23.9,-1.0
40,Shai Gilgeous-Alexander,PG,LAC,5300.0,7.02,33.8,-1.0
41,Tim Frazier,PG,NO,5400.0,6.9,26.7,-1.0
42,Jonathan Isaac,SF,ORL,4900.0,6.62,22.8,-1.0
43,DJ Augustin,PG,ORL,5200.0,6.58,0.0,-1.0
44,Alec Burks,SG,CLE,4100.0,6.54,12.9,-1.0
45,Nikola Jokic,C1B,DEN,9400.0,6.5,43.1,1.9
46,Danilo Gallinari,SF,LAC,7200.0,6.4,29.0,1.5
47,DeMarre Carroll,SF,BKN,4100.0,6.34,20.0,-1.0
48,Serge Ibaka,PF,TOR,5900.0,6.3,29.6,1.5
49,Spencer Dinwiddie,PG,BKN,6000.0,5.84,28.0,1.6
50,Nikola Vucevic,C1B,ORL,9500.0,5.78,47.0,2.1
51,Malcolm Brogdon,SG,MIL,6400.0,5.78,25.2,-1.0
52,Derrick Rose,PG,MIN,5700.0,5.7,20.7,-1.0
53,Aaron Gordon,PF,ORL,7300.0,5.58,38.7,1.4
54,Wilson Chandler,SF,PHI,4100.0,5.58,13.2,-1.0
55,Rudy Gay,SF,SA,5500.0,5.44,45.4,1.6
56,Avery Bradley,SG,LAC,4400.0,5.32,14.5,-1.0
57,Kyle Kuzma,PF,LAL,7000.0,5.3,39.3,1.7
58,Tobias Harris,PF,LAC,8100.0,5.24,22.9,-1.0
59,Cedi Osman,SF,CLE,4900.0,5.16,26.1,-1.0
60,Collin Sexton,PG,CLE,4800.0,4.94,26.9,-1.0
61,Terrence Ross,SG,ORL,5500.0,4.84,25.7,-1.0
62,Reggie Jackson,PG,DET,5200.0,4.78,32.9,-1.0
63,Lonzo Ball,PG,LAL,6600.0,4.7,37.3,-1.0
64,Andre Drummond,C1B,DET,9300.0,4.56,21.1,1.6
65,Nicolas Batum,SF,CHA,5300.0,4.54,41.4,-1.0
66,Jerami Grant,PF,OKC,5000.0,4.46,25.0,-1.0
67,Karl-Anthony Towns,C1B,MIN,9600.0,4.44,75.9,2.2
68,Rodney Hood,SF,CLE,4800.0,4.36,17.5,-1.0
69,Jeremy Lin,PG,ATL,5500.0,4.26,4.7,-1.0
70,Lou Williams,SG,LAC,5900.0,4.22,16.5,1.7
71,Tomas Satoransky,PG,WAS,3800.0,4.2,0.0,-1.0
72,Fred VanVleet,PG,TOR,4200.0,4.18,9.7,-1.0
73,Pascal Siakam,PF,TOR,6700.0,4.14,27.6,1.5
74,JJ Redick,SG,PHI,5300.0,4.02,0.0,-1.0
75,Marc Gasol,C1B,MEM,10200.0,3.99,20.6,-1.0
76,Steven Adams,C1B,OKC,7700.0,3.94,33.6,1.5
77,DeAndre Jordan,C1B,DAL,7500.0,3.94,7.6,-1.0
78,Trey Lyles,PF,DEN,3600.0,3.92,16.4,-1.0
79,Jimmy Butler,SG,PHI,7900.0,3.84,55.5,-1.0
80,DeAndre' Bembry,SF,ATL,5200.0,3.84,31.6,-1.0
81,JaMychal Green,PF,MEM,4900.0,3.8,38.7,-1.0
82,Danny Green,SG,TOR,4700.0,3.76,16.5,-1.0
83,E'Twaun Moore,SF,NO,4400.0,3.74,28.8,-1.0
84,Rondae Hollis-Jefferson,PF,BKN,5600.0,3.72,21.8,-1.0
85,Jeff Teague,PG,MIN,6900.0,3.7,38.4,-1.0
86,Quinn Cook,PG,GS,3500.0,3.66,17.8,-1.0
87,Wesley Matthews,SG,DAL,5100.0,3.62,27.9,-1.0
88,Brandon Ingram,SF,LAL,6500.0,3.6,8.0,-1.0
89,Kentavious Caldwell-Pope,SG,LAL,3600.0,3.48,23.4,-1.0
90,Michael Kidd-Gilchrist,SF,CHA,4200.0,3.34,16.0,-1.0
91,Kyle Anderson,SF,MEM,5800.0,3.32,28.4,-1.0
92,Jonathon Simmons,SF,ORL,3900.0,3.28,3.0,-1.0
93,Luka Doncic,SG,DAL,7200.0,3.26,19.8,-1.0
94,Brook Lopez,C1B,MIL,5500.0,3.07,29.1,1.2
95,Josh Hart,SG,LAL,3900.0,3.0,6.2,-1.0
96,Evan Fournier,SG,ORL,5200.0,2.98,42.6,-1.0
97,Jon Leuer,PF,DET,3500.0,2.84,8.4,-1.0
98,Maxi Kleber,PF,DAL,3600.0,2.8,15.5,-1.0
99,Jordan Clarkson,SG,CLE,5800.0,2.78,25.7,-1.0
100,Monte Morris,SG,DEN,4400.0,2.78,17.9,-1.0
101,Dorian Finney-Smith,SF,DAL,4800.0,2.76,21.5,-1.0
102,Joakim Noah,C1B,MEM,3500.0,2.67,6.6,-1.0
103,Chimezie Metu,PF,SA,3500.0,2.66,0.0,0.0
104,Garrett Temple,SG,MEM,4300.0,2.62,10.7,-1.0
105,Juancho Hernangomez,SF,DEN,5000.0,2.58,0.0,0.0
106,Andrew Wiggins,SG,MIN,6000.0,2.54,39.7,1.7
107,Stanley Johnson,SF,DET,4200.0,2.52,19.8,-1.0
108,Jarrett Allen,C1B,BKN,6200.0,2.5,31.6,1.2
109,Dario Saric,PF,MIN,4000.0,2.5,0.0,-1.0
110,JaVale McGee,C1B,LAL,6300.0,2.47,11.8,1.3
111,Cody Zeller,C1B,CHA,4800.0,2.46,25.7,-1.0
112,Moritz Wagner,C1B,LAL,3500.0,2.44,0.0,0.0
113,Kent Bazemore,SG,ATL,5300.0,2.44,46.4,1.4
114,Allen Crabbe,SG,BKN,4300.0,2.42,29.8,-1.0
115,Patty Mills,PG,SA,3800.0,2.38,15.2,-1.0
116,Dwight Powell,PF,DAL,3700.0,2.36,28.0,-1.0
117,Kevon Looney,C1B,GS,4800.0,2.31,22.7,-1.0
118,Jordan Bell,C1B,GS,3800.0,2.22,9.2,-1.0
119,Joe Harris,SF,BKN,4500.0,2.22,33.4,-1.0
120,Devonte' Graham,PG,CHA,3500.0,2.12,1.5,-1.0
121,Tony Parker,PG,CHA,3800.0,2.08,8.9,-1.0
122,Michael Beasley,SF,LAL,3500.0,2.06,3.2,-1.0
123,Malik Monk,SG,CHA,3700.0,2.02,15.2,-1.0
124,Shabazz Napier,PG,BKN,4100.0,2.0,0.0,-1.0
125,Matthew Dellavedova,PG,MIL,3500.0,2.0,9.2,-1.0
126,Ed Davis,PF,BKN,3700.0,1.98,15.4,-1.0
127,Bryn Forbes,PG,SA,3700.0,1.96,4.6,-1.0
128,Troy Jr,SF,WAS,3500.0,1.94,0.0,-1.0
129,Jonas Valanciunas,C1B,TOR,4500.0,1.81,38.6,-1.0
130,Luke Kennard,SG,DET,3500.0,1.78,5.0,-1.0
131,Ish Smith,PG,DET,3600.0,1.64,-0.8,-1.0
132,Thomas Bryant,C1B,WAS,3600.0,1.61,34.3,1.4
133,Sterling Brown,SG,MIL,3500.0,1.56,17.6,-1.0
134,Andre Iguodala,SG,GS,3900.0,1.52,8.2,-1.0
135,Hamidou Diallo,SG,OKC,3500.0,1.48,1.4,-1.0
136,Alex Len,C1B,ATL,3800.0,1.47,2.4,1.7
137,Miles Bridges,SF,CHA,5300.0,1.4,12.9,-1.0
138,Quincy Pondexter,SG,SA,3600.0,1.4,0.0,0.0
139,Shake Milton,SG,PHI,3500.0,1.36,0.0,0.0
140,Patrick Beverley,PG,LAC,3600.0,1.28,6.2,-1.0
141,Dewayne Dedmon,C1B,ATL,5000.0,1.27,25.1,1.5
142,Davis Bertans,SF,SA,3500.0,1.26,14.7,-1.0
143,Derrick White,PG,SA,4600.0,1.26,13.3,-1.0
144,Frank Kaminsky,PF,CHA,3900.0,1.24,13.2,-1.0
145,Mike Muscala,C1B,PHI,4200.0,1.21,20.1,-1.0
146,Shelvin Mack,PG,MEM,4000.0,1.18,6.7,-1.0
147,Kevin Huerter,SG,ATL,4600.0,1.16,19.6,-1.0
148,Lance Stephenson,SF,LAL,3500.0,1.1,7.2,-1.0
149,Austin Rivers,SG,WAS,3500.0,1.04,25.9,-1.0
