Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Josh Jackson,PF,PHO,5400.0,44.2,15.3,-1.0
1,Paul George,SF,OKC,9700.0,43.02,50.1,2.8
2,Domantas Sabonis,PF,IND,7900.0,35.94,27.6,1.7
3,Russell Westbrook,PG,OKC,12000.0,35.9,67.7,2.7
4,Ben Simmons,PG,PHI,10000.0,33.52,55.7,1.8
5,Brandon Ingram,SF,LAL,6900.0,27.74,37.3,-1.0
6,TJ Warren,SF,PHO,6000.0,27.02,26.3,-1.0
7,De'Anthony Melton,PG,PHO,5500.0,24.68,25.8,-1.0
8,Giannis Antetokounmpo,SF,MIL,11900.0,24.14,46.0,2.7
9,Kelly Jr,SF,PHO,5500.0,22.88,0.0,-1.0
10,Lonzo Ball,PG,LAL,7100.0,22.62,40.6,-1.0
11,Joel Embiid,C1B,PHI,11100.0,21.02,50.1,2.7
12,Devin Booker,SG,PHO,8500.0,20.76,17.5,-1.0
13,Furkan Korkmaz,SG,PHI,3700.0,19.4,8.7,-1.0
14,Kevin Durant,SF,GS,10300.0,19.36,45.8,1.9
15,Josh Okogie,SG,MIN,4400.0,16.64,10.7,-1.0
16,Karl-Anthony Towns,C1B,MIN,11200.0,16.34,24.6,2.0
17,Dario Saric,PF,MIN,3900.0,15.34,0.0,-1.0
18,Draymond Green,PF,GS,7400.0,14.6,32.7,0.8
19,Richaun Holmes,PF,PHO,4600.0,14.06,24.0,-1.0
20,Stephen Curry,PG,GS,10000.0,13.82,41.2,1.8
21,Thaddeus Young,PF,IND,6300.0,13.54,30.4,1.3
22,Deandre Ayton,C1B,PHO,7800.0,13.45,28.6,-1.0
23,Jimmy Butler,SG,PHI,8200.0,12.94,35.6,-1.0
24,Ersan Ilyasova,PF,MIL,3700.0,12.8,10.4,-1.0
25,Eric Bledsoe,PG,MIL,7500.0,12.62,38.0,-1.0
26,Andrew Wiggins,SG,MIN,7000.0,11.8,24.8,1.6
27,Malcolm Brogdon,SG,MIL,6200.0,11.66,21.4,-1.0
28,Jamal Murray,PG,DEN,7600.0,11.28,33.6,1.6
29,Malik Beasley,SG,DEN,4700.0,11.2,23.2,-1.0
30,Nikola Jokic,C1B,DEN,11100.0,11.12,30.8,1.8
31,Victor Oladipo,SG,IND,8300.0,10.46,24.7,-1.0
32,Dennis Schroder,SG,OKC,5300.0,10.42,0.0,1.7
33,Kyle Kuzma,PF,LAL,7300.0,10.24,28.4,1.6
34,Paul Millsap,PF,DEN,6700.0,9.7,19.6,1.3
35,Myles Turner,C1B,IND,7000.0,9.31,38.7,-1.0
36,Khris Middleton,SG,MIL,7400.0,8.6,25.6,1.7
37,John Collins,PF,ATL,8400.0,8.48,35.0,-1.0
38,Kris Dunn,PG,CHI,7100.0,8.4,22.0,-1.0
39,Justise Winslow,SF,MIA,6800.0,8.4,35.5,1.4
40,Hassan Whiteside,C1B,MIA,7000.0,8.26,31.1,-1.0
41,Bam Adebayo,PF,MIA,5400.0,8.24,9.0,-1.0
42,TJ McConnell,PG,PHI,4500.0,8.16,0.0,-1.0
