Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,13000.0,85.9,70.6,2.8
1,Blake Griffin,PF,DET,8800.0,73.3,77.8,2.3
2,Nikola Mirotic,SF,NO,7400.0,64.5,34.4,-1.0
3,De'Aaron Fox,PG,SAC,8000.0,64.38,18.2,-1.0
4,Nikola Jokic,PF,DEN,10600.0,44.06,37.4,2.0
5,Jamal Murray,PG,DEN,6400.0,40.52,29.2,1.7
6,Jrue Holiday,SG,NO,7800.0,37.0,30.5,2.2
7,Elfrid Payton,PG,NO,7000.0,35.26,44.4,-1.0
8,Marvin III,PF,SAC,4700.0,31.9,46.3,1.5
9,Joel Embiid,C1B,PHI,10700.0,29.83,64.7,2.8
10,E'Twaun Moore,SF,NO,4800.0,29.42,22.4,-1.0
11,Montrezl Harrell,PF,LAC,4900.0,27.3,30.7,1.6
12,Gary Harris,SG,DEN,7200.0,27.18,31.1,-1.0
13,Tobias Harris,PF,LAC,7900.0,26.06,43.3,-1.0
14,Nemanja Bjelica,SF,SAC,5400.0,22.14,13.9,-1.0
15,Dario Saric,PF,PHI,5900.0,21.94,0.0,-1.0
16,Andre Drummond,C1B,DET,9700.0,20.23,46.2,2.1
17,Danilo Gallinari,SF,LAC,6600.0,18.7,38.7,1.6
18,Robert Covington,SF,PHI,6100.0,17.88,33.6,-1.0
19,Glenn III,SF,DET,3500.0,16.56,0.0,0.0
20,Paul Millsap,PF,DEN,7100.0,15.1,27.0,1.4
21,Yogi Ferrell,PG,SAC,3800.0,14.86,13.4,-1.0
22,Markelle Fultz,SG,PHI,5900.0,14.8,22.7,-1.0
23,Buddy Hield,SG,SAC,6000.0,14.76,10.5,1.5
24,Reggie Jackson,PG,DET,6300.0,12.12,30.1,-1.0
25,Lou Williams,SG,LAC,5500.0,12.06,18.1,1.7
26,JJ Redick,SG,PHI,5300.0,10.56,0.0,-1.0
27,Willie Cauley-Stein,C1B,SAC,7400.0,9.92,25.7,1.2
28,Solomon Hill,SF,NO,3500.0,9.2,23.6,-1.0
29,Torrey Craig,SG,DEN,3900.0,8.72,11.7,-1.0
30,Jahlil Okafor,C1B,NO,3500.0,8.31,0.0,0.0
31,Boban Marjanovic,C1B,LAC,3700.0,8.18,-1.0,-1.0
32,Mike Muscala,C1B,PHI,3500.0,8.06,13.4,-1.0
33,Frank Mason,SG,SAC,3800.0,7.72,30.5,-1.0
34,Cheick Diallo,PF,NO,3500.0,7.16,0.0,0.0
35,Stanley Johnson,SF,DET,4800.0,6.68,5.7,-1.0
36,Luke Kennard,SG,DET,3700.0,6.52,6.2,-1.0
37,Patrick Beverley,PG,LAC,4400.0,6.5,34.0,-1.0
38,Frank Jackson,SG,NO,3500.0,5.88,0.0,0.0
39,Amir Johnson,PF,PHI,3800.0,5.76,10.3,-1.0
40,Shai Gilgeous-Alexander,PG,LAC,4500.0,4.92,19.8,-1.0
41,Avery Bradley,SG,LAC,3900.0,4.88,3.4,-1.0
42,Justin Jackson,SF,SAC,3900.0,4.46,28.1,-1.0
43,Juancho Hernangomez,SF,DEN,4000.0,3.64,0.0,0.0
44,Harry III,PF,SAC,3800.0,3.34,5.9,-1.0
45,Ish Smith,PG,DET,4600.0,3.14,29.7,-1.0
46,TJ McConnell,PG,PHI,4000.0,3.12,0.0,-1.0
47,Langston Galloway,SG,DET,3600.0,3.02,6.4,-1.0
48,Julius Randle,C1B,NO,7800.0,2.8,28.0,-1.0
49,Reggie Bullock,SG,DET,4400.0,2.66,23.9,-1.0
50,Marcin Gortat,C1B,LAC,4100.0,2.32,4.1,-1.0
51,Trey Lyles,PF,DEN,4600.0,2.32,21.5,-1.0
52,Luc Moute,PF,LAC,3600.0,1.94,0.0,0.0
53,Landry Shamet,PG,PHI,3700.0,1.64,8.0,-1.0
54,Darius Miller,SF,NO,3500.0,1.42,3.5,-1.0
55,Mike Scott,PF,LAC,3500.0,1.26,4.7,-1.0
56,Monte Morris,PG,DEN,3600.0,1.18,28.1,-1.0
