Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Kelly Olynyk,PF,MIA,6100.0,60.06,18.3,-1.0
1,Josh Richardson,SF,MIA,6900.0,57.12,44.3,1.6
2,Hassan Whiteside,C1B,MIA,7500.0,53.28,22.0,-1.0
3,Goran Dragic,PG,MIA,6200.0,33.18,30.2,-1.0
4,Robert Covington,SF,PHI,6700.0,32.66,36.0,-1.0
5,LeBron James,SF,LAL,11700.0,24.2,46.4,2.8
6,Jeff Green,SF,WAS,3600.0,23.72,27.3,-1.0
7,Joel Embiid,C1B,PHI,10800.0,20.93,61.9,2.8
8,Rodney McGruder,SG,MIA,3500.0,19.58,39.6,-1.0
9,Dario Saric,PF,PHI,5900.0,18.6,0.0,-1.0
10,Markelle Fultz,SG,PHI,5700.0,17.98,29.3,-1.0
11,JJ Redick,SG,PHI,5400.0,16.98,0.0,-1.0
12,JaVale McGee,C1B,LAL,4500.0,13.04,36.1,1.4
13,Ben Simmons,PG,PHI,11000.0,12.56,51.1,1.9
14,Al-Farouq Aminu,PF,POR,5600.0,11.2,14.2,-1.0
15,Jake Layman,SF,POR,3700.0,10.74,7.4,-1.0
16,Tyler Johnson,PG,MIA,3800.0,10.68,13.7,-1.0
17,Dwyane Wade,SG,MIA,4800.0,10.64,27.6,1.7
18,Brandon Ingram,PF,LAL,6800.0,10.6,30.3,-1.0
19,Jusuf Nurkic,C1B,POR,7800.0,10.52,30.8,-1.0
20,Bobby Portis,PF,CHI,5700.0,10.38,42.2,-1.0
21,Wendell Jr,PF,CHI,5300.0,10.22,0.0,-1.0
22,Markieff Morris,PF,WAS,5000.0,9.72,23.0,-1.0
23,Damian Lillard,PG,POR,9900.0,9.54,44.2,2.2
24,Ian Mahinmi,C1B,WAS,3500.0,9.41,12.2,-1.0
25,Zach Collins,PF,POR,3800.0,9.4,33.2,-1.0
26,CJ McCollum,SG,POR,7200.0,9.28,26.5,1.7
27,Robin Lopez,C1B,CHI,4400.0,9.07,11.7,-1.0
28,Kyle Kuzma,PF,LAL,6000.0,9.02,23.0,1.7
29,John Wall,PG,WAS,9600.0,8.94,55.1,-1.0
30,Kentavious Caldwell-Pope,SG,LAL,5000.0,8.58,7.4,-1.0
31,Jabari Parker,SF,CHI,6200.0,8.56,23.5,-1.0
32,Josh Hart,SG,LAL,4200.0,8.38,39.3,-1.0
33,Kelly Jr,SF,WAS,4600.0,7.84,0.0,-1.0
34,Cameron Payne,PG,CHI,4000.0,7.74,10.7,-1.0
35,Rajon Rondo,PG,LAL,4500.0,7.58,34.3,-1.0
36,Tyler Ulis,PG,CHI,3500.0,7.5,0.0,-1.0
37,Meyers Leonard,C1B,POR,3700.0,7.46,12.8,-1.0
38,Zach LaVine,SG,CHI,6800.0,7.44,44.5,-1.0
39,Michael Beasley,SF,LAL,4400.0,7.36,1.2,-1.0
40,Bradley Beal,SG,WAS,8200.0,7.32,26.2,2.0
41,Lance Stephenson,SF,LAL,4000.0,7.3,8.4,-1.0
42,Ryan Arcidiacono,PG,CHI,3500.0,7.16,24.8,-1.0
43,Justin Holiday,SG,CHI,4500.0,6.96,16.3,-1.0
44,Antonio Blakeney,SG,CHI,3500.0,6.94,23.0,-1.0
45,Austin Rivers,SG,WAS,4000.0,6.88,15.0,-1.0
46,Seth Curry,PG,POR,3900.0,6.76,10.0,-1.0
47,Evan Turner,SF,POR,4100.0,6.68,28.6,-1.0
48,Maurice Harkless,SF,POR,4700.0,6.66,25.2,-1.0
49,Lonzo Ball,PG,LAL,6600.0,6.66,15.3,-1.0
50,Amir Johnson,PF,PHI,3600.0,6.62,17.1,-1.0
51,Bam Adebayo,C1B,MIA,4300.0,6.6,11.8,-1.0
52,Otto Jr,SF,WAS,6400.0,6.5,0.0,-1.0
53,Nik Stauskas,SG,POR,3500.0,6.2,32.4,-1.0
54,TJ McConnell,PG,PHI,3600.0,6.18,0.0,-1.0
55,Derrick Jr,SF,MIA,3500.0,3.94,0.0,-1.0
