Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Paul George,SF,OKC,10600.0,37.4,49.7,2.8
1,Fred VanVleet,PG,TOR,5600.0,31.3,20.9,-1.0
2,James Harden,SG,HOU,12400.0,27.68,76.9,2.8
3,Kyle Kuzma,PF,LAL,6300.0,24.58,25.0,1.7
4,Khris Middleton,SG,MIL,8000.0,24.2,44.6,1.7
5,Mario Hezonja,SF,NY,4900.0,23.1,17.8,-1.0
6,Giannis Antetokounmpo,SF,MIL,13000.0,21.8,53.1,2.8
7,Russell Westbrook,PG,OKC,11700.0,21.3,63.9,2.8
8,Emmanuel Mudiay,PG,NY,5200.0,21.22,35.4,-1.0
9,Dennis Schroder,SG,OKC,5500.0,20.96,0.0,1.7
10,Pascal Siakam,PF,TOR,8400.0,18.96,36.0,1.4
11,Nikola Vucevic,C1B,ORL,10200.0,18.27,46.3,2.0
12,DJ Augustin,PG,ORL,5600.0,17.0,0.0,-1.0
13,Aaron Gordon,PF,ORL,7800.0,16.88,12.6,1.4
14,Eric Bledsoe,PG,MIL,7800.0,16.74,9.7,-1.0
15,Kawhi Leonard,SF,TOR,9900.0,16.12,48.2,2.2
16,Lou Williams,SG,LAC,7400.0,15.84,24.4,1.7
17,Monte Morris,SG,DEN,4200.0,14.16,15.9,-1.0
18,Serge Ibaka,PF,TOR,5700.0,13.7,22.2,1.6
19,D'Angelo Russell,SG,BKN,8900.0,12.66,48.9,-1.0
20,Cedi Osman,SF,CLE,6300.0,12.38,15.9,-1.0
21,Marc Gasol,C1B,TOR,6300.0,12.37,27.0,-1.0
22,Ersan Ilyasova,PF,MIL,4000.0,11.96,23.5,-1.0
23,Paul Millsap,PF,DEN,7200.0,11.94,24.8,1.5
24,Danuel House,SF,HOU,4200.0,11.92,9.0,-1.0
25,Jeremy Lin,PG,TOR,3700.0,11.52,10.1,-1.0
26,Nikola Jokic,C1B,DEN,10400.0,10.85,47.9,2.1
27,Ante Zizic,C1B,CLE,4400.0,10.6,0.0,-1.0
28,Danilo Gallinari,SF,LAC,7600.0,10.3,37.1,1.6
29,Goran Dragic,PG,MIA,5800.0,9.48,12.0,-1.0
30,Derrick Jr,SF,MIA,3700.0,9.26,0.0,-1.0
31,Pat Connaughton,SG,MIL,4900.0,9.24,23.0,-1.0
32,Jordan Clarkson,SG,CLE,5200.0,9.02,29.0,-1.0
33,LaMarcus Aldridge,PF,SA,8500.0,8.98,34.8,-1.0
34,LeBron James,SF,LAL,10800.0,8.96,54.8,2.8
35,Rajon Rondo,PG,LAL,6600.0,8.74,17.6,-1.0
36,Montrezl Harrell,PF,LAC,8300.0,8.72,34.5,1.6
37,DeMar DeRozan,SG,SA,9000.0,8.28,38.6,-1.0
