Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Dennis Schroder,SG,OKC,7000.0,46.72,0.0,1.6
1,Stephen Curry,PG,GS,10700.0,42.16,18.2,2.2
2,Giannis Antetokounmpo,SF,MIL,12500.0,40.72,50.8,2.7
3,Chris Paul,PG,HOU,8300.0,40.5,32.9,-1.0
4,Devin Booker,SG,PHO,8200.0,35.14,58.1,-1.0
5,Kevin Durant,SF,GS,10800.0,33.5,33.5,2.3
6,Damian Lillard,PG,POR,9800.0,30.84,39.8,2.2
7,Tobias Harris,PF,LAC,7800.0,30.56,34.2,-1.0
8,Kyrie Irving,PG,BOS,8500.0,30.16,65.4,1.8
9,Paul George,SF,OKC,10500.0,28.0,59.2,2.7
10,Khris Middleton,SG,MIL,7500.0,27.9,39.6,1.6
11,Ersan Ilyasova,PF,MIL,5300.0,26.74,21.1,-1.0
12,Al-Farouq Aminu,PF,POR,5400.0,25.96,26.6,-1.0
13,Marcus Morris,PF,BOS,5100.0,25.38,29.1,-1.0
14,Montrezl Harrell,PF,LAC,5800.0,25.2,40.2,1.6
15,Jerami Grant,PF,OKC,5600.0,23.9,20.2,-1.0
16,Jayson Tatum,PF,BOS,6400.0,22.06,18.6,1.5
17,CJ McCollum,SG,POR,7000.0,21.56,34.4,1.7
18,Lou Williams,SG,LAC,6200.0,20.9,32.1,1.8
19,James Harden,SG,HOU,11500.0,20.32,40.1,2.8
20,Josh Jackson,PF,PHO,3500.0,19.74,8.4,-1.0
21,Boban Marjanovic,C1B,LAC,5400.0,19.41,16.3,-1.0
22,Klay Thompson,SG,GS,6500.0,18.86,40.1,-1.0
23,Danilo Gallinari,SF,LAC,6700.0,16.3,24.0,1.7
24,Eric Bledsoe,PG,MIL,6800.0,16.26,39.8,-1.0
25,Deandre Ayton,C1B,PHO,7500.0,16.07,28.5,-1.0
26,Clint Capela,C1B,HOU,7900.0,15.8,34.9,-1.0
27,Trevor Ariza,SF,PHO,5300.0,15.62,32.8,-1.0
28,TJ Warren,SF,PHO,4500.0,14.86,44.9,-1.0
29,Carmelo Anthony,SF,HOU,5200.0,14.54,7.0,-1.0
30,Jusuf Nurkic,C1B,POR,8100.0,14.04,36.3,-1.0
31,Gerald Green,SF,HOU,3500.0,12.48,9.4,-1.0
32,Steven Adams,C1B,OKC,7800.0,12.09,39.0,1.3
33,Evan Turner,SF,POR,4600.0,11.9,24.7,-1.0
34,Elie Okobo,PG,PHO,3500.0,11.76,0.0,-1.0
35,John Henson,PF,MIL,3800.0,11.12,8.6,-1.0
36,Zach Collins,PF,POR,4200.0,10.74,19.8,-1.0
37,Gordon Hayward,SF,BOS,5400.0,9.78,15.8,1.2
38,Terry Rozier,PG,BOS,4000.0,9.0,17.7,-1.0
39,PJ Tucker,PF,HOU,4800.0,8.32,0.0,-1.0
40,Isaiah Canaan,PG,PHO,4800.0,7.8,27.0,-1.0
41,Al Horford,C1B,BOS,7000.0,7.71,28.7,1.4
42,Marcus Smart,SG,BOS,4800.0,6.98,17.8,-1.0
43,Jaylen Brown,SG,BOS,5400.0,6.42,23.7,-1.0
44,Patrick Beverley,PG,LAC,4500.0,6.14,22.6,-1.0
45,Malcolm Brogdon,SG,MIL,4500.0,6.1,31.1,-1.0
46,Alfonzo McKinnie,SF,GS,3800.0,5.82,16.0,-1.0
47,James III,SF,HOU,3800.0,5.46,0.0,0.0
48,Kevon Looney,PF,GS,3900.0,5.34,19.0,-1.0
49,Mikal Bridges,SF,PHO,4400.0,4.76,8.0,-1.0
50,Ryan Anderson,PF,PHO,3500.0,4.46,6.9,-1.0
51,Troy Daniels,SG,PHO,3500.0,4.36,0.0,0.0
52,Patrick Patterson,PF,OKC,3500.0,4.14,4.4,-1.0
53,Shai Gilgeous-Alexander,PG,LAC,4000.0,4.02,27.6,-1.0
54,Jonas Jerebko,PF,GS,4000.0,3.3,3.8,-1.0
55,Brook Lopez,C1B,MIL,4900.0,3.25,15.8,1.1
56,Alex Abrines,SG,OKC,4100.0,2.7,0.0,-1.0
57,Caleb Swanigan,PF,POR,3500.0,2.22,11.1,-1.0
58,Donte DiVincenzo,SG,MIL,3700.0,2.16,12.1,-1.0
59,Nik Stauskas,SG,POR,3500.0,2.16,16.6,-1.0
60,Nerlens Noel,C1B,OKC,3600.0,1.93,17.0,-1.0
61,Andre Iguodala,SG,GS,3800.0,1.52,12.4,-1.0
62,Aron Baynes,C1B,BOS,3500.0,1.42,7.8,-1.0
63,Damian Jones,C1B,GS,3500.0,1.17,20.3,-1.0
64,Richaun Holmes,PF,PHO,3800.0,1.08,9.6,-1.0
65,Jake Layman,SF,POR,3600.0,1.06,3.6,-1.0
66,Quinn Cook,PG,GS,3700.0,1.04,20.9,-1.0
