Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Paul George,SF,OKC,10200.0,26.9,48.6,2.7
1,Stephen Curry,PG,GS,9300.0,22.78,47.9,2.1
2,Elfrid Payton,PG,NO,8100.0,19.76,53.4,-1.0
3,Julius Randle,PF,NO,8500.0,18.58,39.7,-1.0
4,Bobby Portis,PF,WAS,7000.0,18.04,32.2,-1.0
5,Frank Jackson,PG,NO,5000.0,17.7,15.9,-1.0
6,Russell Westbrook,PG,OKC,11700.0,17.36,32.1,2.7
7,Bradley Beal,SG,WAS,10500.0,17.16,61.5,1.8
8,Royce O'Neale,SF,UTA,4200.0,16.84,12.3,-1.0
9,LaMarcus Aldridge,PF,SA,9200.0,16.42,32.6,-1.0
10,Draymond Green,PF,GS,6300.0,15.8,31.6,1.0
11,Derrick White,PG,SA,7500.0,15.72,19.9,-1.0
12,Tomas Satoransky,PG,WAS,6800.0,14.52,0.0,-1.0
13,Bojan Bogdanovic,SF,IND,6700.0,14.22,24.2,1.5
14,DeMarcus Cousins,C1B,GS,8800.0,13.96,42.6,-1.0
15,Donovan Mitchell,SG,UTA,9500.0,13.58,36.2,-1.0
16,DeMar DeRozan,SG,SA,9600.0,12.4,37.1,-1.0
17,Jabari Parker,SF,WAS,5900.0,11.6,37.2,-1.0
18,Kelly Jr,SF,PHO,6600.0,11.48,0.0,-1.0
19,Damian Lillard,PG,POR,9900.0,11.06,50.7,2.3
20,Monte Morris,SG,DEN,4300.0,10.96,9.4,-1.0
21,Joe Harris,SF,BKN,4600.0,10.78,9.6,-1.0
22,Cheick Diallo,PF,NO,4100.0,10.76,31.0,-1.0
23,Jordan Clarkson,SG,CLE,5300.0,10.46,20.4,-1.0
24,Klay Thompson,SG,GS,8200.0,10.42,49.6,-1.0
25,Thaddeus Young,PF,IND,6600.0,10.28,30.5,1.2
26,Andre Iguodala,SG,GS,4200.0,10.22,14.2,-1.0
27,Anthony Davis,PF,NO,8000.0,9.82,38.2,2.8
28,Cedi Osman,SF,CLE,6300.0,9.64,31.6,-1.0
29,Jeff Green,SF,WAS,4500.0,9.58,19.7,-1.0
30,CJ McCollum,SG,POR,8400.0,9.38,21.1,1.7
31,Devin Booker,SG,PHO,9000.0,9.3,61.5,-1.0
32,Mike Conley,PG,MEM,8900.0,9.28,48.6,-1.0
33,Paul Millsap,PF,DEN,7100.0,9.06,37.1,1.2
34,Delon Wright,SG,MEM,5300.0,9.0,13.7,-1.0
35,Kevin Love,PF,CLE,7900.0,8.76,42.4,-1.0
36,Ante Zizic,C1B,CLE,4400.0,8.47,0.0,-1.0
