Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
77,Marco Belinelli,SG,SA,3800.0,3.58,5.6,-1.0
78,Jordan Bell,C1B,GS,3600.0,3.51,1.2,-1.0
79,Gerald Green,SF,HOU,3500.0,3.3,20.4,-1.0
80,Thabo Sefolosha,SF,UTA,3500.0,3.14,17.1,-1.0
81,Chris Boucher,PF,TOR,3600.0,3.14,3.4,-1.0
82,Thomas Bryant,C1B,WAS,4600.0,3.13,48.6,1.4
83,Wesley Matthews,SG,DAL,5100.0,2.94,35.6,-1.0
84,Chasson Randle,SG,WAS,3500.0,2.88,8.7,-1.0
85,Quincy Pondexter,SG,SA,3500.0,2.84,0.0,0.0
86,Shake Milton,SG,PHI,3500.0,2.58,11.0,-1.0
87,Maxi Kleber,PF,DAL,3600.0,2.58,11.6,-1.0
88,Rudy Gobert,C1B,UTA,8700.0,2.54,35.0,1.9
89,DJ Wilson,PF,MIL,3900.0,2.34,0.0,-1.0
90,Patty Mills,PG,SA,3700.0,2.2,11.5,-1.0
91,Tony Snell,SG,MIL,4000.0,2.18,15.3,-1.0
92,Jamal Crawford,SG,PHO,4200.0,1.94,17.7,-1.0
93,Rodney McGruder,SG,MIA,4400.0,1.84,19.0,-1.0
94,Jakob Poeltl,C1B,SA,3800.0,1.73,0.0,0.0
95,Sam Dekker,SF,WAS,4400.0,1.72,14.8,-1.0
96,Devin Harris,PG,DAL,3700.0,1.72,5.2,-1.0
97,Derrick White,PG,SA,4200.0,1.7,27.5,-1.0
98,Andre Iguodala,SG,GS,3700.0,1.5,28.8,-1.0
99,Kevon Looney,C1B,GS,3900.0,1.49,21.3,-1.0
100,Davis Bertans,SF,SA,3800.0,1.3,21.5,-1.0
101,Nerlens Noel,C1B,OKC,3700.0,1.3,5.7,-1.0
102,Wayne Ellington,SG,MIA,4300.0,1.26,0.0,0.0
103,Alfonzo McKinnie,SF,GS,3500.0,1.22,2.0,-1.0
104,Alex Abrines,SG,OKC,3500.0,1.12,0.0,-1.0
105,Lorenzo Brown,PG,TOR,3500.0,1.08,2.9,-1.0
106,Royce O'Neale,SF,UTA,3500.0,1.06,1.2,-1.0
