Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Bam Adebayo,PF,MIA,5500.0,41.0,18.7,-1.0
1,LeBron James,SF,LAL,12400.0,30.32,49.6,2.8
2,Kelly Jr,SF,PHO,7700.0,24.46,0.0,-1.0
3,Kent Bazemore,SG,ATL,4400.0,23.16,30.9,1.3
4,Rajon Rondo,PG,LAL,6100.0,22.3,52.0,-1.0
5,Eric Bledsoe,PG,MIL,7400.0,20.72,28.5,-1.0
6,DeMar DeRozan,SG,SA,8800.0,20.04,50.7,-1.0
7,Kelly Olynyk,PF,MIA,5600.0,19.96,20.5,-1.0
8,Josh Richardson,SF,MIA,6900.0,19.3,38.5,1.7
9,Khris Middleton,SG,MIL,7500.0,17.5,22.4,1.6
10,Elfrid Payton,PG,NO,6500.0,16.78,27.8,-1.0
11,Trae Young,PG,ATL,9200.0,16.74,24.6,-1.0
12,Devin Booker,SG,PHO,8700.0,15.98,37.5,-1.0
13,De'Aaron Fox,PG,SAC,8400.0,15.74,35.3,-1.0
14,Cheick Diallo,PF,NO,4800.0,15.32,9.0,-1.0
15,Julius Randle,PF,NO,9000.0,15.08,56.1,-1.0
16,Nikola Mirotic,SF,MIL,5600.0,13.46,29.4,-1.0
17,D'Angelo Russell,SG,BKN,9100.0,13.14,35.9,-1.0
18,Buddy Hield,SG,SAC,7600.0,12.76,52.7,1.7
19,Giannis Antetokounmpo,SF,MIL,12200.0,12.28,48.6,2.8
20,LaMarcus Aldridge,PF,SA,8600.0,11.3,31.8,-1.0
21,Tyler Johnson,PG,PHO,5100.0,11.02,35.8,-1.0
22,Donovan Mitchell,SG,UTA,9300.0,10.98,31.9,-1.0
23,Will Barton,SF,DEN,6000.0,10.86,21.7,-1.0
24,Jamal Murray,PG,DEN,6900.0,10.6,38.4,1.7
25,Danilo Gallinari,SF,LAC,7300.0,9.8,33.7,1.7
26,Ricky Rubio,PG,UTA,7200.0,9.72,23.6,1.5
27,Mitchell Robinson,C1B,NY,7100.0,9.49,16.4,0.7
28,Luka Doncic,SG,DAL,9800.0,9.44,31.7,-1.0
29,Damyean Dotson,SG,NY,4800.0,9.04,18.3,-1.0
30,Kyle Kuzma,PF,LAL,7000.0,9.02,18.7,1.7
31,Lou Williams,SG,LAC,7400.0,8.92,32.1,1.8
32,Dwyane Wade,SG,MIA,6200.0,8.78,34.9,1.7
33,Nikola Jokic,C1B,DEN,11200.0,8.61,40.0,2.1
34,Rudy Gay,SF,SA,5900.0,8.38,39.8,1.4
35,Hassan Whiteside,C1B,MIA,7500.0,7.95,15.4,-1.0
36,Malcolm Brogdon,SG,MIL,6500.0,7.84,30.4,-1.0
37,Bogdan Bogdanovic,SG,SAC,6800.0,7.68,21.7,1.6
38,Willie Cauley-Stein,C1B,SAC,6100.0,7.66,30.9,1.6
39,Montrezl Harrell,PF,LAC,7200.0,7.4,30.7,1.7
40,Dennis Jr,PG,NY,7000.0,7.18,0.0,-1.0
41,Caris LeVert,SG,BKN,6300.0,7.12,33.5,-1.0
42,DeAndre' Bembry,SF,ATL,4600.0,7.1,24.1,-1.0
43,Justise Winslow,SF,MIA,6500.0,6.82,36.5,1.6
44,Paul Millsap,PF,DEN,7800.0,6.8,24.2,1.4
45,Derrick Jr,SF,MIA,3800.0,6.6,0.0,-1.0
46,Harrison Barnes,SF,SAC,5700.0,6.54,35.5,-1.0
47,Josh Jackson,PF,PHO,5100.0,6.46,27.3,-1.0
