Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,12700.0,39.28,82.2,2.9
1,Josh Hart,SG,LAL,6500.0,28.38,39.0,-1.0
2,Bradley Beal,SG,WAS,9800.0,28.3,40.8,2.2
3,Tomas Satoransky,PG,WAS,6200.0,26.44,0.0,-1.0
4,Kyle Kuzma,PF,LAL,7400.0,25.68,12.7,1.6
5,Trevor Ariza,SF,WAS,6600.0,21.94,0.0,-1.0
6,Jeff Green,SF,WAS,5600.0,19.08,37.2,-1.0
7,Lonzo Ball,PG,LAL,6500.0,18.3,25.3,-1.0
8,Russell Westbrook,PG,OKC,12000.0,16.44,56.2,2.7
9,Tyus Jones,PG,MIN,6300.0,15.28,36.7,-1.0
10,Brandon Ingram,SF,LAL,6800.0,13.9,36.7,-1.0
11,Rodions Kurucs,PF,BKN,4800.0,13.68,15.9,-1.0
12,Karl-Anthony Towns,C1B,MIN,10500.0,13.53,51.9,2.3
13,Larry Jr,PF,CLE,7400.0,13.1,0.0,1.0
14,Dennis Schroder,SG,OKC,5100.0,12.78,0.0,1.6
15,Justise Winslow,SF,MIA,7100.0,12.66,27.3,1.5
16,Ivica Zubac,C1B,LAL,3800.0,12.26,13.9,-1.0
17,D'Angelo Russell,SG,BKN,7000.0,11.44,55.5,-1.0
18,Alec Burks,SG,CLE,5400.0,11.16,12.6,-1.0
19,John Collins,PF,ATL,8400.0,11.08,33.1,-1.0
20,Mo Bamba,C1B,ORL,4100.0,10.69,0.0,0.0
21,Kris Dunn,PG,CHI,7800.0,10.56,30.6,-1.0
22,Nikola Vucevic,C1B,ORL,9800.0,10.34,53.9,2.3
23,Jerami Grant,PF,OKC,5800.0,9.76,21.4,-1.0
24,Paul George,SF,OKC,10000.0,9.62,55.8,2.7
25,Kemba Walker,PG,CHA,9400.0,9.6,22.1,2.3
26,Ben Simmons,PG,PHI,9500.0,9.08,42.1,2.0
27,Blake Griffin,PF,DET,8800.0,8.72,52.1,2.0
28,Devin Booker,SG,PHO,8600.0,8.58,48.4,-1.0
29,Lauri Markkanen,PF,CHI,7400.0,8.52,27.7,-1.0
30,Joe Harris,SF,BKN,4800.0,8.5,25.9,-1.0
31,Jordan Clarkson,SG,CLE,5700.0,8.26,19.5,-1.0
32,James Johnson,PF,MIA,5100.0,7.94,18.2,-1.0
33,Thomas Bryant,C1B,WAS,6600.0,7.86,46.5,1.4
34,Mikal Bridges,SF,PHO,4400.0,7.5,9.7,-1.0
35,Joel Embiid,C1B,PHI,11000.0,7.17,77.6,2.8
36,Luka Doncic,SG,DAL,7800.0,7.16,34.0,-1.0
37,Tyler Johnson,PG,MIA,4700.0,7.14,32.8,-1.0
38,TJ Warren,SF,PHO,7100.0,6.96,9.4,-1.0
39,Trae Young,PG,ATL,7100.0,6.86,21.1,-1.0
40,Harrison Barnes,SF,DAL,5900.0,6.8,29.3,-1.0
41,Spencer Dinwiddie,PG,BKN,6800.0,6.68,21.0,1.7
42,Deandre Ayton,C1B,PHO,7900.0,6.63,39.2,-1.0
43,Steven Adams,C1B,OKC,7000.0,6.48,40.5,1.3
44,Jrue Holiday,SG,NO,8600.0,6.32,30.8,2.1
45,Aaron Gordon,PF,ORL,7400.0,6.02,41.9,1.6
46,Cedi Osman,SF,CLE,5100.0,6.0,16.1,-1.0
47,Taj Gibson,PF,MIN,4800.0,5.94,13.5,-1.0
48,Collin Sexton,PG,CLE,5500.0,5.62,21.8,-1.0
49,Andre Drummond,C1B,DET,9500.0,5.32,34.0,1.8
50,Julius Randle,C1B,NO,8500.0,5.09,35.8,-1.0
51,Jayson Tatum,PF,BOS,6700.0,5.04,19.6,1.5
52,Reggie Jackson,PG,DET,5400.0,4.96,36.9,-1.0
53,Nicolas Batum,SF,CHA,4500.0,4.9,21.0,-1.0
54,Rodney Hood,SF,CLE,3900.0,4.82,24.9,-1.0
55,Maxi Kleber,PF,DAL,3800.0,4.8,15.3,-1.0
56,Wendell Jr,PF,CHI,6500.0,4.64,0.0,-1.0
57,Dewayne Dedmon,C1B,ATL,6500.0,4.59,23.3,1.5
58,DeAndre' Bembry,SF,ATL,5500.0,4.5,21.4,-1.0
59,Andrew Wiggins,SG,MIN,6400.0,4.4,36.9,1.6
60,Kelly Jr,SF,PHO,4100.0,4.4,0.0,-1.0
61,Darius Miller,SF,NO,4500.0,4.34,8.6,-1.0
62,E'Twaun Moore,SF,NO,4300.0,4.3,24.7,-1.0
63,Marvin Williams,PF,CHA,6000.0,4.24,15.4,-1.0
64,Jaron Blossomgame,SF,CLE,3500.0,4.18,1.4,-1.0
65,Garrett Temple,SG,MEM,3800.0,4.12,21.7,-1.0
66,Jaylen Brown,SG,BOS,4500.0,4.06,20.0,-1.0
67,Mike Conley,PG,MEM,8700.0,3.94,2.1,-1.0
68,Cheick Diallo,PF,NO,3500.0,3.9,0.0,0.0
69,JJ Redick,SG,PHI,5200.0,3.7,0.0,-1.0
