Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Giannis Antetokounmpo,SF,MIL,12200.0,80.62,84.6,2.8
1,Tobias Harris,PF,PHI,7000.0,70.68,29.3,-1.0
2,Ben Simmons,PG,PHI,9400.0,54.74,29.3,1.7
3,Joel Embiid,C1B,PHI,11600.0,48.32,81.1,2.8
4,Khris Middleton,SG,MIL,6900.0,39.56,32.6,1.7
5,Eric Bledsoe,PG,MIL,8000.0,38.36,0.0,-1.0
6,JJ Redick,SF,PHI,5600.0,35.32,0.0,-1.0
7,Marvin III,PF,SAC,7500.0,34.04,25.1,1.7
8,Kevin Durant,SF,GS,9800.0,31.44,28.2,2.3
9,JaVale McGee,C1B,LAL,7900.0,30.86,33.1,1.4
10,Nemanja Bjelica,SF,SAC,3700.0,30.46,18.4,-1.0
11,Stephen Curry,PG,GS,9500.0,30.2,30.5,2.2
12,Quinn Cook,PG,GS,3600.0,27.56,22.7,-1.0
13,Pat Connaughton,SG,MIL,4800.0,23.7,13.2,-1.0
14,Jonah Bolden,PF,PHI,5000.0,23.56,14.6,-1.0
15,Lance Stephenson,SF,LAL,4700.0,22.98,16.1,-1.0
16,Buddy Hield,SG,SAC,7700.0,22.94,39.4,1.7
17,Ersan Ilyasova,PF,MIL,3800.0,20.74,5.4,-1.0
18,Harrison Barnes,SF,SAC,5000.0,20.3,15.8,-1.0
19,DJ Wilson,PF,MIL,3500.0,20.02,0.0,-1.0
20,Draymond Green,PF,GS,7100.0,19.78,32.8,1.0
21,Bogdan Bogdanovic,SG,SAC,5800.0,19.0,33.3,1.6
22,De'Aaron Fox,PG,SAC,8600.0,18.1,39.6,-1.0
23,Rajon Rondo,PG,LAL,7500.0,17.74,23.8,-1.0
24,Larry Jr,PF,CLE,7400.0,17.58,0.0,1.2
25,Kentavious Caldwell-Pope,SG,LAL,6200.0,17.54,15.9,-1.0
26,Brook Lopez,C1B,MIL,6600.0,17.41,26.4,1.2
27,Klay Thompson,SG,GS,7100.0,14.44,23.3,-1.0
28,TJ McConnell,PG,PHI,3600.0,13.32,0.0,-1.0
29,Sterling Brown,SG,MIL,4100.0,13.02,23.5,-1.0
30,Cedi Osman,SF,CLE,5800.0,12.98,24.3,-1.0
31,Collin Sexton,PG,CLE,6600.0,12.38,22.7,-1.0
32,Alex Caruso,PG,LAL,5200.0,9.0,24.0,-1.0
33,Johnathan Williams,PF,LAL,3800.0,8.08,38.1,-1.0
34,DeMarcus Cousins,C1B,GS,9200.0,7.43,40.5,-1.0
35,Jordan Clarkson,SG,CLE,6500.0,7.4,29.9,-1.0
36,Ante Zizic,C1B,CLE,4300.0,7.15,0.0,-1.0
37,Brandon Knight,PG,CLE,3900.0,6.38,12.1,-1.0
38,Jordan Bell,C1B,GS,3500.0,6.12,7.4,-1.0
39,Tyson Chandler,C1B,LAL,3500.0,5.56,0.0,0.0
40,Willie Cauley-Stein,C1B,SAC,5600.0,5.44,30.8,1.4
41,Mike Scott,PF,PHI,3500.0,5.02,27.1,-1.0
42,David Nwaba,SG,CLE,3500.0,3.24,12.7,-1.0
43,Moritz Wagner,C1B,LAL,3800.0,2.96,22.2,-1.0
44,Boban Marjanovic,C1B,PHI,3500.0,2.83,2.0,-1.0
45,Amir Johnson,PF,PHI,3800.0,2.7,0.0,0.0
46,Marquese Chriss,PF,CLE,3500.0,2.52,15.4,-1.0
47,Tim Frazier,PG,MIL,3600.0,2.46,7.6,-1.0
48,Jonas Jerebko,PF,GS,3600.0,2.06,15.6,-1.0
49,Jonathon Simmons,SF,PHI,3500.0,1.84,0.0,0.0
50,George Hill,PG,MIL,3900.0,1.28,33.5,-1.0
51,Jemerrio Jones,PF,LAL,3500.0,1.24,20.9,-1.0
52,Kevon Looney,C1B,GS,3700.0,1.16,12.6,-1.0
53,Corey Brewer,SF,SAC,3700.0,1.06,13.7,-1.0
54,Shake Milton,SG,PHI,3500.0,1.02,2.0,-1.0
