Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Paul George,SF,OKC,10400.0,59.12,49.9,2.8
1,Russell Westbrook,PG,OKC,12000.0,44.88,31.5,2.8
2,Devin Booker,SG,PHO,9300.0,42.78,66.8,-1.0
3,Delon Wright,SG,MEM,5700.0,37.8,50.1,-1.0
4,Nikola Vucevic,C1B,ORL,10000.0,33.4,47.2,2.0
5,DJ Augustin,PG,ORL,5800.0,31.68,0.0,-1.0
6,Damian Lillard,PG,POR,10600.0,30.5,59.2,2.1
7,D'Angelo Russell,SG,BKN,9100.0,30.28,58.8,-1.0
8,De'Anthony Melton,PG,PHO,3600.0,29.48,6.1,-1.0
9,Dennis Schroder,SG,OKC,5800.0,29.38,0.0,1.5
10,Joel Embiid,C1B,PHI,11900.0,27.26,33.0,2.8
11,Aaron Gordon,PF,ORL,7700.0,26.78,29.1,1.5
12,Mikal Bridges,SF,PHO,5100.0,23.04,8.3,-1.0
13,Tobias Harris,PF,PHI,7500.0,19.76,25.3,-1.0
14,Jimmy Butler,SG,PHI,8800.0,16.8,34.7,-1.0
15,Jonas Valanciunas,C1B,MEM,8100.0,16.79,41.3,-1.0
16,Joe Harris,SF,BKN,4600.0,16.5,25.1,-1.0
17,Justin Holiday,SG,MEM,4000.0,15.58,37.9,-1.0
18,Tyler Dorsey,SG,MEM,4300.0,15.56,38.1,-1.0
19,Deandre Ayton,C1B,PHO,7900.0,15.25,23.4,-1.0
20,Caris LeVert,SG,BKN,5000.0,14.4,32.1,-1.0
21,DeMarre Carroll,SF,BKN,4100.0,12.24,25.0,-1.0
22,Donovan Mitchell,SG,UTA,9000.0,11.98,22.3,-1.0
23,Spencer Dinwiddie,PG,BKN,5600.0,11.88,26.4,1.7
24,Ed Davis,PF,BKN,4200.0,11.76,23.8,-1.0
25,Derrick Favors,PF,UTA,6800.0,11.36,41.1,1.5
26,Ivan Rabb,PF,MEM,3700.0,11.2,12.0,-1.0
27,Jonathan Isaac,SF,ORL,5900.0,10.98,17.8,-1.0
28,Rudy Gobert,C1B,UTA,9400.0,10.53,44.0,1.9
29,Jake Layman,SF,POR,3500.0,10.32,1.5,-1.0
30,Evan Fournier,SG,ORL,6000.0,9.12,39.5,-1.0
31,Jerami Grant,PF,OKC,5600.0,8.72,7.4,-1.0
32,Chandler Parsons,SF,MEM,4500.0,8.56,9.6,-1.0
33,Rodions Kurucs,PF,BKN,4200.0,8.2,14.0,-1.0
34,Al-Farouq Aminu,PF,POR,4900.0,8.14,17.9,-1.0
35,Ricky Rubio,PG,UTA,6500.0,8.1,29.2,1.4
36,Richaun Holmes,PF,PHO,4400.0,7.6,8.1,-1.0
37,JJ Redick,SF,PHI,6300.0,7.32,0.0,-1.0
38,Ekpe Udoh,C1B,UTA,3500.0,7.16,5.9,-1.0
39,Terrence Ross,SG,ORL,5900.0,6.92,18.1,-1.0
40,Steven Adams,C1B,OKC,6000.0,6.58,31.6,1.0
41,Jusuf Nurkic,C1B,POR,8400.0,6.42,75.7,-1.0
42,Rodney Hood,SF,POR,4300.0,5.98,29.9,-1.0
43,Joe Ingles,SF,UTA,6100.0,5.84,25.7,-1.0
44,Dragan Bender,PF,PHO,3900.0,5.68,7.6,-1.0
45,Georges Niang,PF,UTA,3500.0,5.42,5.9,-1.0
46,Shake Milton,SG,PHI,3500.0,4.9,14.2,-1.0
47,Jae Crowder,SF,UTA,5400.0,4.82,23.6,-1.0
48,Bruno Caboclo,SF,MEM,4000.0,4.78,45.2,-1.0
49,Jimmer Fredette,SG,PHO,3500.0,4.66,9.7,-1.0
50,Jarrett Allen,C1B,BKN,6200.0,4.51,20.6,1.1
51,Markieff Morris,PF,OKC,3500.0,3.28,4.4,-1.0
52,Maurice Harkless,SF,POR,5200.0,3.24,33.1,-1.0
53,Khem Birch,PF,ORL,3700.0,2.88,17.5,-1.0
54,Seth Curry,PG,POR,4100.0,2.64,29.9,-1.0
55,Evan Turner,SF,POR,3500.0,2.26,8.0,-1.0
56,Mike Scott,PF,PHI,3600.0,1.8,10.6,-1.0
57,Jerian Grant,PG,ORL,3600.0,1.62,5.5,-1.0
58,Royce O'Neale,SF,UTA,3700.0,1.62,15.9,-1.0
59,Enes Kanter,C1B,POR,4700.0,1.57,28.5,-1.0
60,Wes Iwundu,SF,ORL,3900.0,1.56,0.0,0.0
61,TJ McConnell,PG,PHI,3500.0,1.54,0.0,-1.0
62,Zach Collins,PF,POR,3700.0,1.42,19.8,-1.0
63,Ray Spalding,PF,PHO,3500.0,1.4,3.8,-1.0
64,Jamal Crawford,SG,PHO,3500.0,1.32,0.0,0.0
65,Michael Carter-Williams,PG,ORL,3500.0,1.28,35.7,-1.0
66,Terrance Ferguson,SG,OKC,3500.0,1.26,27.1,-1.0
67,Rondae Hollis-Jefferson,PF,BKN,3900.0,1.24,0.0,0.0
68,Troy Daniels,SG,PHO,3500.0,1.18,14.0,-1.0
69,Nerlens Noel,C1B,OKC,3500.0,1.14,3.2,-1.0
70,Kyle Korver,SG,UTA,3800.0,1.14,12.9,-1.0
71,Raul Neto,PG,UTA,3500.0,1.04,17.5,-1.0
