Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,LeBron James,SF,LAL,11200.0,43.12,75.2,2.8
1,Kevin Durant,SF,GS,9900.0,32.22,40.9,2.2
2,Kenrich Williams,SF,NO,6400.0,28.72,11.4,-1.0
3,Ivan Rabb,PF,MEM,6400.0,26.52,7.1,-1.0
4,Stephen Curry,PG,GS,9100.0,25.46,52.0,2.1
5,Nikola Vucevic,C1B,ORL,9900.0,25.23,55.9,2.0
6,Ben Simmons,PG,PHI,8800.0,24.22,32.5,1.8
7,Trae Young,PG,ATL,7400.0,21.9,50.2,-1.0
8,Justin Holiday,SG,MEM,5300.0,21.78,15.8,-1.0
9,Rajon Rondo,PG,LAL,6200.0,18.98,27.4,-1.0
10,Jaren Jr,PF,MEM,6700.0,18.22,0.0,-1.0
11,Jonathan Isaac,SF,ORL,6400.0,17.86,37.9,-1.0
12,Donovan Mitchell,SG,UTA,8300.0,17.12,33.4,-1.0
13,Terrence Ross,SG,ORL,6000.0,16.92,9.2,-1.0
14,John Collins,PF,ATL,7700.0,16.88,34.1,-1.0
15,LaMarcus Aldridge,PF,SA,8200.0,16.78,46.2,-1.0
16,Rudy Gay,SF,SA,5900.0,16.66,43.4,1.4
17,Jaylen Brown,SG,BOS,5200.0,15.88,11.2,-1.0
18,Joel Embiid,C1B,PHI,11700.0,15.65,48.3,2.8
19,Jahlil Okafor,C1B,NO,5000.0,15.64,21.9,-1.0
20,Jrue Holiday,SG,NO,9500.0,15.58,37.6,2.2
21,Tobias Harris,PF,PHI,7200.0,15.52,21.6,-1.0
22,DeMar DeRozan,SG,SA,8100.0,15.14,28.7,-1.0
23,Bryn Forbes,PG,SA,4100.0,14.12,23.9,-1.0
24,Ricky Rubio,PG,UTA,6300.0,13.78,30.8,1.5
25,Rudy Gobert,C1B,UTA,9000.0,13.43,33.7,1.9
26,Draymond Green,PF,GS,6900.0,12.56,34.4,0.8
27,Bruno Caboclo,SF,MEM,4200.0,12.52,19.3,-1.0
28,Davis Bertans,SF,SA,4400.0,12.24,23.6,-1.0
29,Jimmy Butler,SG,PHI,8200.0,12.22,33.3,-1.0
30,Aaron Gordon,PF,ORL,7100.0,11.86,34.8,1.5
31,Patty Mills,PG,SA,4400.0,11.8,30.7,-1.0
32,Brandon Ingram,SF,LAL,6200.0,11.72,26.7,-1.0
33,DeMarcus Cousins,C1B,GS,7300.0,10.89,35.5,-1.0
34,Klay Thompson,SG,GS,7400.0,10.5,33.3,-1.0
35,Frank Jackson,PG,NO,3800.0,10.42,6.2,-1.0
36,Marcus Smart,SG,BOS,5400.0,9.92,19.3,-1.0
37,Jayson Tatum,PF,BOS,7200.0,9.86,44.5,1.6
38,Taurean Prince,SF,ATL,5400.0,9.18,28.7,-1.0
39,Terry Rozier,PG,BOS,7200.0,9.0,23.3,-1.0
40,Daniel Theis,PF,BOS,4000.0,8.94,10.2,-1.0
41,Kyle Kuzma,PF,LAL,6700.0,8.92,28.5,1.7
42,JaVale McGee,C1B,LAL,6300.0,8.57,9.8,1.5
43,DJ Augustin,PG,ORL,5400.0,8.4,0.0,-1.0
44,Kentavious Caldwell-Pope,SG,LAL,3600.0,8.32,24.4,-1.0
45,Derrick Favors,PF,UTA,5400.0,8.32,35.4,1.4
46,Joe Ingles,SF,UTA,5500.0,8.26,15.0,-1.0
47,Al Horford,C1B,BOS,7500.0,8.16,51.1,1.4
48,Jonah Bolden,PF,PHI,3500.0,8.06,0.0,0.0
49,Tim Frazier,PG,NO,4600.0,8.06,23.3,-1.0
50,Gordon Hayward,SF,BOS,5300.0,7.92,36.3,1.4
51,Darius Miller,SF,NO,4500.0,7.88,17.4,-1.0
52,JJ Redick,SF,PHI,5700.0,7.72,0.0,-1.0
