Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Troy Jr,SF,WAS,4300.0,72.88,0.0,-1.0
1,Kevin Durant,SF,GS,10100.0,41.3,23.9,2.0
2,Kemba Walker,PG,CHA,9600.0,36.18,19.7,2.0
3,Buddy Hield,SG,SAC,7300.0,33.8,39.5,1.7
4,Delon Wright,SG,MEM,6000.0,32.06,45.6,-1.0
5,Jonas Valanciunas,C1B,MEM,8500.0,30.83,19.9,-1.0
6,Danilo Gallinari,SF,LAC,7500.0,29.64,49.5,1.6
7,Bobby Portis,PF,WAS,6700.0,28.52,12.8,-1.0
8,Quinn Cook,PG,GS,3500.0,28.08,32.8,-1.0
9,De'Aaron Fox,PG,SAC,9100.0,22.3,25.3,-1.0
10,Thomas Bryant,C1B,WAS,7000.0,20.5,49.3,1.2
11,Jordan McRae,SG,WAS,3900.0,19.76,28.7,-1.0
12,Shai Gilgeous-Alexander,PG,LAC,6000.0,19.4,31.3,-1.0
13,Jabari Parker,SF,WAS,6400.0,19.14,37.7,-1.0
14,Bradley Beal,SG,WAS,9600.0,18.98,36.6,1.8
15,Bruno Caboclo,SF,MEM,5800.0,18.38,18.4,-1.0
16,Nemanja Bjelica,SF,SAC,5000.0,17.7,16.2,-1.0
17,Stephen Curry,PG,GS,9800.0,17.28,48.0,2.0
18,Klay Thompson,SG,GS,7300.0,16.9,23.2,-1.0
19,LaMarcus Aldridge,PF,SA,9200.0,16.24,62.1,-1.0
20,Nikola Jokic,C1B,DEN,10400.0,16.13,52.8,2.2
21,Tyler Dorsey,SG,MEM,4500.0,15.74,15.5,-1.0
22,Rudy Gay,SF,SA,6100.0,15.54,30.3,1.6
23,Marvin Williams,PF,CHA,4700.0,14.82,11.3,-1.0
24,Jeremy Lamb,SG,CHA,5400.0,14.56,32.1,1.5
25,Miles Bridges,SF,CHA,5500.0,14.16,11.8,-1.0
26,Lou Williams,SG,LAC,7600.0,14.12,24.6,1.7
27,DeMar DeRozan,SG,SA,8900.0,13.7,35.9,-1.0
28,Paul Millsap,PF,DEN,7200.0,13.56,34.5,1.5
29,Harrison Barnes,SF,SAC,5200.0,13.1,20.8,-1.0
30,Ivan Rabb,PF,MEM,3500.0,12.88,14.1,-1.0
31,Justin Holiday,SG,MEM,5100.0,12.8,19.9,-1.0
32,Jamal Murray,PG,DEN,7300.0,12.12,19.4,1.7
33,Montrezl Harrell,PF,LAC,7600.0,11.68,24.7,1.3
34,Dwayne Bacon,SG,CHA,5400.0,10.1,14.4,-1.0
35,Chandler Parsons,SF,MEM,4400.0,9.18,25.6,-1.0
36,Will Barton,SF,DEN,5100.0,8.94,25.8,-1.0
37,Tomas Satoransky,PG,WAS,5900.0,8.78,0.0,-1.0
38,Frank Kaminsky,PF,CHA,5000.0,8.52,16.4,-1.0
39,Gary Harris,SF,DEN,4800.0,8.18,14.4,-1.0
40,Draymond Green,PF,GS,6800.0,8.14,29.5,0.8
41,Derrick White,PG,SA,6200.0,7.52,14.1,-1.0
42,Bogdan Bogdanovic,SG,SAC,5200.0,7.48,31.1,1.6
43,Monte Morris,SG,DEN,4000.0,6.56,12.5,-1.0
44,DeMarcus Cousins,C1B,GS,8800.0,6.51,25.6,-1.0
45,Jordan Bell,C1B,GS,3500.0,6.26,19.6,-1.0
46,Patrick Beverley,PG,LAC,5600.0,6.16,9.8,-1.0
47,JaMychal Green,PF,LAC,4000.0,5.54,21.5,-1.0
48,Willie Cauley-Stein,C1B,SAC,6700.0,4.8,28.2,1.2
49,Davis Bertans,SF,SA,3500.0,4.76,7.7,-1.0
50,Bryn Forbes,PG,SA,4200.0,4.56,23.1,-1.0
51,Jerome Robinson,PG,LAC,3500.0,4.52,2.0,-1.0
52,Mason Plumlee,C1B,DEN,4800.0,4.27,25.2,-1.0
53,Jeff Green,SF,WAS,4200.0,3.92,0.0,0.0
54,Willy Hernangomez,C1B,CHA,4200.0,3.79,0.0,-1.0
55,Landry Shamet,PG,LAC,4000.0,3.5,14.1,-1.0
56,Andrew Bogut,C1B,GS,3500.0,3.02,18.6,-1.0
57,Jakob Poeltl,C1B,SA,4900.0,3.02,0.0,0.0
58,Andre Iguodala,SG,GS,4100.0,2.98,11.6,-1.0
59,Kevon Looney,C1B,GS,3500.0,2.58,12.3,-1.0
60,Marco Belinelli,SG,SA,3900.0,2.42,18.5,-1.0
61,Patty Mills,PG,SA,3600.0,2.38,11.1,-1.0
62,Garrett Temple,SG,LAC,4000.0,2.2,16.3,-1.0
63,Jevon Carter,PG,MEM,3500.0,2.08,10.4,-1.0
64,Bismack Biyombo,C1B,CHA,3500.0,1.9,6.9,-1.0
65,Malik Beasley,SG,DEN,3700.0,1.84,13.5,-1.0
66,Ivica Zubac,C1B,LAC,5100.0,1.7,20.8,-1.0
67,Torrey Craig,SG,DEN,3500.0,1.64,2.4,-1.0
68,Devonte' Graham,PG,CHA,3800.0,1.14,8.0,-1.0
