Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11800.0,85.9,53.5,0
1,Paul George,SF,OKC,10400.0,56.52,39.2,0
2,Kyrie Irving,PG,BOS,9700.0,49.5,44.0,0
3,Damian Lillard,PG,POR,10300.0,45.14,47.8,0
4,Nikola Vucevic,C1B,ORL,8700.0,40.74,54.8,0
5,Kawhi Leonard,SF,TOR,9700.0,32.12,31.0,0
6,Aaron Gordon,PF,ORL,6700.0,31.48,27.9,0
7,Maurice Harkless,SF,POR,5300.0,25.4,14.1,0
8,Khem Birch,PF,ORL,3600.0,25.36,4.4,0
9,CJ McCollum,SG,POR,8000.0,24.86,39.9,0
10,Tyreke Evans,SF,IND,4700.0,22.62,21.9,0
11,Jonathan Isaac,SF,ORL,5100.0,22.46,35.9,0
12,Jaylen Brown,SG,BOS,4400.0,22.06,33.9,0
13,Thaddeus Young,PF,IND,7100.0,21.8,36.3,0
14,Dennis Schroder,SG,OKC,5000.0,21.1,0.0,0
15,Pascal Siakam,PF,TOR,8500.0,20.56,49.2,0
16,Jerami Grant,PF,OKC,5500.0,19.74,27.9,0
17,Bojan Bogdanovic,SF,IND,6500.0,19.14,32.0,0
18,Marcus Morris,PF,BOS,5100.0,18.74,21.4,0
19,Jayson Tatum,PF,BOS,6800.0,18.56,30.4,0
20,Kyle Lowry,PG,TOR,7800.0,18.18,36.0,0
21,DJ Augustin,PG,ORL,6000.0,17.0,0.0,0
22,Terry Rozier,PG,BOS,3900.0,16.46,14.4,0
23,Cory Joseph,PG,IND,4100.0,16.4,16.1,0
24,Enes Kanter,C1B,POR,7300.0,16.0,25.5,0
25,Gordon Hayward,SF,BOS,5800.0,15.32,13.5,0
26,Al-Farouq Aminu,PF,POR,5400.0,15.24,21.8,0
27,Terrence Ross,SG,ORL,5500.0,13.86,34.1,0
28,Evan Fournier,SG,ORL,5100.0,13.78,14.9,0
29,Marc Gasol,C1B,TOR,6200.0,12.36,26.1,0
30,Serge Ibaka,PF,TOR,5300.0,11.38,21.6,0
31,Domantas Sabonis,PF,IND,5800.0,10.62,34.4,0
32,Steven Adams,C1B,OKC,6900.0,10.26,21.4,0
33,Danny Green,SG,TOR,4300.0,10.16,22.2,0
34,Darren Collison,PG,IND,4500.0,10.12,16.1,0
35,Daniel Theis,PF,BOS,3500.0,10.0,1.2,0
36,Evan Turner,SF,POR,3800.0,9.6,2.6,0
37,Myles Turner,C1B,IND,6100.0,9.52,29.4,0
38,Rodney Hood,SF,POR,3500.0,8.96,7.4,0
39,TJ Leaf,PF,IND,3500.0,8.74,0.0,0
40,Fred VanVleet,PG,TOR,4200.0,8.7,10.1,0
41,Seth Curry,PG,POR,3600.0,8.4,2.2,0
42,Wesley Matthews,SG,IND,3800.0,7.78,17.8,0
43,Markieff Morris,PF,OKC,3900.0,6.7,17.2,0
44,Edmond Sumner,PG,IND,3500.0,6.14,0.0,0
45,Aron Baynes,C1B,BOS,4000.0,6.14,9.1,0
46,Al Horford,C1B,BOS,6700.0,5.6,35.6,0
47,Michael Carter-Williams,PG,ORL,4100.0,5.54,6.3,0
48,Aaron Holiday,SG,IND,3500.0,5.38,0.0,0
49,Eric Moreland,PF,TOR,3500.0,5.0,0.0,0
50,Norman Powell,SF,TOR,3700.0,4.9,12.4,0
51,Doug McDermott,SF,IND,3500.0,3.46,0.0,0
52,Brad Wanamaker,PG,BOS,3500.0,3.04,0.0,0
53,Zach Collins,PF,POR,3800.0,2.86,10.3,0
54,Terrance Ferguson,SG,OKC,3500.0,2.36,10.4,0
55,Wes Iwundu,SF,ORL,3500.0,2.3,0.0,0
56,Jake Layman,SF,POR,3500.0,2.28,0.0,0
57,Nerlens Noel,C1B,OKC,3500.0,1.75,7.6,0
58,Jeremy Lin,PG,TOR,3500.0,1.08,0.0,0
59,Meyers Leonard,PF,POR,3500.0,1.06,10.6,0
