Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,13900.0,53.94,69.2,2.7
1,D'Angelo Russell,SG,BKN,8600.0,32.98,54.3,-1.0
2,Giannis Antetokounmpo,SF,MIL,11400.0,26.68,60.1,2.8
3,Rajon Rondo,PG,LAL,6900.0,24.32,27.9,-1.0
4,Paul George,SF,OKC,11100.0,22.48,59.2,2.8
5,Blake Griffin,PF,DET,10000.0,22.1,34.9,2.1
6,LaMarcus Aldridge,PF,SA,8800.0,21.64,52.8,-1.0
7,Russell Westbrook,PG,OKC,11900.0,20.96,58.8,2.8
8,Kelly Jr,SF,PHO,6300.0,20.08,0.0,-1.0
9,Shabazz Napier,PG,BKN,5100.0,18.78,41.6,-1.0
10,Bobby Portis,PF,CHI,5700.0,18.26,22.5,-1.0
11,Ben Simmons,PG,PHI,9400.0,17.94,47.6,2.0
12,Jrue Holiday,SG,NO,9500.0,17.58,55.2,2.0
13,Kenneth Faried,PF,HOU,7400.0,16.9,40.2,-1.0
14,Devin Booker,SG,PHO,8100.0,16.2,54.5,-1.0
15,Josh Jackson,PF,PHO,5800.0,15.62,29.7,-1.0
16,Nikola Vucevic,C1B,ORL,10200.0,15.57,53.7,2.0
17,Rudy Gay,SF,SA,6000.0,15.34,34.5,1.5
18,Corey Brewer,SF,PHI,4500.0,14.58,14.6,-1.0
19,Otto Jr,SF,WAS,7000.0,13.5,0.0,-1.0
20,Ante Zizic,C1B,CLE,6500.0,13.28,0.0,-1.0
21,Zach LaVine,SG,CHI,7200.0,12.34,41.3,-1.0
22,Brandon Ingram,SF,LAL,6900.0,12.32,46.5,-1.0
23,Jimmy Butler,SG,PHI,8300.0,12.2,52.0,-1.0
24,Zaza Pachulia,C1B,DET,4200.0,11.55,14.3,-1.0
25,Jonathan Isaac,SF,ORL,5100.0,11.3,31.1,-1.0
26,Kentavious Caldwell-Pope,SG,LAL,4500.0,11.06,20.4,-1.0
27,Jahlil Okafor,C1B,NO,7200.0,10.92,46.4,-1.0
28,Bradley Beal,SG,WAS,10100.0,9.88,45.3,2.0
29,Tomas Satoransky,PG,WAS,6700.0,9.8,0.0,-1.0
30,PJ Tucker,PF,HOU,4700.0,9.14,0.0,-1.0
31,Derrick White,PG,SA,5700.0,9.04,33.9,-1.0
32,Joel Embiid,C1B,PHI,11600.0,8.92,47.2,2.8
33,Lauri Markkanen,PF,CHI,7200.0,8.56,45.3,-1.0
34,Dennis Schroder,SG,OKC,5100.0,8.52,0.0,1.7
35,Bryn Forbes,PG,SA,4400.0,8.5,16.7,-1.0
36,Kris Dunn,PG,CHI,7200.0,8.12,18.6,-1.0
37,JJ Redick,SF,PHI,5800.0,8.08,0.0,-1.0
38,Lance Stephenson,SF,LAL,4300.0,7.76,11.8,-1.0
39,Aaron Gordon,PF,ORL,6800.0,7.62,39.3,1.4
40,Darius Miller,SF,NO,4200.0,7.36,30.2,-1.0
41,Evan Fournier,SG,ORL,5900.0,7.3,23.3,-1.0
42,Jerami Grant,PF,OKC,6100.0,7.02,35.9,-1.0
43,Khris Middleton,SG,MIL,6600.0,6.94,25.2,1.6
44,DJ Augustin,PG,ORL,4600.0,6.64,0.0,-1.0
45,Elie Okobo,PG,PHO,4200.0,6.6,0.0,-1.0
46,Eric Gordon,SG,HOU,5500.0,6.42,19.6,-1.0
47,Mikal Bridges,SF,PHO,4600.0,6.22,39.7,-1.0
48,Gary Clark,SF,HOU,3500.0,6.16,0.0,0.0
49,Eric Bledsoe,PG,MIL,7000.0,5.78,42.5,-1.0
50,Rodney Hood,SF,CLE,4800.0,5.28,19.3,-1.0
51,Wilson Chandler,SF,PHI,4100.0,5.06,25.3,-1.0
52,Trevor Ariza,SF,WAS,6600.0,5.06,25.5,-1.0
53,Rodions Kurucs,PF,BKN,4100.0,4.96,16.2,-1.0
54,Josh Hart,SG,LAL,3900.0,4.92,20.5,-1.0
55,Jeff Green,PF,WAS,4800.0,4.86,15.6,-1.0
56,Ivica Zubac,C1B,LAL,5800.0,4.74,11.9,-1.0
57,JaVale McGee,C1B,LAL,3900.0,4.66,42.3,1.5
58,Jonathon Simmons,SF,ORL,3600.0,4.66,14.8,-1.0
59,Reggie Jackson,PG,DET,5100.0,4.56,39.1,-1.0
60,Alec Burks,SG,CLE,5100.0,4.44,26.5,-1.0
61,Terrence Ross,SG,ORL,5600.0,4.4,26.7,-1.0
62,Jarrett Allen,C1B,BKN,6800.0,4.34,22.1,1.2
63,Moritz Wagner,C1B,LAL,3500.0,4.28,0.5,-1.0
64,Collin Sexton,PG,CLE,4500.0,4.08,18.1,-1.0
65,TJ McConnell,PG,PHI,4400.0,3.88,0.0,-1.0
66,Cedi Osman,SF,CLE,5400.0,3.68,48.5,-1.0
67,Richaun Holmes,PF,PHO,5000.0,3.68,24.3,-1.0
68,DeMarre Carroll,SF,BKN,4700.0,3.66,25.1,-1.0
69,Jawun Evans,PG,PHO,3500.0,3.52,0.0,0.0
70,Gerald Green,SF,HOU,3600.0,3.52,9.2,-1.0
71,Brook Lopez,C1B,MIL,5700.0,3.5,30.7,1.0
72,Ed Davis,PF,BKN,4300.0,3.48,19.4,-1.0
73,Cheick Diallo,PF,NO,3700.0,3.46,7.8,-1.0
74,Davis Bertans,SF,SA,4200.0,3.42,39.7,-1.0
75,Jon Leuer,PF,DET,3600.0,3.38,0.0,0.0
76,Rondae Hollis-Jefferson,PF,BKN,4400.0,3.36,22.8,-1.0
77,Austin Rivers,SG,HOU,3800.0,3.24,15.9,-1.0
78,Patty Mills,PG,SA,4200.0,3.14,25.3,-1.0
79,Joe Harris,SF,BKN,5300.0,3.08,29.5,-1.0
80,Jabari Parker,SF,CHI,4000.0,3.02,48.3,-1.0
81,Ian Mahinmi,C1B,WAS,3800.0,2.98,3.9,-1.0
82,Stanley Johnson,SF,DET,3500.0,2.72,28.0,-1.0
83,Marco Belinelli,SG,SA,4300.0,2.66,26.9,-1.0
84,James III,SF,HOU,3900.0,2.56,0.0,0.0
85,Mitchell Creek,SF,BKN,3500.0,2.5,0.0,0.0
86,Andre Drummond,C1B,DET,9100.0,2.49,50.6,1.7
87,Emanuel Terry,SF,PHO,3500.0,2.36,8.6,-1.0
88,DJ Wilson,PF,MIL,3500.0,2.34,0.0,-1.0
89,Jordan Clarkson,SG,CLE,5000.0,2.3,33.0,-1.0
90,Deng Adel,SF,CLE,3500.0,2.3,1.7,-1.0
91,Shake Milton,SG,PHI,3500.0,2.3,0.0,0.0
92,Luke Kennard,SG,DET,3700.0,2.06,27.4,-1.0
93,Thomas Bryant,C1B,WAS,5500.0,1.98,18.1,1.1
94,Nene Nene,C1B,HOU,3500.0,1.8,0.0,0.0
95,Robin Lopez,C1B,CHI,4000.0,1.62,6.4,-1.0
96,Michael Beasley,SF,LAL,4200.0,1.6,12.0,-1.0
97,Mike Muscala,C1B,PHI,3500.0,1.6,28.4,-1.0
98,Furkan Korkmaz,SG,PHI,3500.0,1.58,3.0,-1.0
99,Sam Dekker,SF,WAS,3800.0,1.56,12.1,-1.0
100,Jarell Martin,PF,ORL,3500.0,1.46,0.0,0.0
