Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,LeBron James,SF,LAL,11500.0,64.92,23.7,2.8
1,Bam Adebayo,PF,MIA,5800.0,60.48,21.1,-1.0
2,Anthony Davis,PF,NO,13100.0,44.28,68.9,2.8
3,Bradley Beal,SG,WAS,8300.0,39.14,38.9,2.2
4,Trey Lyles,PF,DEN,5100.0,34.78,17.8,-1.0
5,Nikola Jokic,C1B,DEN,10200.0,31.67,47.0,1.9
6,Tomas Satoransky,PG,WAS,4400.0,31.22,0.0,-1.0
7,Julius Randle,C1B,NO,8900.0,30.89,0.0,-1.0
8,Josh Hart,SG,LAL,4800.0,30.72,7.0,-1.0
9,Juancho Hernangomez,SF,DEN,5700.0,28.58,0.0,0.0
10,Serge Ibaka,PF,TOR,7100.0,28.22,24.4,1.6
11,Kyle Kuzma,PF,LAL,8100.0,26.7,31.7,1.7
12,Luka Doncic,SG,DAL,7900.0,25.62,46.7,-1.0
13,De'Aaron Fox,PG,SAC,7500.0,25.58,49.1,-1.0
14,Jamal Murray,PG,DEN,7800.0,24.94,36.0,1.6
15,Justise Winslow,SF,MIA,5500.0,24.0,7.9,1.5
16,Harrison Barnes,SF,DAL,5900.0,21.5,22.4,-1.0
17,Josh Richardson,SF,MIA,6200.0,20.92,34.2,1.6
18,Jeff Green,SF,WAS,5100.0,19.42,32.9,-1.0
19,John Wall,PG,WAS,9900.0,18.86,78.2,-1.0
20,Jalen Brunson,PG,DAL,4800.0,18.8,19.3,-1.0
21,Buddy Hield,SG,SAC,6300.0,18.68,33.8,1.7
22,Kawhi Leonard,SF,TOR,10100.0,15.62,47.8,2.0
23,Jrue Holiday,SG,NO,9200.0,14.38,39.4,2.0
24,Danny Green,SG,TOR,4600.0,13.1,16.0,-1.0
25,Markieff Morris,PF,WAS,5600.0,12.06,7.8,-1.0
26,Lonzo Ball,PG,LAL,6900.0,11.72,33.0,-1.0
27,Kelly Olynyk,PF,MIA,5500.0,11.38,15.7,-1.0
28,Nemanja Bjelica,SF,SAC,5200.0,10.84,39.5,-1.0
29,Monte Morris,SG,DEN,5200.0,9.44,28.8,-1.0
30,Kentavious Caldwell-Pope,SG,LAL,4300.0,8.78,42.7,-1.0
31,Bogdan Bogdanovic,SG,SAC,6400.0,8.78,29.9,1.6
32,Dwyane Wade,SG,MIA,4800.0,8.76,24.2,1.7
33,DeAndre Jordan,C1B,DAL,6900.0,8.19,49.1,-1.0
34,Mason Plumlee,C1B,DEN,6300.0,7.96,23.4,-1.0
35,Tim Frazier,PG,NO,5800.0,7.74,3.2,-1.0
36,Hassan Whiteside,C1B,MIA,7700.0,7.64,39.4,-1.0
37,James Johnson,PF,MIA,3900.0,7.52,12.0,-1.0
38,Wayne Ellington,SG,MIA,4300.0,6.94,0.0,0.0
39,E'Twaun Moore,SF,NO,4300.0,5.94,19.4,-1.0
40,Derrick Jr,SF,MIA,4600.0,5.56,0.0,-1.0
41,Dorian Finney-Smith,SF,DAL,4500.0,5.0,10.0,-1.0
42,Rodney McGruder,SG,MIA,4700.0,4.74,13.1,-1.0
43,Malik Beasley,SG,DEN,4400.0,4.5,16.5,-1.0
44,Isaac Bonga,SF,LAL,3500.0,4.22,5.7,-1.0
45,Lance Stephenson,SF,LAL,3700.0,4.2,24.3,-1.0
46,Dwight Powell,PF,DAL,3500.0,4.16,20.6,-1.0
47,Maxi Kleber,PF,DAL,4100.0,4.14,13.4,-1.0
48,Willie Cauley-Stein,C1B,SAC,7100.0,4.1,31.1,1.4
49,Tyson Chandler,C1B,LAL,3700.0,3.91,18.4,-1.0
50,Tyler Johnson,PG,MIA,4200.0,3.68,21.2,-1.0
51,Greg Monroe,C1B,TOR,4000.0,3.67,7.8,-1.0
52,Thomas Bryant,C1B,WAS,3900.0,3.44,33.2,1.4
53,Wesley Matthews,SG,DAL,5100.0,3.28,24.0,-1.0
54,Cheick Diallo,PF,NO,4100.0,2.72,3.0,-1.0
55,Torrey Craig,SG,DEN,3800.0,2.48,20.1,-1.0
56,Solomon Hill,SF,NO,4200.0,2.36,22.9,-1.0
57,Devin Harris,PG,DAL,3900.0,2.22,10.7,-1.0
58,Darius Miller,SF,NO,3800.0,1.96,13.4,-1.0
59,OG Anunoby,SF,TOR,3500.0,1.76,22.5,-1.0
60,Harry III,PF,SAC,3600.0,1.48,0.0,0.0
61,Delon Wright,SG,TOR,3600.0,1.12,31.6,-1.0
