Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Trae Young,PG,ATL,7900.0,31.38,39.8,-1.0
1,James Harden,SG,HOU,12300.0,30.94,57.6,2.8
2,Stephen Curry,PG,GS,9400.0,27.02,51.1,2.2
3,Kevin Durant,SF,GS,9500.0,26.76,33.9,2.2
4,Kemba Walker,PG,CHA,8600.0,23.64,34.8,2.3
5,Lou Williams,SG,LAC,7700.0,22.82,30.7,1.6
6,Buddy Hield,SG,SAC,7000.0,21.92,26.3,1.7
7,Klay Thompson,SG,GS,8400.0,21.46,40.6,-1.0
8,Alex Len,C1B,ATL,4900.0,21.37,3.2,1.3
9,Ben Simmons,PG,PHI,9400.0,20.1,53.1,1.9
10,Tobias Harris,PF,PHI,7600.0,18.58,40.7,-1.0
11,Kyle Kuzma,PF,LAL,6500.0,18.5,27.5,1.7
12,Jimmy Butler,SG,PHI,8600.0,15.96,48.3,-1.0
13,De'Aaron Fox,PG,SAC,8200.0,15.92,43.3,-1.0
14,Frank Kaminsky,PF,CHA,4300.0,14.26,21.6,-1.0
15,John Collins,PF,ATL,8600.0,14.06,35.5,-1.0
16,Draymond Green,PF,GS,6600.0,13.36,41.5,1.0
17,Taurean Prince,SF,ATL,5100.0,13.08,19.4,-1.0
18,Taj Gibson,PF,MIN,4700.0,13.06,1.2,-1.0
19,D'Angelo Russell,SG,BKN,8100.0,12.98,73.8,-1.0
20,Joe Harris,SF,BKN,4300.0,12.7,16.6,-1.0
21,Nicolas Batum,SF,CHA,5800.0,11.52,15.3,-1.0
22,Marvin Williams,PF,CHA,5400.0,11.34,9.9,-1.0
23,Harrison Barnes,SF,SAC,5400.0,11.1,27.9,-1.0
24,Rajon Rondo,PG,LAL,6500.0,10.64,37.2,-1.0
25,Danilo Gallinari,SF,LAC,7500.0,10.64,34.9,1.5
26,Tyus Jones,PG,MIN,4700.0,9.78,26.3,-1.0
27,Jeremy Lamb,SG,CHA,6500.0,9.62,42.7,1.7
28,Eric Gordon,SG,HOU,5500.0,9.22,17.7,-1.0
29,Montrezl Harrell,PF,LAC,8200.0,9.22,41.4,1.5
30,Ed Davis,PF,BKN,3900.0,9.16,15.3,-1.0
31,Clint Capela,C1B,HOU,8100.0,9.02,42.7,-1.0
