Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Josh Jackson,PF,PHO,5600.0,24.36,19.3,-1.0
1,Damian Lillard,PG,POR,9900.0,23.82,57.6,1.9
2,Trevor Ariza,SF,PHO,5600.0,22.12,27.1,-1.0
3,LaMarcus Aldridge,PF,SA,8000.0,21.7,25.6,-1.0
4,JJ Barea,PG,DAL,5900.0,18.9,0.0,-1.0
5,Donovan Mitchell,SG,UTA,8500.0,17.62,29.2,-1.0
6,Domantas Sabonis,PF,IND,7700.0,17.56,30.2,1.6
7,Harrison Barnes,SF,DAL,6500.0,16.3,20.3,-1.0
8,De'Aaron Fox,PG,SAC,7900.0,16.28,28.5,-1.0
9,Josh Richardson,SF,MIA,7400.0,16.02,18.3,1.5
10,CJ McCollum,SG,POR,7100.0,15.9,31.6,1.7
11,Justin Holiday,SG,CHI,6100.0,15.56,28.7,-1.0
12,Dwyane Wade,SG,MIA,5700.0,15.2,21.2,1.7
13,Rodney McGruder,SG,MIA,4800.0,14.92,19.4,-1.0
14,Joe Ingles,SF,UTA,6100.0,14.86,34.1,-1.0
15,DJ Augustin,PG,ORL,5000.0,14.8,0.0,-1.0
16,Deandre Ayton,C1B,PHO,6800.0,14.72,26.8,-1.0
17,Jae Crowder,SF,UTA,5400.0,14.56,13.6,-1.0
18,Jonathan Isaac,SF,ORL,4900.0,14.44,31.2,-1.0
19,Tyreke Evans,SF,IND,5300.0,13.88,14.6,-1.0
20,Jabari Parker,SF,CHI,7300.0,13.82,19.1,-1.0
21,Darren Collison,PG,IND,6600.0,13.72,35.1,1.1
22,Bogdan Bogdanovic,SG,SAC,6600.0,13.2,28.0,1.4
23,Rudy Gay,SF,SA,5500.0,13.14,3.7,1.5
24,Lauri Markkanen,PF,CHI,6200.0,13.04,40.5,-1.0
25,Ricky Rubio,PG,UTA,6900.0,12.54,32.5,1.5
26,Thaddeus Young,PF,IND,5500.0,12.38,17.6,1.3
27,Bojan Bogdanovic,SF,IND,5200.0,11.52,23.2,1.6
28,DeMar DeRozan,SG,SA,8400.0,11.44,29.9,-1.0
29,Tyler Johnson,PG,MIA,5600.0,11.24,11.7,-1.0
30,Nikola Vucevic,C1B,ORL,9700.0,11.02,37.5,2.1
31,Dorian Finney-Smith,SF,DAL,4800.0,11.0,12.8,-1.0
32,Cory Joseph,PG,IND,4400.0,10.6,18.9,-1.0
33,Terrence Ross,SG,ORL,5800.0,10.34,26.1,-1.0
34,Buddy Hield,SG,SAC,6000.0,10.26,29.5,1.6
35,Ryan Arcidiacono,PG,CHI,4800.0,9.84,5.7,-1.0
36,Wayne Ellington,SG,MIA,5400.0,9.48,8.6,-1.0
37,Rudy Gobert,C1B,UTA,9500.0,9.47,44.0,1.5
38,Wendell Jr,PF,CHI,5800.0,9.0,0.0,-1.0
39,Zach LaVine,SG,CHI,8400.0,8.58,0.0,-1.0
40,Aaron Gordon,PF,ORL,7400.0,8.32,48.1,1.5
41,Justise Winslow,SF,MIA,4400.0,8.2,29.0,1.5
42,Patty Mills,PG,SA,3800.0,7.64,11.2,-1.0
43,Hassan Whiteside,C1B,MIA,8200.0,7.11,35.3,-1.0
44,Nemanja Bjelica,SF,SAC,4400.0,7.06,18.9,-1.0
45,Luka Doncic,SG,DAL,7200.0,6.96,34.3,-1.0
46,DeAndre Jordan,C1B,DAL,7500.0,6.82,40.2,-1.0
47,Jonathon Simmons,SF,ORL,3900.0,6.8,12.9,-1.0
48,Al-Farouq Aminu,PF,POR,5400.0,6.74,32.6,-1.0
49,Derrick Favors,PF,UTA,5300.0,6.74,25.0,1.1
50,James Johnson,PF,MIA,3900.0,6.58,17.3,-1.0
51,Salah Mejri,C1B,DAL,3500.0,6.49,0.0,0.0
52,Richaun Holmes,PF,PHO,5500.0,6.42,22.5,-1.0
53,Elie Okobo,PG,PHO,4700.0,6.4,0.0,-1.0
54,Wesley Matthews,SG,DAL,5100.0,6.4,24.2,-1.0
55,Jusuf Nurkic,C1B,POR,8400.0,6.08,28.7,-1.0
56,Willie Cauley-Stein,C1B,SAC,7500.0,5.57,28.3,1.5
57,Mikal Bridges,SF,PHO,4300.0,5.52,29.0,-1.0
58,Maxi Kleber,PF,DAL,3600.0,5.3,28.0,-1.0
59,Bryn Forbes,PG,SA,3700.0,5.2,9.4,-1.0
60,Chimezie Metu,PF,SA,3500.0,4.94,19.2,-1.0
61,Myles Turner,C1B,IND,7100.0,4.74,52.7,-1.0
62,Evan Fournier,SG,ORL,5200.0,4.66,13.6,-1.0
63,Bam Adebayo,PF,MIA,4900.0,4.62,25.9,-1.0
64,Dwight Powell,PF,DAL,3700.0,4.48,11.3,-1.0
65,Raul Neto,PG,UTA,3600.0,4.32,16.6,-1.0
66,Evan Turner,SF,POR,4500.0,4.08,26.0,-1.0
67,Royce O'Neale,SF,UTA,3700.0,4.04,22.4,-1.0
68,Dennis Jr,PG,DAL,5900.0,3.92,0.0,-1.0
69,Troy Daniels,SG,PHO,3500.0,3.88,23.4,-1.0
70,Grayson Allen,SG,UTA,3500.0,3.84,0.0,0.0
71,Aaron Holiday,SG,IND,3600.0,3.66,15.5,-1.0
72,Quincy Pondexter,SG,SA,3600.0,3.62,3.9,-1.0
73,Iman Shumpert,SG,SAC,3800.0,3.6,15.9,-1.0
74,Kyle O'Quinn,C1B,IND,3500.0,3.6,0.0,0.0
75,Thabo Sefolosha,SF,UTA,3500.0,3.4,16.3,-1.0
76,Kelly Olynyk,PF,MIA,4600.0,3.16,27.2,-1.0
77,Devin Harris,PG,DAL,3800.0,2.88,18.6,-1.0
78,Antonio Blakeney,SG,CHI,3600.0,2.74,0.0,0.0
79,Doug McDermott,SF,IND,3700.0,2.72,5.2,-1.0
80,Davis Bertans,SF,SA,3500.0,2.5,24.2,-1.0
81,Meyers Leonard,PF,POR,3600.0,2.42,1.2,-1.0
82,Jalen Brunson,PG,DAL,3500.0,2.32,0.0,0.0
83,Derrick White,PG,SA,4700.0,2.3,19.0,-1.0
84,Maurice Harkless,SF,POR,4500.0,2.3,11.6,-1.0
85,Dante Cunningham,SF,SA,3500.0,2.22,13.4,-1.0
86,Zach Collins,PF,POR,3700.0,2.04,9.2,-1.0
87,Harry III,PF,SAC,4100.0,1.92,15.9,-1.0
88,Mo Bamba,C1B,ORL,3700.0,1.85,0.0,0.0
89,Kyle Korver,SG,UTA,3700.0,1.68,17.7,-1.0
90,Jamal Crawford,SG,PHO,4000.0,1.66,14.1,-1.0
91,Marco Belinelli,SG,SA,3800.0,1.62,9.5,-1.0
92,Shaquille Harrison,PG,CHI,3600.0,1.44,8.7,-1.0
93,Seth Curry,PG,POR,3500.0,1.2,1.0,-1.0
94,Chandler Hutchison,SF,CHI,3600.0,1.06,8.4,-1.0
