Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,13100.0,52.96,53.5,2.8
1,James Harden,SG,HOU,13000.0,28.74,53.5,2.8
2,Giannis Antetokounmpo,SF,MIL,12400.0,22.22,67.6,2.8
3,Austin Rivers,SG,HOU,4300.0,22.22,22.7,-1.0
4,Kevin Durant,SF,GS,10000.0,19.78,53.5,2.1
5,Damian Lillard,PG,POR,9000.0,19.2,43.0,2.2
6,De'Aaron Fox,PG,SAC,8500.0,19.04,22.5,-1.0
7,Draymond Green,PF,GS,7000.0,17.42,36.9,0.8
8,Stephen Curry,PG,GS,10100.0,16.2,51.0,2.1
9,Kawhi Leonard,SF,TOR,10200.0,16.18,60.4,2.3
10,Fred VanVleet,PG,TOR,5300.0,15.72,42.0,-1.0
11,CJ McCollum,SG,POR,6700.0,14.52,37.8,1.7
12,Nemanja Bjelica,SF,SAC,6500.0,14.02,32.3,-1.0
13,Buddy Hield,SG,SAC,7100.0,13.8,44.0,1.7
14,Gerald Green,SF,HOU,3900.0,12.1,15.4,-1.0
15,Dante Exum,PG,UTA,4100.0,11.2,13.9,-1.0
16,Ben Simmons,PG,PHI,9200.0,11.04,48.1,1.9
17,Blake Griffin,PF,DET,9100.0,11.0,56.5,2.2
18,Willie Cauley-Stein,C1B,SAC,7300.0,10.95,43.6,1.3
19,Joel Embiid,C1B,PHI,11500.0,10.4,50.9,2.8
20,Al-Farouq Aminu,PF,POR,5900.0,9.98,20.6,-1.0
21,Serge Ibaka,PF,TOR,6600.0,9.74,43.3,1.6
22,DeMar DeRozan,SG,SA,8900.0,9.6,26.8,-1.0
23,Ricky Rubio,PG,UTA,6900.0,9.22,25.4,1.4
24,Bryn Forbes,PG,SA,4700.0,9.06,13.2,-1.0
25,LaMarcus Aldridge,PF,SA,8700.0,9.0,36.9,-1.0
26,Alec Burks,SG,CLE,4500.0,8.96,22.6,-1.0
27,Joe Ingles,SF,UTA,5800.0,8.7,25.3,-1.0
28,Pascal Siakam,PF,TOR,7000.0,8.66,45.3,1.5
29,Donovan Mitchell,SG,UTA,7400.0,8.6,49.5,-1.0
30,PJ Tucker,PF,HOU,4400.0,8.6,0.0,-1.0
31,Eric Bledsoe,PG,MIL,7200.0,8.18,32.6,-1.0
32,Danuel House,SF,HOU,4700.0,7.86,20.8,-1.0
33,Luka Doncic,SG,DAL,7800.0,7.84,36.8,-1.0
34,Jrue Holiday,SG,NO,8600.0,7.5,41.5,2.1
35,Larry Jr,PF,CLE,6000.0,7.4,0.0,1.2
36,Harrison Barnes,SF,DAL,5900.0,7.36,14.0,-1.0
37,Brook Lopez,C1B,MIL,6000.0,7.21,6.4,1.3
38,Andre Drummond,C1B,DET,9000.0,6.5,45.6,1.9
39,Derrick White,PG,SA,6400.0,6.38,27.8,-1.0
40,Rudy Gay,SF,SA,5700.0,6.26,25.6,1.4
41,Derrick Favors,PF,UTA,6500.0,6.22,32.5,1.3
42,TJ McConnell,PG,PHI,4900.0,6.2,0.0,-1.0
43,Bogdan Bogdanovic,SG,SAC,6300.0,6.2,42.7,1.6
44,Jaron Blossomgame,SF,CLE,3500.0,5.96,0.0,0.0
45,JJ Redick,SG,PHI,5600.0,5.9,0.0,-1.0
46,Jonas Jerebko,PF,GS,3600.0,5.88,14.6,-1.0
47,Malcolm Brogdon,SG,MIL,5700.0,5.76,35.1,-1.0
48,Cedi Osman,SF,CLE,4800.0,5.7,27.7,-1.0
49,Klay Thompson,SG,GS,7600.0,5.64,32.8,-1.0
50,Jaren Jr,PF,MEM,6300.0,5.62,0.0,-1.0
51,Cheick Diallo,PF,NO,3500.0,5.52,7.6,-1.0
52,Darius Miller,SF,NO,4200.0,5.52,18.7,-1.0
53,Jusuf Nurkic,C1B,POR,9100.0,5.29,47.5,-1.0
54,Maxi Kleber,PF,DAL,3700.0,5.22,14.4,-1.0
55,Rudy Gobert,C1B,UTA,8800.0,5.2,28.7,1.9
56,Julius Randle,C1B,NO,8400.0,5.12,49.4,-1.0
57,Reggie Jackson,PG,DET,5600.0,5.02,16.9,-1.0
58,Mike Conley,PG,MEM,8400.0,4.82,25.7,-1.0
59,Kyle Anderson,SF,MEM,6100.0,4.74,27.3,-1.0
60,Kevon Looney,C1B,GS,4500.0,4.66,23.9,-1.0
61,Jordan Clarkson,SG,CLE,5200.0,4.48,36.3,-1.0
62,DeAndre Jordan,C1B,DAL,6800.0,4.34,22.1,-1.0
63,E'Twaun Moore,SF,NO,4400.0,4.32,19.7,-1.0
64,Clint Capela,C1B,HOU,8600.0,4.12,46.2,-1.0
65,Khris Middleton,SG,MIL,7500.0,4.1,31.9,1.7
66,Justin Holiday,SG,MEM,5300.0,4.1,7.4,-1.0
67,Collin Sexton,PG,CLE,5400.0,3.98,18.6,-1.0
68,Marc Gasol,C1B,MEM,8300.0,3.97,30.2,-1.0
69,OG Anunoby,SF,TOR,3600.0,3.94,4.4,-1.0
70,Davis Bertans,SF,SA,4000.0,3.88,22.0,-1.0
71,Danny Green,SG,TOR,4100.0,3.72,25.6,-1.0
72,Salah Mejri,C1B,DAL,3500.0,3.65,0.0,0.0
73,Jalen Brunson,PG,DAL,3600.0,3.62,39.2,-1.0
74,Garrett Temple,SG,MEM,3900.0,3.58,11.4,-1.0
75,Ekpe Udoh,C1B,UTA,3600.0,3.54,3.2,-1.0
76,DJ Wilson,PF,MIL,3500.0,3.52,0.0,-1.0
77,Furkan Korkmaz,SG,PHI,3700.0,3.52,20.2,-1.0
78,Mike Muscala,C1B,PHI,3600.0,3.51,8.1,-1.0
79,Jae Crowder,SF,UTA,4800.0,3.44,22.5,-1.0
80,Elfrid Payton,PG,NO,6200.0,3.28,21.5,-1.0
81,Dennis Jr,PG,DAL,5500.0,3.26,0.0,-1.0
82,Joakim Noah,C1B,MEM,3500.0,3.18,2.4,-1.0
83,Evan Turner,SF,POR,3600.0,3.14,29.6,-1.0
84,Ivan Rabb,PF,MEM,3500.0,3.06,0.0,-1.0
85,Reggie Bullock,SG,DET,4200.0,3.06,23.6,-1.0
86,Andre Iguodala,SG,GS,4300.0,2.66,0.0,-1.0
87,George Hill,PG,MIL,3800.0,2.54,19.9,-1.0
88,Demetrius Jackson,PG,PHI,3500.0,2.54,0.0,0.0
89,Justin Jackson,SF,SAC,3600.0,2.5,37.5,-1.0
90,Raul Neto,PG,UTA,3500.0,2.32,7.0,-1.0
91,JaMychal Green,PF,MEM,4600.0,2.16,19.0,-1.0
92,Jakob Poeltl,C1B,SA,3800.0,2.15,0.0,0.0
93,Wesley Matthews,SG,DAL,4900.0,2.1,20.4,-1.0
94,Tim Frazier,PG,NO,3600.0,2.04,9.7,-1.0
95,Patty Mills,PG,SA,3600.0,1.94,24.4,-1.0
96,Delon Wright,SG,TOR,3800.0,1.62,7.2,-1.0
97,Solomon Hill,SF,NO,3500.0,1.58,-1.0,-1.0
98,Kyle Korver,SG,UTA,3700.0,1.58,12.4,-1.0
99,Marco Belinelli,SG,SA,3800.0,1.54,14.3,-1.0
100,Dorian Finney-Smith,SF,DAL,3900.0,1.54,3.4,-1.0
101,Norman Powell,SF,TOR,3900.0,1.22,16.2,-1.0
102,Tristan Thompson,C1B,CLE,6100.0,1.14,34.2,-1.0
103,Shaun Livingston,PG,GS,3600.0,1.14,0.0,-1.0
104,Zach Collins,PF,POR,3500.0,1.14,10.6,-1.0
105,Dwight Powell,PF,DAL,4100.0,1.14,26.1,-1.0
106,James III,SF,HOU,3800.0,1.06,0.0,0.0
107,Greg Monroe,C1B,TOR,3900.0,1.04,0.2,-1.0
108,Channing Frye,PF,CLE,3500.0,1.04,13.0,-1.0
