Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Jabari Parker,SF,WAS,5600.0,37.22,9.6,-1.0
1,Paul George,SF,OKC,11800.0,21.88,69.3,2.8
2,Blake Griffin,PF,DET,9200.0,21.36,22.3,2.2
3,Dennis Jr,PG,NY,7600.0,19.0,0.0,-1.0
4,Russell Westbrook,PG,OKC,11800.0,18.92,77.0,2.8
5,Kyle Lowry,PG,TOR,8000.0,16.04,34.1,-1.0
6,Lauri Markkanen,PF,CHI,8600.0,15.24,43.2,-1.0
7,Pascal Siakam,PF,TOR,7500.0,15.14,38.6,1.5
8,Bradley Beal,SG,WAS,9400.0,15.04,65.7,2.2
9,Andrew Wiggins,SG,MIN,7000.0,13.32,36.7,1.7
10,Ivan Rabb,PF,MEM,3800.0,12.96,36.3,-1.0
11,Bojan Bogdanovic,SF,IND,6100.0,11.92,30.0,1.7
12,Bobby Portis,PF,WAS,6700.0,11.9,36.9,-1.0
13,Rudy Gay,SF,SA,6000.0,11.88,32.0,1.6
14,Zach LaVine,SG,CHI,7800.0,11.52,39.8,-1.0
15,Trae Young,PG,ATL,8400.0,11.3,44.6,-1.0
16,Mason Plumlee,C1B,DEN,5700.0,11.24,29.1,-1.0
17,Jamal Murray,PG,DEN,6600.0,10.9,35.0,1.7
18,Kemba Walker,PG,CHA,10000.0,10.88,47.5,2.2
19,DeMar DeRozan,SG,SA,7900.0,10.28,44.8,-1.0
20,Ricky Rubio,PG,UTA,6400.0,10.16,28.2,1.4
21,Dario Saric,PF,MIN,5200.0,9.46,0.0,-1.0
22,Derrick White,PG,SA,6100.0,9.38,18.3,-1.0
23,Ivica Zubac,C1B,LAC,4600.0,9.06,18.6,-1.0
24,Terrence Ross,SG,ORL,5500.0,8.82,23.9,-1.0
25,John Collins,PF,ATL,7800.0,8.7,29.2,-1.0
26,Serge Ibaka,PF,TOR,7000.0,8.48,36.0,1.6
27,Will Barton,SF,DEN,5500.0,8.46,26.8,-1.0
28,Jerryd Bayless,PG,MIN,3500.0,8.26,0.0,0.0
29,Bryn Forbes,PG,SA,3800.0,8.16,16.2,-1.0
30,Delon Wright,SG,MEM,5300.0,8.1,15.3,-1.0
31,Chasson Randle,SG,WAS,3500.0,8.06,8.2,-1.0
32,Kris Dunn,PG,CHI,6900.0,8.02,15.6,-1.0
33,Nikola Vucevic,C1B,ORL,10000.0,7.99,55.1,2.2
34,Jonathan Isaac,SF,ORL,6500.0,7.98,12.6,-1.0
35,Kawhi Leonard,SF,TOR,9500.0,7.96,43.2,2.3
36,Jeff Teague,PG,MIN,7100.0,7.74,29.7,-1.0
37,Donovan Mitchell,SG,UTA,8500.0,7.72,50.3,-1.0
38,Patty Mills,PG,SA,4400.0,7.7,24.6,-1.0
39,Luol Deng,SF,MIN,4400.0,7.66,21.3,-1.0
40,Maxi Kleber,PF,DAL,4700.0,7.64,2.1,-1.0
41,Nikola Jokic,C1B,DEN,11000.0,7.6,45.6,2.2
42,Darren Collison,PG,IND,6500.0,7.48,31.2,1.3
43,Davis Bertans,SF,SA,4100.0,7.2,21.6,-1.0
44,Kadeem Allen,PG,NY,4200.0,7.18,0.0,0.0
45,Shelvin Mack,PG,CHA,4000.0,7.16,0.0,0.0
46,Jeremy Lamb,SG,CHA,6600.0,7.04,34.7,1.6
47,LaMarcus Aldridge,PF,SA,7800.0,7.04,24.1,-1.0
48,Malik Beasley,SG,DEN,5300.0,6.76,22.6,-1.0
49,Danilo Gallinari,SF,LAC,6900.0,6.72,41.9,1.6
50,Landry Shamet,PG,LAC,4300.0,6.54,9.2,-1.0
51,Trevor Ariza,SF,WAS,6800.0,6.52,23.5,-1.0
52,JaMychal Green,PF,LAC,4300.0,6.52,17.5,-1.0
53,Kevin Knox,SF,NY,5400.0,6.4,26.7,-1.0
54,Andre Drummond,C1B,DET,10900.0,6.39,70.2,2.1
55,Justin Holiday,SG,MEM,3900.0,6.32,9.4,-1.0
56,Jrue Holiday,SG,NO,8700.0,6.24,36.4,1.9
57,Otto Jr,SF,CHI,6700.0,6.24,0.0,-1.0
58,Nicolas Batum,SF,CHA,5300.0,6.2,36.1,-1.0
59,Rudy Gobert,C1B,UTA,8800.0,6.15,58.4,1.9
60,Derrick Favors,PF,UTA,5800.0,6.14,45.0,1.4
61,Josh Okogie,SG,MIN,4400.0,6.04,18.3,-1.0
62,Lou Williams,SG,LAC,8300.0,6.0,32.0,1.7
63,Patrick Beverley,PG,LAC,5200.0,5.96,31.5,-1.0
64,Mike Conley,PG,MEM,7800.0,5.9,48.6,-1.0
65,Tomas Satoransky,PG,WAS,6400.0,5.9,0.0,-1.0
66,Aaron Gordon,PF,ORL,7400.0,5.66,34.0,1.6
67,Marvin Williams,PF,CHA,5600.0,5.66,27.3,-1.0
68,Steven Adams,C1B,OKC,6700.0,5.53,47.5,1.1
69,Montrezl Harrell,PF,LAC,7700.0,5.48,32.1,1.3
70,Taurean Prince,SF,ATL,5100.0,5.32,8.9,-1.0
71,Danny Green,SG,TOR,4500.0,5.22,24.8,-1.0
72,Kenrich Williams,SF,NO,6000.0,5.1,14.5,-1.0
73,Ryan Arcidiacono,PG,CHI,3700.0,5.06,6.7,-1.0
74,Monte Morris,SG,DEN,5500.0,4.98,17.5,-1.0
75,Damyean Dotson,SG,NY,3800.0,4.84,29.1,-1.0
76,Evan Fournier,SG,ORL,6200.0,4.76,31.1,-1.0
77,Joe Ingles,SF,UTA,5500.0,4.72,38.5,-1.0
78,Taj Gibson,PF,MIN,3800.0,4.66,40.5,-1.0
79,Bruno Caboclo,SF,MEM,4000.0,4.6,11.9,-1.0
80,Jae Crowder,SF,UTA,4500.0,4.5,36.1,-1.0
81,Thaddeus Young,PF,IND,6200.0,4.46,38.9,1.5
82,Dennis Schroder,SG,OKC,5000.0,4.36,0.0,1.7
83,Norman Powell,SF,TOR,3800.0,4.22,5.6,-1.0
84,Kent Bazemore,SG,ATL,4700.0,3.94,23.4,1.4
85,Jerami Grant,PF,OKC,5700.0,3.9,39.3,-1.0
86,Avery Bradley,SG,MEM,4700.0,3.82,26.1,-1.0
87,Reggie Jackson,PG,DET,5700.0,3.78,56.0,-1.0
88,Dorian Finney-Smith,SF,DAL,5100.0,3.68,26.3,-1.0
89,Domantas Sabonis,PF,IND,6100.0,3.62,41.6,1.7
90,Jeff Green,SF,WAS,5000.0,3.62,27.9,-1.0
91,DJ Augustin,PG,ORL,4400.0,3.52,0.0,-1.0
92,DeAndre' Bembry,SF,ATL,4100.0,3.5,21.8,-1.0
93,Jahlil Okafor,C1B,NO,4600.0,3.42,15.0,-1.0
94,Marco Belinelli,SG,SA,3800.0,3.36,28.2,-1.0
95,Tyreke Evans,SF,IND,3700.0,3.3,36.1,-1.0
96,Julius Randle,PF,NO,7800.0,3.24,20.8,-1.0
97,Gary Harris,SF,DEN,5300.0,3.22,14.9,-1.0
98,Trey Burke,PG,DAL,3600.0,3.22,16.4,-1.0
