Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Paul George,SF,OKC,11000.0,31.98,34.0,2.8
1,Fred VanVleet,PG,TOR,5300.0,26.18,35.0,-1.0
2,James Harden,SG,HOU,12100.0,16.94,86.4,2.7
3,Dennis Schroder,SG,OKC,5500.0,16.56,0.0,1.7
4,Julius Randle,PF,NO,9000.0,16.24,6.6,-1.0
5,Elfrid Payton,PG,NO,9500.0,16.06,15.6,-1.0
6,Mario Hezonja,SF,NY,4700.0,15.24,22.9,-1.0
7,Joel Embiid,C1B,PHI,11600.0,15.18,72.4,2.8
8,Emmanuel Mudiay,PG,NY,5000.0,14.86,26.9,-1.0
9,Russell Westbrook,PG,OKC,11500.0,14.62,58.2,2.8
10,Tobias Harris,PF,PHI,7200.0,14.32,34.1,-1.0
11,Lauri Markkanen,PF,CHI,7400.0,13.98,57.1,-1.0
12,Pascal Siakam,PF,TOR,8200.0,13.92,61.6,1.5
13,Bradley Beal,SG,WAS,10300.0,13.78,54.9,2.1
14,Zach LaVine,SG,CHI,8300.0,13.66,0.0,0.0
15,DJ Augustin,PG,ORL,5500.0,13.64,0.0,-1.0
16,Aaron Gordon,PF,ORL,7500.0,13.34,46.4,1.6
17,Kyrie Irving,PG,BOS,10500.0,12.26,52.8,2.2
18,Cedi Osman,SF,CLE,6600.0,11.68,13.1,-1.0
19,Ben Simmons,PG,PHI,8600.0,11.46,46.1,1.7
20,Nikola Vucevic,C1B,ORL,10500.0,10.68,45.9,2.0
21,Jalen Brunson,PG,DAL,6000.0,10.38,28.9,-1.0
22,Ante Zizic,C1B,CLE,4300.0,10.16,0.0,-1.0
23,Serge Ibaka,PF,TOR,6200.0,10.12,21.8,1.6
24,Marc Gasol,C1B,TOR,6800.0,10.09,23.2,-1.0
25,Mike Conley,PG,MEM,9000.0,9.98,52.0,-1.0
26,Jayson Tatum,PF,BOS,6700.0,9.94,28.2,1.6
27,Khris Middleton,SG,MIL,7600.0,9.92,45.9,1.7
28,Kawhi Leonard,SF,TOR,9600.0,9.9,46.0,2.2
29,Jabari Parker,SF,WAS,6400.0,9.68,46.7,-1.0
30,Jeremy Lin,PG,TOR,3800.0,9.62,9.2,-1.0
31,LaMarcus Aldridge,PF,SA,8700.0,9.44,29.1,-1.0
32,Jimmy Butler,SG,PHI,8100.0,9.34,29.8,-1.0
33,Damian Lillard,PG,POR,10700.0,9.26,62.0,2.2
34,Marcus Morris,PF,BOS,5600.0,9.1,21.3,-1.0
35,Jaylen Brown,SG,BOS,4800.0,8.94,10.1,-1.0
36,DeMar DeRozan,SG,SA,8900.0,8.9,46.0,-1.0
37,Eric Bledsoe,PG,MIL,7400.0,8.64,48.6,-1.0
38,Tomas Satoransky,PG,WAS,6700.0,8.58,0.0,-1.0
39,Luka Doncic,SG,DAL,9900.0,8.56,37.0,-1.0
40,Bobby Portis,PF,WAS,5600.0,8.3,31.5,-1.0
