Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Josh Hart,SG,LAL,6400.0,25.66,26.4,-1.0
1,Bradley Beal,SG,WAS,9700.0,24.14,49.3,2.0
2,Tomas Satoransky,PG,WAS,6400.0,22.6,0.0,-1.0
3,Lonzo Ball,PG,LAL,6800.0,22.54,30.2,-1.0
4,Jeff Green,SF,WAS,5800.0,19.1,20.7,-1.0
5,Trevor Ariza,SF,WAS,6300.0,18.0,35.6,-1.0
6,Russell Westbrook,PG,OKC,11600.0,17.56,52.3,2.8
7,Luke Kornet,PF,NY,5500.0,16.56,16.5,-1.0
8,Giannis Antetokounmpo,SF,MIL,12500.0,16.38,49.6,2.8
9,Terry Rozier,PG,BOS,6100.0,14.78,30.5,-1.0
10,Paul George,SF,OKC,10200.0,14.66,49.6,2.7
11,Lou Williams,SG,LAC,6800.0,14.62,31.6,1.7
12,Dennis Schroder,SG,OKC,5300.0,14.5,0.0,1.7
13,Rodions Kurucs,PF,BKN,4500.0,13.5,8.2,-1.0
14,Emmanuel Mudiay,PG,NY,5900.0,13.42,31.4,-1.0
15,Karl-Anthony Towns,C1B,MIN,10600.0,13.04,56.0,2.1
16,Tyus Jones,PG,MIN,6500.0,12.82,14.9,-1.0
17,Justise Winslow,SF,MIA,7000.0,12.58,30.6,1.4
18,Brandon Ingram,SF,LAL,6900.0,11.72,34.3,-1.0
19,D'Angelo Russell,SG,BKN,7700.0,11.38,41.8,-1.0
20,CJ McCollum,SG,POR,6400.0,9.54,18.9,1.7
21,Damian Lillard,PG,POR,8800.0,9.38,37.0,2.1
22,Danilo Gallinari,SF,LAC,7300.0,9.26,42.4,1.6
23,Victor Oladipo,SG,IND,8800.0,9.12,60.4,-1.0
24,Jerami Grant,PF,OKC,5600.0,9.06,18.4,-1.0
25,Dante Exum,PG,UTA,3900.0,8.68,21.1,-1.0
26,Noah Vonleh,PF,NY,6300.0,8.46,32.5,1.1
27,Alec Burks,SG,CLE,4500.0,8.44,25.6,-1.0
28,Larry Jr,PF,CLE,6700.0,8.32,0.0,1.0
29,John Collins,PF,ATL,8300.0,8.3,28.4,-1.0
30,Thomas Bryant,C1B,WAS,6900.0,8.21,16.0,1.1
31,Devin Booker,SG,PHO,8800.0,8.08,28.6,-1.0
32,Myles Turner,C1B,IND,8000.0,7.9,9.7,-1.0
33,Nikola Vucevic,C1B,ORL,9800.0,7.88,39.9,2.1
34,Mikal Bridges,SF,PHO,4200.0,7.82,27.7,-1.0
35,Ricky Rubio,PG,UTA,7000.0,7.78,25.3,1.6
36,Darren Collison,PG,IND,5900.0,7.58,8.2,1.2
37,Ivica Zubac,C1B,LAL,3700.0,7.46,22.2,-1.0
38,James Johnson,PF,MIA,5000.0,7.4,19.8,-1.0
39,Luka Doncic,SG,DAL,7800.0,7.18,32.8,-1.0
40,Al-Farouq Aminu,PF,POR,5700.0,7.16,37.0,-1.0
41,Kris Dunn,PG,CHI,7200.0,7.08,45.5,-1.0
42,Montrezl Harrell,PF,LAC,7400.0,7.04,30.3,1.7
43,Tim Jr,SG,NY,6100.0,6.86,0.0,-1.0
44,Tobias Harris,PF,LAC,7400.0,6.38,27.9,-1.0
45,Steven Adams,C1B,OKC,7100.0,6.38,33.9,1.1
46,TJ Warren,SF,PHO,6200.0,6.36,35.4,-1.0
47,Jayson Tatum,PF,BOS,6100.0,6.32,26.2,1.6
48,Jordan Clarkson,SG,CLE,5200.0,6.26,15.5,-1.0
49,Lauri Markkanen,PF,CHI,7300.0,6.24,37.8,-1.0
50,Thaddeus Young,PF,IND,5900.0,6.2,33.2,1.5
51,Joe Harris,SF,BKN,4900.0,6.14,31.0,-1.0
52,Derrick Favors,PF,UTA,6500.0,6.06,28.0,1.4
